"Plot Title: QHI_HOBO_1"
"#","Date Time, GMT-06:00","Water Content, m³/m³ (LGR S/N: 21419291, SEN S/N: 21404543, LBL: soil_moisture)","Temp, °C (LGR S/N: 21419291, SEN S/N: 21414491, LBL: air_temperature)","Temp, °C (LGR S/N: 21419291, SEN S/N: 21414493, LBL: 10cm_soil_temperature)"
1,07/04/23 06:00:01 PM,0.0509,24.171,24.388
2,07/04/23 06:30:01 PM,-0.2610,16.106,16.987
3,07/04/23 07:00:01 PM,0.2810,4.402,20.436
4,07/04/23 07:30:01 PM,0.2830,4.402,20.913
5,07/04/23 08:00:01 PM,0.2844,4.454,21.772
6,07/04/23 08:30:01 PM,0.2850,4.454,22.441
7,07/04/23 09:00:01 PM,0.2864,4.532,23.881
8,07/04/23 09:30:01 PM,0.2868,4.558,20.388
9,07/04/23 10:00:01 PM,0.2871,4.610,18.295
10,07/04/23 10:30:01 PM,0.2874,4.636,17.486
11,07/04/23 11:00:01 PM,0.2877,4.662,16.749
12,07/04/23 11:30:01 PM,0.2881,4.688,17.058
13,07/05/23 12:00:01 AM,0.2881,4.688,16.153
14,07/05/23 12:30:01 AM,0.2884,4.688,14.792
15,07/05/23 01:00:01 AM,0.2881,4.714,14.385
16,07/05/23 01:30:01 AM,0.2884,4.714,14.337
17,07/05/23 02:00:01 AM,0.2887,4.688,13.473
18,07/05/23 02:30:01 AM,0.2887,4.662,14.146
19,07/05/23 03:00:01 AM,0.2890,4.610,14.433
20,07/05/23 03:30:01 AM,0.2890,4.558,14.529
21,07/05/23 04:00:01 AM,0.2890,4.506,14.074
22,07/05/23 04:30:01 AM,0.2887,4.454,13.570
23,07/05/23 05:00:01 AM,0.2895,4.376,13.570
24,07/05/23 05:30:01 AM,0.2890,4.324,13.209
25,07/05/23 06:00:01 AM,0.2895,4.246,12.703
26,07/05/23 06:30:01 AM,0.2895,4.194,15.366
27,07/05/23 07:00:01 AM,0.2895,4.115,16.296
28,07/05/23 07:30:01 AM,0.2895,4.037,15.103
29,07/05/23 08:00:01 AM,0.2895,4.011,15.676
30,07/05/23 08:30:01 AM,0.2895,3.958,15.175
31,07/05/23 09:00:01 AM,0.2895,3.932,15.963
32,07/05/23 09:30:01 AM,0.2895,3.932,16.106
33,07/05/23 10:00:01 AM,0.2898,3.932,17.534
34,07/05/23 10:30:01 AM,0.2895,3.932,17.415
35,07/05/23 11:00:01 AM,0.2898,3.932,17.058
36,07/05/23 11:30:01 AM,0.2895,3.932,17.130
37,07/05/23 12:00:01 PM,0.2895,3.985,17.034
38,07/05/23 12:30:01 PM,0.2898,4.037,18.961
39,07/05/23 01:00:01 PM,0.2898,4.089,20.460
40,07/05/23 01:30:01 PM,0.2898,4.141,19.318
41,07/05/23 02:00:01 PM,0.2898,4.194,16.392
42,07/05/23 02:30:01 PM,0.2898,4.246,16.892
43,07/05/23 03:00:01 PM,0.2898,4.324,19.365
44,07/05/23 03:30:01 PM,0.2898,4.376,18.961
45,07/05/23 04:00:01 PM,0.2898,4.402,17.510
46,07/05/23 04:30:01 PM,0.2895,4.454,17.986
47,07/05/23 05:00:01 PM,0.2895,4.480,16.701
48,07/05/23 05:30:01 PM,0.2898,4.506,16.725
49,07/05/23 06:00:01 PM,0.2898,4.506,16.034
50,07/05/23 06:30:01 PM,0.2895,4.506,15.031
51,07/05/23 07:00:01 PM,0.2895,4.506,16.058
52,07/05/23 07:30:01 PM,0.2898,4.506,15.390
53,07/05/23 08:00:01 PM,0.2898,4.454,15.175
54,07/05/23 08:30:01 PM,0.2895,4.454,14.577
55,07/05/23 09:00:01 PM,0.2895,4.402,13.762
56,07/05/23 09:30:01 PM,0.2895,4.376,13.329
57,07/05/23 10:00:01 PM,0.2895,4.350,12.871
58,07/05/23 10:30:01 PM,0.2890,4.324,12.316
59,07/05/23 11:00:01 PM,0.2895,4.272,12.340
60,07/05/23 11:30:01 PM,0.2890,4.220,12.461
61,07/06/23 12:00:01 AM,0.2895,4.168,11.589
62,07/06/23 12:30:01 AM,0.2895,4.141,11.370
63,07/06/23 01:00:01 AM,0.2895,4.089,11.175
64,07/06/23 01:30:01 AM,0.2895,4.037,11.370
65,07/06/23 02:00:01 AM,0.2890,3.985,11.394
66,07/06/23 02:30:01 AM,0.2890,3.958,11.589
67,07/06/23 03:00:01 AM,0.2890,3.932,11.516
68,07/06/23 03:30:01 AM,0.2890,3.906,11.370
69,07/06/23 04:00:01 AM,0.2884,3.880,12.364
70,07/06/23 04:30:01 AM,0.2881,3.854,13.401
71,07/06/23 05:00:01 AM,0.2881,3.827,13.618
72,07/06/23 05:30:01 AM,0.2884,3.827,13.522
73,07/06/23 06:00:01 AM,0.2884,3.801,13.161
74,07/06/23 06:30:01 AM,0.2884,3.775,13.810
75,07/06/23 07:00:01 AM,0.2887,3.749,14.433
76,07/06/23 07:30:01 AM,0.2887,3.722,15.294
77,07/06/23 08:00:01 AM,0.2887,3.722,14.673
78,07/06/23 08:30:01 AM,0.2890,3.722,21.867
79,07/06/23 09:00:01 AM,0.2895,3.722,21.819
80,07/06/23 09:30:01 AM,0.2890,3.722,20.746
81,07/06/23 10:00:01 AM,0.2890,3.722,16.320
82,07/06/23 10:30:01 AM,0.2890,3.801,18.985
83,07/06/23 11:00:01 AM,0.2895,3.854,20.531
84,07/06/23 11:30:01 AM,0.2895,3.932,19.888
85,07/06/23 12:00:01 PM,0.2895,4.037,21.032
86,07/06/23 12:30:01 PM,0.2895,4.141,20.674
87,07/06/23 01:00:01 PM,0.2890,4.246,19.888
88,07/06/23 01:30:01 PM,0.2887,4.350,19.746
89,07/06/23 02:00:01 PM,0.2887,4.454,19.865
90,07/06/23 02:30:01 PM,0.2890,4.558,20.603
91,07/06/23 03:00:01 PM,0.2890,4.636,20.817
92,07/06/23 03:30:01 PM,0.2887,4.714,18.771
93,07/06/23 04:00:01 PM,0.2887,4.818,20.555
94,07/06/23 04:30:01 PM,0.2887,4.895,19.555
95,07/06/23 05:00:01 PM,0.2887,4.973,20.031
96,07/06/23 05:30:01 PM,0.2884,5.024,19.532
97,07/06/23 06:00:01 PM,0.2884,5.050,17.201
98,07/06/23 06:30:01 PM,0.2887,5.076,15.557
99,07/06/23 07:00:01 PM,0.2887,5.076,16.153
100,07/06/23 07:30:01 PM,0.2884,5.050,15.581
101,07/06/23 08:00:01 PM,0.2884,5.024,14.050
102,07/06/23 08:30:01 PM,0.2884,4.973,12.654
103,07/06/23 09:00:01 PM,0.2881,4.921,12.847
104,07/06/23 09:30:01 PM,0.2884,4.844,11.175
105,07/06/23 10:00:01 PM,0.2881,4.792,13.088
106,07/06/23 10:30:01 PM,0.2881,4.714,10.810
107,07/06/23 11:00:01 PM,0.2877,4.662,10.369
108,07/06/23 11:30:01 PM,0.2881,4.610,10.320
109,07/07/23 12:00:01 AM,0.2877,4.532,10.075
110,07/07/23 12:30:01 AM,0.2881,4.480,9.977
111,07/07/23 01:00:01 AM,0.2877,4.428,9.879
112,07/07/23 01:30:01 AM,0.2877,4.350,9.608
113,07/07/23 02:00:01 AM,0.2877,4.298,9.632
114,07/07/23 02:30:01 AM,0.2881,4.246,9.632
115,07/07/23 03:00:01 AM,0.2881,4.168,9.632
116,07/07/23 03:30:01 AM,0.2881,4.115,9.805
117,07/07/23 04:00:01 AM,0.2877,4.063,9.534
118,07/07/23 04:30:01 AM,0.2877,4.011,9.509
119,07/07/23 05:00:01 AM,0.2874,3.985,9.583
120,07/07/23 05:30:01 AM,0.2874,3.932,9.558
121,07/07/23 06:00:01 AM,0.2874,3.880,9.903
122,07/07/23 06:30:01 AM,0.2877,3.854,10.638
123,07/07/23 07:00:01 AM,0.2874,3.827,10.687
124,07/07/23 07:30:01 AM,0.2877,3.801,10.883
125,07/07/23 08:00:01 AM,0.2874,3.801,11.200
126,07/07/23 08:30:01 AM,0.2877,3.775,11.321
127,07/07/23 09:00:01 AM,0.2874,3.749,11.297
128,07/07/23 09:30:01 AM,0.2874,3.749,11.613
129,07/07/23 10:00:01 AM,0.2874,3.749,12.122
130,07/07/23 10:30:01 AM,0.2874,3.749,11.856
131,07/07/23 11:00:01 AM,0.2874,3.775,12.630
132,07/07/23 11:30:01 AM,0.2874,3.775,12.920
133,07/07/23 12:00:01 PM,0.2871,3.801,12.316
134,07/07/23 12:30:01 PM,0.2877,3.854,15.366
135,07/07/23 01:00:01 PM,0.2877,3.880,14.888
136,07/07/23 01:30:01 PM,0.2874,3.932,14.745
137,07/07/23 02:00:01 PM,0.2874,3.985,14.553
138,07/07/23 02:30:01 PM,0.2874,4.037,15.509
139,07/07/23 03:00:01 PM,0.2874,4.115,13.425
140,07/07/23 03:30:01 PM,0.2877,4.194,14.912
141,07/07/23 04:00:01 PM,0.2874,4.246,14.577
142,07/07/23 04:30:01 PM,0.2877,4.298,14.457
143,07/07/23 05:00:01 PM,0.2874,4.324,13.305
144,07/07/23 05:30:01 PM,0.2874,4.350,13.473
145,07/07/23 06:00:01 PM,0.2871,4.350,12.703
146,07/07/23 06:30:01 PM,0.2874,4.376,13.281
147,07/07/23 07:00:01 PM,0.2871,4.350,11.710
148,07/07/23 07:30:01 PM,0.2874,4.350,12.147
149,07/07/23 08:00:01 PM,0.2874,4.350,11.419
150,07/07/23 08:30:01 PM,0.2874,4.324,11.516
151,07/07/23 09:00:01 PM,0.2874,4.298,11.224
152,07/07/23 09:30:01 PM,0.2871,4.272,10.785
153,07/07/23 10:00:01 PM,0.2877,4.220,10.785
154,07/07/23 10:30:01 PM,0.2874,4.194,11.248
155,07/07/23 11:00:01 PM,0.2874,4.168,11.297
156,07/07/23 11:30:01 PM,0.2871,4.141,11.029
157,07/08/23 12:00:01 AM,0.2871,4.115,11.029
158,07/08/23 12:30:01 AM,0.2871,4.089,11.516
159,07/08/23 01:00:01 AM,0.2871,4.063,11.273
160,07/08/23 01:30:01 AM,0.2871,4.037,11.029
161,07/08/23 02:00:01 AM,0.2871,4.037,11.977
162,07/08/23 02:30:01 AM,0.2871,4.037,12.509
163,07/08/23 03:00:01 AM,0.2874,4.011,12.823
164,07/08/23 03:30:01 AM,0.2871,4.011,12.340
165,07/08/23 04:00:01 AM,0.2871,4.011,12.582
166,07/08/23 04:30:01 AM,0.2868,3.985,12.558
167,07/08/23 05:00:01 AM,0.2853,3.985,12.678
168,07/08/23 05:30:01 AM,0.2861,3.985,12.703
169,07/08/23 06:00:01 AM,0.2861,4.011,12.413
170,07/08/23 06:30:01 AM,0.2861,4.037,11.977
171,07/08/23 07:00:01 AM,0.2871,4.089,12.219
172,07/08/23 07:30:01 AM,0.2874,4.141,13.305
173,07/08/23 08:00:01 AM,0.2877,4.194,13.762
174,07/08/23 08:30:01 AM,0.2887,4.194,13.209
175,07/08/23 09:00:01 AM,0.2898,4.246,14.912
176,07/08/23 09:30:01 AM,0.2908,4.272,14.625
177,07/08/23 10:00:01 AM,0.3011,4.350,14.433
178,07/08/23 10:30:01 AM,0.3204,4.636,14.768
179,07/08/23 11:00:01 AM,0.3231,5.024,15.175
180,07/08/23 11:30:01 AM,0.3228,5.334,15.557
181,07/08/23 12:00:01 PM,0.3228,5.539,16.439
182,07/08/23 12:30:01 PM,0.3231,5.642,14.768
183,07/08/23 01:00:01 PM,0.3256,5.693,14.529
184,07/08/23 01:30:01 PM,0.3335,5.693,14.242
185,07/08/23 02:00:01 PM,0.3461,5.642,14.218
186,07/08/23 02:30:01 PM,0.3590,5.591,14.601
187,07/08/23 03:00:01 PM,0.3729,5.539,16.558
188,07/08/23 03:30:01 PM,0.3798,5.462,17.034
189,07/08/23 04:00:01 PM,0.3834,5.385,17.106
190,07/08/23 04:30:01 PM,0.3847,5.334,16.511
191,07/08/23 05:00:01 PM,0.3865,5.308,19.579
192,07/08/23 05:30:01 PM,0.3865,5.257,17.986
193,07/08/23 06:00:01 PM,0.3877,5.231,18.295
194,07/08/23 06:30:01 PM,0.3883,5.231,19.674
195,07/08/23 07:00:01 PM,0.3877,5.205,19.770
196,07/08/23 07:30:01 PM,0.3877,5.205,15.676
197,07/08/23 08:00:01 PM,0.3877,5.179,13.906
198,07/08/23 08:30:01 PM,0.3877,5.179,14.266
199,07/08/23 09:00:01 PM,0.3872,5.154,13.714
200,07/08/23 09:30:01 PM,0.3859,5.102,12.992
201,07/08/23 10:00:01 PM,0.3854,5.050,10.834
202,07/08/23 10:30:01 PM,0.3854,4.999,12.025
203,07/08/23 11:00:01 PM,0.3847,4.921,11.370
204,07/08/23 11:30:01 PM,0.3834,4.818,9.903
205,07/09/23 12:00:01 AM,0.3840,4.740,10.736
206,07/09/23 12:30:01 AM,0.3834,4.662,10.565
207,07/09/23 01:00:01 AM,0.3829,4.584,10.271
208,07/09/23 01:30:01 AM,0.3816,4.532,10.638
209,07/09/23 02:00:01 AM,0.3816,4.480,10.712
210,07/09/23 02:30:01 AM,0.3877,4.428,10.590
211,07/09/23 03:00:01 AM,0.3934,4.402,10.467
212,07/09/23 03:30:01 AM,0.3959,4.350,9.485
213,07/09/23 04:00:01 AM,0.3971,4.324,9.287
214,07/09/23 04:30:01 AM,0.3978,4.246,9.435
215,07/09/23 05:00:01 AM,0.4004,4.194,8.618
216,07/09/23 05:30:01 AM,0.4128,4.115,8.593
217,07/09/23 06:00:01 AM,0.4291,4.037,8.543
218,07/09/23 06:30:01 AM,0.4478,3.932,8.941
219,07/09/23 07:00:01 AM,0.4557,3.880,9.509
220,07/09/23 07:30:01 AM,0.4586,3.854,10.026
221,07/09/23 08:00:01 AM,0.4600,3.932,10.736
222,07/09/23 08:30:01 AM,0.4615,3.958,10.516
223,07/09/23 09:00:01 AM,0.4615,3.880,10.761
224,07/09/23 09:30:01 AM,0.4608,3.775,10.712
225,07/09/23 10:00:01 AM,0.4600,3.722,10.907
226,07/09/23 10:30:01 AM,0.4608,3.643,11.297
227,07/09/23 11:00:01 AM,0.4600,3.591,12.727
228,07/09/23 11:30:01 AM,0.4593,3.564,15.843
229,07/09/23 12:00:01 PM,0.4600,3.564,18.152
230,07/09/23 12:30:01 PM,0.4593,3.538,18.033
231,07/09/23 01:00:01 PM,0.4593,3.564,17.605
232,07/09/23 01:30:01 PM,0.4593,3.512,16.439
233,07/09/23 02:00:01 PM,0.4600,3.512,18.010
234,07/09/23 02:30:01 PM,0.4593,3.564,19.175
235,07/09/23 03:00:01 PM,0.4593,3.617,18.010
236,07/09/23 03:30:01 PM,0.4593,3.617,17.605
237,07/09/23 04:00:01 PM,0.4586,3.643,17.034
238,07/09/23 04:30:01 PM,0.4586,3.670,16.201
239,07/09/23 05:00:01 PM,0.4579,3.722,17.344
240,07/09/23 05:30:01 PM,0.4586,3.775,16.177
241,07/09/23 06:00:01 PM,0.4579,3.801,15.652
242,07/09/23 06:30:01 PM,0.4579,3.801,14.697
243,07/09/23 07:00:01 PM,0.4572,3.827,13.425
244,07/09/23 07:30:01 PM,0.4572,3.827,13.570
245,07/09/23 08:00:01 PM,0.4579,3.827,13.161
246,07/09/23 08:30:01 PM,0.4579,3.827,13.064
247,07/09/23 09:00:01 PM,0.4579,3.854,13.353
248,07/09/23 09:30:01 PM,0.4565,3.827,14.218
249,07/09/23 10:00:01 PM,0.4572,3.827,12.727
250,07/09/23 10:30:01 PM,0.4572,3.827,12.340
251,07/09/23 11:00:01 PM,0.4572,3.827,12.147
252,07/09/23 11:30:01 PM,0.4572,3.801,12.171
253,07/10/23 12:00:01 AM,0.4572,3.801,12.944
254,07/10/23 12:30:01 AM,0.4565,3.775,12.896
255,07/10/23 01:00:01 AM,0.4572,3.749,12.098
256,07/10/23 01:30:01 AM,0.4565,3.722,11.662
257,07/10/23 02:00:01 AM,0.4565,3.722,11.273
258,07/10/23 02:30:01 AM,0.4572,3.696,11.321
259,07/10/23 03:00:01 AM,0.4565,3.670,11.102
260,07/10/23 03:30:01 AM,0.4565,3.643,11.005
261,07/10/23 04:00:01 AM,0.4565,3.617,10.907
262,07/10/23 04:30:01 AM,0.4557,3.591,10.858
263,07/10/23 05:00:01 AM,0.4557,3.538,11.565
264,07/10/23 05:30:01 AM,0.4557,3.512,11.565
265,07/10/23 06:00:01 AM,0.4565,3.459,11.832
266,07/10/23 06:30:01 AM,0.4500,3.433,14.840
267,07/10/23 07:00:01 AM,0.4493,3.380,14.864
268,07/10/23 07:30:01 AM,0.4486,3.354,15.485
269,07/10/23 08:00:01 AM,0.4486,3.354,16.749
270,07/10/23 08:30:01 AM,0.4486,3.327,14.050
271,07/10/23 09:00:01 AM,0.4471,3.327,13.185
272,07/10/23 09:30:01 AM,0.4464,3.354,16.558
273,07/10/23 10:00:01 AM,0.4464,3.354,18.176
274,07/10/23 10:30:01 AM,0.4451,3.380,16.892
275,07/10/23 11:00:01 AM,0.4457,3.459,16.820
276,07/10/23 11:30:01 AM,0.4444,3.512,16.487
277,07/10/23 12:00:01 PM,0.4444,3.591,17.391
278,07/10/23 12:30:01 PM,0.4444,3.722,17.011
279,07/10/23 01:00:01 PM,0.4437,3.854,17.058
280,07/10/23 01:30:01 PM,0.4437,3.932,16.963
281,07/10/23 02:00:01 PM,0.4423,4.011,17.272
282,07/10/23 02:30:01 PM,0.4401,4.063,17.249
283,07/10/23 03:00:01 PM,0.4387,4.115,17.058
284,07/10/23 03:30:01 PM,0.4380,4.220,16.701
285,07/10/23 04:00:01 PM,0.4360,4.272,16.487
286,07/10/23 04:30:01 PM,0.4353,4.324,16.129
287,07/10/23 05:00:01 PM,0.4346,4.350,15.629
288,07/10/23 05:30:01 PM,0.4332,4.350,15.724
289,07/10/23 06:00:01 PM,0.4325,4.350,15.438
290,07/10/23 06:30:01 PM,0.4325,4.350,15.652
291,07/10/23 07:00:01 PM,0.4310,4.350,14.888
292,07/10/23 07:30:01 PM,0.4255,4.350,15.103
293,07/10/23 08:00:01 PM,0.4262,4.350,14.529
294,07/10/23 08:30:01 PM,0.4255,4.350,14.601
295,07/10/23 09:00:01 PM,0.4243,4.350,14.481
296,07/10/23 09:30:01 PM,0.4250,4.350,14.505
297,07/10/23 10:00:01 PM,0.4243,4.324,13.954
298,07/10/23 10:30:01 PM,0.4202,4.324,13.906
299,07/10/23 11:00:01 PM,0.4202,4.298,13.281
300,07/10/23 11:30:01 PM,0.4188,4.298,12.751
301,07/11/23 12:00:01 AM,0.4181,4.272,12.630
302,07/11/23 12:30:01 AM,0.4181,4.246,12.775
303,07/11/23 01:00:01 AM,0.4155,4.220,12.364
304,07/11/23 01:30:01 AM,0.4155,4.194,12.413
305,07/11/23 02:00:01 AM,0.4155,4.168,11.880
306,07/11/23 02:30:01 AM,0.4155,4.141,12.195
307,07/11/23 03:00:01 AM,0.4162,4.115,12.413
308,07/11/23 03:30:01 AM,0.4148,4.115,12.437
309,07/11/23 04:00:01 AM,0.4148,4.089,12.292
310,07/11/23 04:30:01 AM,0.4128,4.089,12.098
311,07/11/23 05:00:01 AM,0.4114,4.089,12.001
312,07/11/23 05:30:01 AM,0.4107,4.089,12.195
313,07/11/23 06:00:01 AM,0.4107,4.089,11.832
314,07/11/23 06:30:01 AM,0.4102,4.089,11.783
315,07/11/23 07:00:01 AM,0.4095,4.089,11.734
316,07/11/23 07:30:01 AM,0.4095,4.063,12.364
317,07/11/23 08:00:01 AM,0.4102,4.063,12.630
318,07/11/23 08:30:01 AM,0.4102,4.063,13.185
319,07/11/23 09:00:01 AM,0.4102,4.063,13.738
320,07/11/23 09:30:01 AM,0.4095,4.063,14.912
321,07/11/23 10:00:01 AM,0.4088,4.089,12.534
322,07/11/23 10:30:01 AM,0.4088,4.089,11.856
323,07/11/23 11:00:01 AM,0.4081,4.115,11.492
324,07/11/23 11:30:01 AM,0.4081,4.115,11.613
325,07/11/23 12:00:01 PM,0.4074,4.115,14.768
326,07/11/23 12:30:01 PM,0.4081,4.115,15.772
327,07/11/23 01:00:01 PM,0.4069,4.168,16.939
328,07/11/23 01:30:01 PM,0.4062,4.246,15.652
329,07/11/23 02:00:01 PM,0.4069,4.324,16.844
330,07/11/23 02:30:01 PM,0.4062,4.402,14.960
331,07/11/23 03:00:01 PM,0.4062,4.506,14.745
332,07/11/23 03:30:01 PM,0.4055,4.558,14.792
333,07/11/23 04:00:01 PM,0.4048,4.636,17.558
334,07/11/23 04:30:01 PM,0.4004,4.662,16.201
335,07/11/23 05:00:01 PM,0.3997,4.714,14.529
336,07/11/23 05:30:01 PM,0.3997,4.766,15.103
337,07/11/23 06:00:01 PM,0.3985,4.818,13.690
338,07/11/23 06:30:01 PM,0.3978,4.844,14.026
339,07/11/23 07:00:01 PM,0.3978,4.844,14.337
340,07/11/23 07:30:01 PM,0.3971,4.869,13.305
341,07/11/23 08:00:01 PM,0.3964,4.869,12.751
342,07/11/23 08:30:01 PM,0.3964,4.844,12.171
343,07/11/23 09:00:01 PM,0.3959,4.844,11.929
344,07/11/23 09:30:01 PM,0.3959,4.818,11.929
345,07/11/23 10:00:01 PM,0.3952,4.792,11.516
346,07/11/23 10:30:01 PM,0.3946,4.766,11.565
347,07/11/23 11:00:01 PM,0.3952,4.766,12.025
348,07/11/23 11:30:01 PM,0.3946,4.714,11.783
349,07/12/23 12:00:01 AM,0.3939,4.662,11.273
350,07/12/23 12:30:01 AM,0.3939,4.636,10.810
351,07/12/23 01:00:01 AM,0.3939,4.584,9.682
352,07/12/23 01:30:01 AM,0.3934,4.506,8.891
353,07/12/23 02:00:01 AM,0.3934,4.454,9.163
354,07/12/23 02:30:01 AM,0.3934,4.402,9.336
355,07/12/23 03:00:01 AM,0.3927,4.350,8.941
356,07/12/23 03:30:01 AM,0.3927,4.298,8.742
357,07/12/23 04:00:01 AM,0.3927,4.246,9.238
358,07/12/23 04:30:01 AM,0.3927,4.194,9.312
359,07/12/23 05:00:01 AM,0.3927,4.141,9.583
360,07/12/23 05:30:01 AM,0.3934,4.089,9.756
361,07/12/23 06:00:01 AM,0.3934,4.063,9.829
362,07/12/23 06:30:01 AM,0.3927,4.037,9.854
363,07/12/23 07:00:01 AM,0.3934,3.985,10.026
364,07/12/23 07:30:01 AM,0.3927,3.985,10.345
365,07/12/23 08:00:01 AM,0.3934,3.958,10.565
366,07/12/23 08:30:01 AM,0.3934,3.958,11.005
367,07/12/23 09:00:01 AM,0.3934,3.958,12.823
368,07/12/23 09:30:01 AM,0.3927,3.958,13.570
369,07/12/23 10:00:01 AM,0.3927,3.985,13.786
370,07/12/23 10:30:01 AM,0.3927,3.985,12.558
371,07/12/23 11:00:01 AM,0.3934,4.037,12.268
372,07/12/23 11:30:01 AM,0.3920,4.089,12.219
373,07/12/23 12:00:01 PM,0.3920,4.141,12.968
374,07/12/23 12:30:01 PM,0.3915,4.168,13.040
375,07/12/23 01:00:01 PM,0.3920,4.220,14.936
376,07/12/23 01:30:01 PM,0.3909,4.272,14.816
377,07/12/23 02:00:01 PM,0.3909,4.298,14.864
378,07/12/23 02:30:01 PM,0.3902,4.376,17.058
379,07/12/23 03:00:01 PM,0.3902,4.454,16.201
380,07/12/23 03:30:01 PM,0.3890,4.506,14.816
381,07/12/23 04:00:01 PM,0.3600,4.558,15.724
382,07/12/23 04:30:01 PM,0.3584,4.610,14.266
383,07/12/23 05:00:01 PM,0.3568,4.662,14.553
384,07/12/23 05:30:01 PM,0.3568,4.688,14.649
385,07/12/23 06:00:01 PM,0.3553,4.714,14.218
386,07/12/23 06:30:01 PM,0.3553,4.740,14.170
387,07/12/23 07:00:01 PM,0.3542,4.740,12.558
388,07/12/23 07:30:01 PM,0.3542,4.766,12.074
389,07/12/23 08:00:01 PM,0.3537,4.740,11.370
390,07/12/23 08:30:01 PM,0.3531,4.740,10.761
391,07/12/23 09:00:01 PM,0.3516,4.714,9.780
392,07/12/23 09:30:01 PM,0.3516,4.688,8.444
393,07/12/23 10:00:01 PM,0.3506,4.636,9.336
394,07/12/23 10:30:01 PM,0.3511,4.610,9.188
395,07/12/23 11:00:01 PM,0.3500,4.532,8.916
396,07/12/23 11:30:01 PM,0.3506,4.506,8.965
397,07/13/23 12:00:01 AM,0.3500,4.454,8.841
398,07/13/23 12:30:01 AM,0.3500,4.428,8.394
399,07/13/23 01:00:01 AM,0.3496,4.376,7.745
400,07/13/23 01:30:01 AM,0.3496,4.350,7.870
401,07/13/23 02:00:01 AM,0.3496,4.298,7.845
402,07/13/23 02:30:01 AM,0.3490,4.246,7.920
403,07/13/23 03:00:01 AM,0.3490,4.194,8.045
404,07/13/23 03:30:01 AM,0.3500,4.168,7.895
405,07/13/23 04:00:01 AM,0.3542,4.141,8.444
406,07/13/23 04:30:01 AM,0.3716,4.115,8.693
407,07/13/23 05:00:01 AM,0.3902,4.141,8.369
408,07/13/23 05:30:01 AM,0.4141,4.115,8.419
409,07/13/23 06:00:01 AM,0.4243,3.985,8.195
410,07/13/23 06:30:01 AM,0.4255,3.932,7.770
411,07/13/23 07:00:01 AM,0.4250,3.932,7.444
412,07/13/23 07:30:01 AM,0.4255,3.880,7.343
413,07/13/23 08:00:01 AM,0.4255,3.801,7.368
414,07/13/23 08:30:01 AM,0.4255,3.749,7.469
415,07/13/23 09:00:01 AM,0.4262,3.722,7.594
416,07/13/23 09:30:01 AM,0.4255,3.670,8.195
417,07/13/23 10:00:01 AM,0.4262,3.643,8.717
418,07/13/23 10:30:01 AM,0.4262,3.617,8.941
419,07/13/23 11:00:01 AM,0.4262,3.591,9.361
420,07/13/23 11:30:01 AM,0.4255,3.564,10.173
421,07/13/23 12:00:01 PM,0.4255,3.564,12.074
422,07/13/23 12:30:01 PM,0.4262,3.564,13.377
423,07/13/23 01:00:01 PM,0.4255,3.564,14.673
424,07/13/23 01:30:01 PM,0.4262,3.591,15.103
425,07/13/23 02:00:01 PM,0.4255,3.643,17.296
426,07/13/23 02:30:01 PM,0.4262,3.670,14.361
427,07/13/23 03:00:01 PM,0.4262,3.696,12.847
428,07/13/23 03:30:01 PM,0.4255,3.722,12.920
429,07/13/23 04:00:01 PM,0.4255,3.722,12.025
430,07/13/23 04:30:01 PM,0.4255,3.722,13.064
431,07/13/23 05:00:01 PM,0.4255,3.722,12.558
432,07/13/23 05:30:01 PM,0.4255,3.722,12.437
433,07/13/23 06:00:01 PM,0.4262,3.696,11.102
434,07/13/23 06:30:01 PM,0.4255,3.722,12.340
435,07/13/23 07:00:01 PM,0.4255,3.722,13.594
436,07/13/23 07:30:01 PM,0.4255,3.696,12.509
437,07/13/23 08:00:01 PM,0.4250,3.722,12.485
438,07/13/23 08:30:01 PM,0.4255,3.722,12.268
439,07/13/23 09:00:01 PM,0.4195,3.696,12.364
440,07/13/23 09:30:01 PM,0.4188,3.696,12.534
441,07/13/23 10:00:01 PM,0.4174,3.696,12.243
442,07/13/23 10:30:01 PM,0.4162,3.670,11.977
443,07/13/23 11:00:01 PM,0.4148,3.670,11.807
444,07/13/23 11:30:01 PM,0.4128,3.643,11.880
445,07/14/23 12:00:01 AM,0.4128,3.617,11.783
446,07/14/23 12:30:01 AM,0.4121,3.643,11.516
447,07/14/23 01:00:01 AM,0.4114,3.617,10.761
448,07/14/23 01:30:01 AM,0.4121,3.617,10.810
449,07/14/23 02:00:01 AM,0.4114,3.591,11.029
450,07/14/23 02:30:01 AM,0.4114,3.591,11.029
451,07/14/23 03:00:01 AM,0.4114,3.564,10.907
452,07/14/23 03:30:01 AM,0.4114,3.564,11.005
453,07/14/23 04:00:01 AM,0.4107,3.564,11.078
454,07/14/23 04:30:01 AM,0.4107,3.538,11.053
455,07/14/23 05:00:01 AM,0.4107,3.538,11.443
456,07/14/23 05:30:01 AM,0.4102,3.538,12.001
457,07/14/23 06:00:01 AM,0.4102,3.564,12.195
458,07/14/23 06:30:01 AM,0.4102,3.538,12.219
459,07/14/23 07:00:01 AM,0.4095,3.564,11.710
460,07/14/23 07:30:01 AM,0.4095,3.564,12.340
