"SerialID","Index","Datetime_UTC","Button Down","Button Up","Host Connected","End of File","Variable","Value"
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","238",2022-07-28 07:14:53,NA,NA,NA,NA,"Lux",977.28
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","239",2022-07-28 08:14:53,NA,NA,NA,NA,"Temperature",5.4
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","239",2022-07-28 08:14:53,NA,NA,NA,NA,"Lux",5340.16
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","240",2022-07-28 09:14:53,NA,NA,NA,NA,"Temperature",4.76
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","240",2022-07-28 09:14:53,NA,NA,NA,NA,"Lux",4366.08
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","241",2022-07-28 10:14:53,NA,NA,NA,NA,"Temperature",4.89
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","241",2022-07-28 10:14:53,NA,NA,NA,NA,"Lux",5583.36
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","242",2022-07-28 11:14:53,NA,NA,NA,NA,"Temperature",5.92
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","242",2022-07-28 11:14:53,NA,NA,NA,NA,"Lux",6819.84
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","243",2022-07-28 12:14:53,NA,NA,NA,NA,"Temperature",6.09
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","243",2022-07-28 12:14:53,NA,NA,NA,NA,"Lux",7813.12
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","244",2022-07-28 13:14:53,NA,NA,NA,NA,"Temperature",6.13
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","244",2022-07-28 13:14:53,NA,NA,NA,NA,"Lux",10526.72
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","245",2022-07-28 14:14:53,NA,NA,NA,NA,"Temperature",7.89
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","245",2022-07-28 14:14:53,NA,NA,NA,NA,"Lux",14801.92
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","246",2022-07-28 15:14:53,NA,NA,NA,NA,"Temperature",8.66
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","246",2022-07-28 15:14:53,NA,NA,NA,NA,"Lux",14208
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","247",2022-07-28 16:14:53,NA,NA,NA,NA,"Temperature",5.53
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","247",2022-07-28 16:14:53,NA,NA,NA,NA,"Lux",8506.88
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","248",2022-07-28 17:14:53,NA,NA,NA,NA,"Temperature",4.63
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","248",2022-07-28 17:14:53,NA,NA,NA,NA,"Lux",5593.6
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","249",2022-07-28 18:14:53,NA,NA,NA,NA,"Temperature",4.42
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","249",2022-07-28 18:14:53,NA,NA,NA,NA,"Lux",4793.6
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","250",2022-07-28 19:14:53,NA,NA,NA,NA,"Temperature",3.99
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","250",2022-07-28 19:14:53,NA,NA,NA,NA,"Lux",3242.24
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","251",2022-07-28 20:14:53,NA,NA,NA,NA,"Temperature",3.64
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","251",2022-07-28 20:14:53,NA,NA,NA,NA,"Lux",1931.52
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","252",2022-07-28 21:14:53,NA,NA,NA,NA,"Temperature",3.94
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","252",2022-07-28 21:14:53,NA,NA,NA,NA,"Lux",1744.64
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","253",2022-07-28 22:14:53,NA,NA,NA,NA,"Temperature",4.07
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","253",2022-07-28 22:14:53,NA,NA,NA,NA,"Lux",1221.44
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","254",2022-07-28 23:14:53,NA,NA,NA,NA,"Temperature",3.34
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","254",2022-07-28 23:14:53,NA,NA,NA,NA,"Lux",669.44
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","255",2022-07-29 00:14:53,NA,NA,NA,NA,"Temperature",3.47
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","255",2022-07-29 00:14:53,NA,NA,NA,NA,"Lux",312.24
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","256",2022-07-29 01:14:53,NA,NA,NA,NA,"Temperature",3.04
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","256",2022-07-29 01:14:53,NA,NA,NA,NA,"Lux",255.76
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","257",2022-07-29 02:14:53,NA,NA,NA,NA,"Temperature",2.91
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","257",2022-07-29 02:14:53,NA,NA,NA,NA,"Lux",41.22
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","258",2022-07-29 03:14:53,NA,NA,NA,NA,"Temperature",2.49
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","258",2022-07-29 03:14:53,NA,NA,NA,NA,"Lux",54.06
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","259",2022-07-29 04:14:53,NA,NA,NA,NA,"Temperature",2.44
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","259",2022-07-29 04:14:53,NA,NA,NA,NA,"Lux",56.54
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","260",2022-07-29 05:14:53,NA,NA,NA,NA,"Temperature",2.31
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","260",2022-07-29 05:14:53,NA,NA,NA,NA,"Lux",134.8
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","261",2022-07-29 06:14:53,NA,NA,NA,NA,"Temperature",2.06
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","261",2022-07-29 06:14:53,NA,NA,NA,NA,"Lux",405.44
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","262",2022-07-29 07:14:53,NA,NA,NA,NA,"Temperature",2.14
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","262",2022-07-29 07:14:53,NA,NA,NA,NA,"Lux",1018.88
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","263",2022-07-29 08:14:53,NA,NA,NA,NA,"Temperature",2.01
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","263",2022-07-29 08:14:53,NA,NA,NA,NA,"Lux",2201.6
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","264",2022-07-29 09:14:53,NA,NA,NA,NA,"Temperature",1.84
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","264",2022-07-29 09:14:53,NA,NA,NA,NA,"Lux",3836.16
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","265",2022-07-29 10:14:53,NA,NA,NA,NA,"Temperature",2.01
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","265",2022-07-29 10:14:53,NA,NA,NA,NA,"Lux",4741.12
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","266",2022-07-29 11:14:53,NA,NA,NA,NA,"Temperature",2.57
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","266",2022-07-29 11:14:53,NA,NA,NA,NA,"Lux",5895.68
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","267",2022-07-29 12:14:53,NA,NA,NA,NA,"Temperature",4.29
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","267",2022-07-29 12:14:53,NA,NA,NA,NA,"Lux",8409.6
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","268",2022-07-29 13:14:53,NA,NA,NA,NA,"Temperature",4.72
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","268",2022-07-29 13:14:53,NA,NA,NA,NA,"Lux",8890.88
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","269",2022-07-29 14:14:53,NA,NA,NA,NA,"Temperature",6.73
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","269",2022-07-29 14:14:53,NA,NA,NA,NA,"Lux",14346.24
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","270",2022-07-29 15:14:53,NA,NA,NA,NA,"Temperature",8.58
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","270",2022-07-29 15:14:53,NA,NA,NA,NA,"Lux",16035.84
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","271",2022-07-29 16:14:53,NA,NA,NA,NA,"Temperature",6.22
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","271",2022-07-29 16:14:53,NA,NA,NA,NA,"Lux",11540.48
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","272",2022-07-29 17:14:53,NA,NA,NA,NA,"Temperature",6.09
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","272",2022-07-29 17:14:53,NA,NA,NA,NA,"Lux",9064.96
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","273",2022-07-29 18:14:53,NA,NA,NA,NA,"Temperature",6
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","273",2022-07-29 18:14:53,NA,NA,NA,NA,"Lux",10004.48
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","274",2022-07-29 19:14:53,NA,NA,NA,NA,"Temperature",6.17
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","274",2022-07-29 19:14:53,NA,NA,NA,NA,"Lux",8348.16
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","275",2022-07-29 20:14:53,NA,NA,NA,NA,"Temperature",4.76
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","275",2022-07-29 20:14:53,NA,NA,NA,NA,"Lux",6415.36
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","276",2022-07-29 21:14:53,NA,NA,NA,NA,"Temperature",5.4
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","276",2022-07-29 21:14:53,NA,NA,NA,NA,"Lux",6318.08
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","277",2022-07-29 22:14:53,NA,NA,NA,NA,"Temperature",4.63
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","277",2022-07-29 22:14:53,NA,NA,NA,NA,"Lux",4280.32
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","278",2022-07-29 23:14:53,NA,NA,NA,NA,"Temperature",3.39
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","278",2022-07-29 23:14:53,NA,NA,NA,NA,"Lux",2649.6
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","279",2022-07-30 00:14:53,NA,NA,NA,NA,"Temperature",2.4
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","279",2022-07-30 00:14:53,NA,NA,NA,NA,"Lux",1174.4
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","280",2022-07-30 01:14:53,NA,NA,NA,NA,"Temperature",2.1
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","280",2022-07-30 01:14:53,NA,NA,NA,NA,"Lux",589.6
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","281",2022-07-30 02:14:53,NA,NA,NA,NA,"Temperature",1.33
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","281",2022-07-30 02:14:53,NA,NA,NA,NA,"Lux",205.68
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","282",2022-07-30 03:14:53,NA,NA,NA,NA,"Temperature",1.58
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","282",2022-07-30 03:14:53,NA,NA,NA,NA,"Lux",95.68
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","283",2022-07-30 04:14:53,NA,NA,NA,NA,"Temperature",1.76
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","283",2022-07-30 04:14:53,NA,NA,NA,NA,"Lux",150.64
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","284",2022-07-30 05:14:53,NA,NA,NA,NA,"Temperature",1.88
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","284",2022-07-30 05:14:53,NA,NA,NA,NA,"Lux",422.08
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","285",2022-07-30 06:14:53,NA,NA,NA,NA,"Temperature",2.19
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","285",2022-07-30 06:14:53,NA,NA,NA,NA,"Lux",1122.24
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","286",2022-07-30 07:14:53,NA,NA,NA,NA,"Temperature",3.43
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","286",2022-07-30 07:14:53,NA,NA,NA,NA,"Lux",2786.56
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","287",2022-07-30 08:14:53,NA,NA,NA,NA,"Temperature",4.33
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","287",2022-07-30 08:14:53,NA,NA,NA,NA,"Lux",4584.96
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","288",2022-07-30 09:14:53,NA,NA,NA,NA,"Temperature",5.66
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","288",2022-07-30 09:14:53,NA,NA,NA,NA,"Lux",5555.2
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","289",2022-07-30 10:14:53,NA,NA,NA,NA,"Temperature",7.93
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","289",2022-07-30 10:14:53,NA,NA,NA,NA,"Lux",10552.32
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","290",2022-07-30 11:14:53,NA,NA,NA,NA,"Temperature",11.19
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","290",2022-07-30 11:14:53,NA,NA,NA,NA,"Lux",14213.12
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","291",2022-07-30 12:14:53,NA,NA,NA,NA,"Temperature",13.9
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","291",2022-07-30 12:14:53,NA,NA,NA,NA,"Lux",20331.52
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","292",2022-07-30 13:14:53,NA,NA,NA,NA,"Temperature",16.21
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","292",2022-07-30 13:14:53,NA,NA,NA,NA,"Lux",22937.6
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","293",2022-07-30 14:14:53,NA,NA,NA,NA,"Temperature",23.34
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","293",2022-07-30 14:14:53,NA,NA,NA,NA,"Lux",40550.4
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","294",2022-07-30 15:14:53,NA,NA,NA,NA,"Temperature",33.2
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","294",2022-07-30 15:14:53,NA,NA,NA,NA,"Lux",56279.04
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","295",2022-07-30 16:14:53,NA,NA,NA,NA,"Temperature",35.56
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","295",2022-07-30 16:14:53,NA,NA,NA,NA,"Lux",53964.8
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","296",2022-07-30 17:14:53,NA,NA,NA,NA,"Temperature",34.96
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","296",2022-07-30 17:14:53,NA,NA,NA,NA,"Lux",49848.32
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","297",2022-07-30 18:14:53,NA,NA,NA,NA,"Temperature",34.79
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","297",2022-07-30 18:14:53,NA,NA,NA,NA,"Lux",43499.52
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","298",2022-07-30 19:14:53,NA,NA,NA,NA,"Temperature",25.48
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","298",2022-07-30 19:14:53,NA,NA,NA,NA,"Lux",32942.08
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","299",2022-07-30 20:14:53,NA,NA,NA,NA,"Temperature",15.57
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","299",2022-07-30 20:14:53,NA,NA,NA,NA,"Lux",11596.8
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","300",2022-07-30 21:14:53,NA,NA,NA,NA,"Temperature",11.32
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","300",2022-07-30 21:14:53,NA,NA,NA,NA,"Lux",7270.4
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","301",2022-07-30 22:14:53,NA,NA,NA,NA,"Temperature",9.05
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","301",2022-07-30 22:14:53,NA,NA,NA,NA,"Lux",4148.48
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","302",2022-07-30 23:14:53,NA,NA,NA,NA,"Temperature",7.33
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","302",2022-07-30 23:14:53,NA,NA,NA,NA,"Lux",2242.56
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","303",2022-07-31 00:14:53,NA,NA,NA,NA,"Temperature",6.17
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","303",2022-07-31 00:14:53,NA,NA,NA,NA,"Lux",1088.32
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","304",2022-07-31 01:14:53,NA,NA,NA,NA,"Temperature",5.62
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","304",2022-07-31 01:14:53,NA,NA,NA,NA,"Lux",341.28
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","305",2022-07-31 02:14:53,NA,NA,NA,NA,"Temperature",5.49
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","305",2022-07-31 02:14:53,NA,NA,NA,NA,"Lux",109.88
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","306",2022-07-31 03:14:53,NA,NA,NA,NA,"Temperature",5.49
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","306",2022-07-31 03:14:53,NA,NA,NA,NA,"Lux",60.32
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","307",2022-07-31 04:14:53,NA,NA,NA,NA,"Temperature",5.66
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","307",2022-07-31 04:14:53,NA,NA,NA,NA,"Lux",105.84
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","308",2022-07-31 05:14:53,NA,NA,NA,NA,"Temperature",5.92
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","308",2022-07-31 05:14:53,NA,NA,NA,NA,"Lux",348.8
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","309",2022-07-31 06:14:53,NA,NA,NA,NA,"Temperature",6.26
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","309",2022-07-31 06:14:53,NA,NA,NA,NA,"Lux",853.12
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","310",2022-07-31 07:14:53,NA,NA,NA,NA,"Temperature",7.68
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","310",2022-07-31 07:14:53,NA,NA,NA,NA,"Lux",2323.84
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","311",2022-07-31 08:14:53,NA,NA,NA,NA,"Temperature",9.48
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420276 2022-08-10 14_02_28 MDT (Data MDT).csv","311",2022-07-31 08:14:53,NA,NA,NA,NA,"Lux",6141.44
