"","Lat","Lon","Elevation_m","Site","date","Canopy_Height_cm","...8","SampleID","Latitude","Longitude","Elevation","SampleDate","Width_cm","Width_2_cm","Stem_Elongation_1_mm","Stem_Elongation_2_mm","Stem_Elongation_3_mm","Length_1_mm","Length_2_mm","Length_3_mm","Stem_diameter","mean_stem_elong","mean_leaf_length","mean_width","Match","SampleSite","Date_propagated","Date_planted","Year_planted","Mother_LS","Cutting_length","Cutting_diameter","SampleYear","SampleID_standard","...1","Year_measured","Species"
"311",NA,NA,NA,"Kluane",NA,38,NA,"KP16SP26",NA,NA,NA,2016-07-05,94,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,"KP16Sp26","Kluane Plateau",NA,2016-07-09,2016,12.9,31.2,8.9,2016,"KP16SP26",331,NA,"Salix pulchra"
"312",NA,NA,NA,"Kluane",NA,71,NA,"KP16SP27",NA,NA,NA,2016-07-05,166,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,160.5,"KP16Sp27","Kluane Plateau",NA,2016-07-09,2016,31.9,22.1,6.3,2016,"KP16SP27",332,NA,"Salix pulchra"
"313",NA,NA,NA,"Kluane",NA,72,NA,"KP16SP28",NA,NA,NA,2016-07-05,370,306,NA,NA,NA,NA,NA,NA,NA,NA,NA,338,"KP16Sp28","Kluane Plateau",NA,2016-07-09,2016,30.2,26.6,9.4,2016,"KP16SP28",333,NA,"Salix pulchra"
"314",NA,NA,NA,"Kluane",NA,90,NA,"KP16SP29",NA,NA,NA,2016-07-05,189,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,134,"KP16Sp29","Kluane Plateau",NA,2016-07-09,2016,24.6,29.5,14.7,2016,"KP16SP29",334,NA,"Salix pulchra"
"315",NA,NA,NA,"Kluane",NA,85,NA,"KP16SP30",NA,NA,NA,2016-07-05,84,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.5,"KP16Sp30","Kluane Plateau",NA,2016-07-09,2016,27.4,37.4,9.7,2016,"KP16SP30",335,NA,"Salix pulchra"
"316",NA,NA,NA,"Kluane",NA,66,NA,"KP16SP31",NA,NA,NA,2016-07-08,300,246,NA,NA,NA,NA,NA,NA,NA,NA,NA,273,"KP16Sp31","Kluane Plateau",NA,2016-07-09,2016,19,32.4,12.6,2016,"KP16SP31",336,NA,"Salix pulchra"
"317",NA,NA,NA,"Kluane",NA,55,NA,"KP16SP32",NA,NA,NA,2016-07-08,121,146,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.5,"KP16Sp32","Kluane Plateau",NA,2016-07-09,2016,34,33.6,24.1,2016,"KP16SP32",337,NA,"Salix pulchra"
"318",NA,NA,NA,"Kluane",NA,91,NA,"KP16SP33",NA,NA,NA,2016-07-08,158,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,121.5,"KP16Sp33","Kluane Plateau",NA,2016-07-09,2016,25,45.4,16.6,2016,"KP16SP33",338,NA,"Salix pulchra"
"319",NA,NA,NA,"Kluane",NA,75,NA,"KP16SP34",NA,NA,NA,2016-07-08,125,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,109.5,"KP16Sp34","Kluane Plateau",NA,2016-07-09,2016,15,42.6,13.9,2016,"KP16SP34",339,NA,"Salix pulchra"
"320",NA,NA,NA,"Kluane",NA,60,NA,"KP16SP35",NA,NA,NA,2016-07-08,170,182,NA,NA,NA,NA,NA,NA,NA,NA,NA,176,"KP16Sp35","Kluane Plateau",NA,2016-07-09,2016,31,36.2,14,2016,"KP16SP35",340,NA,"Salix pulchra"
"321",NA,NA,NA,"Kluane",NA,45,NA,"KP16SP36",NA,NA,NA,2016-07-08,95,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.5,"KP16Sp36","Kluane Plateau",NA,2016-07-09,2016,11,35,9.1,2016,"KP16SP36",341,NA,"Salix pulchra"
"322",NA,NA,NA,"Kluane",NA,51,NA,"KP16SP37",NA,NA,NA,2016-07-08,111,102,NA,NA,NA,NA,NA,NA,NA,NA,NA,106.5,"KP16Sp37","Kluane Plateau",NA,2016-07-09,2016,2.6,30,13.7,2016,"KP16SP37",342,NA,"Salix pulchra"
"323",NA,NA,NA,"Kluane",NA,71,NA,"KP16SP38",NA,NA,NA,2016-07-08,121,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.5,"KP16Sp38","Kluane Plateau",NA,2016-07-09,2016,35,34.7,9.6,2016,"KP16SP38",343,NA,"Salix pulchra"
"324",NA,NA,NA,"Kluane",NA,32,NA,"KP16SP39",NA,NA,NA,2016-07-08,86,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,"KP16Sp39","Kluane Plateau",NA,2016-07-09,2016,8,29.9,7.2,2016,"KP16SP39",344,NA,"Salix pulchra"
"325",NA,NA,NA,"Kluane",NA,92,NA,"KP16SP40",NA,NA,NA,2016-07-08,367,298,NA,NA,NA,NA,NA,NA,NA,NA,NA,332.5,"KP16Sp40","Kluane Plateau",NA,2016-07-09,2016,38,27.8,6.7,2016,"KP16SP40",345,NA,"Salix pulchra"
"326",NA,NA,NA,"Qikiqtaruk",NA,23,NA,"HE16SP1",NA,NA,NA,2016-07-11,39,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,"HE16SP1","Qikiqtaruk",2016-07-11,2016-08-06,2016,9,43,NA,2016,"HE16SP1",369,NA,"Salix pulchra"
"327",NA,NA,NA,"Qikiqtaruk",NA,26,NA,"HE16SP2",NA,NA,NA,2016-07-11,39,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,"HE16SP2","Qikiqtaruk",2016-07-11,2016-08-06,2016,9,37,NA,2016,"HE16SP2",370,NA,"Salix pulchra"
"328",NA,NA,NA,"Qikiqtaruk",NA,24,NA,"HE16SP3",NA,NA,NA,2016-07-11,36,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,"HE16SP3","Qikiqtaruk",2016-07-11,2016-08-06,2016,10,49,NA,2016,"HE16SP3",371,NA,"Salix pulchra"
"329",NA,NA,NA,"Qikiqtaruk",NA,35,NA,"HE16SP4",NA,NA,NA,2016-07-11,43,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,"HE16SP4","Qikiqtaruk",2016-07-11,2016-08-06,2016,10,51,NA,2016,"HE16SP4",372,NA,"Salix pulchra"
"330",NA,NA,NA,"Qikiqtaruk",NA,29,NA,"HE16SP5",NA,NA,NA,2016-07-11,55,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,"HE16SP5","Qikiqtaruk",2016-07-11,2016-08-06,2016,9,62,NA,2016,"HE16SP5",373,NA,"Salix pulchra"
"331",NA,NA,NA,"Qikiqtaruk",NA,71,NA,"HE16SP6",NA,NA,NA,2016-07-11,496,404,NA,NA,NA,NA,NA,NA,NA,NA,NA,450,"HE16SP6","Qikiqtaruk",2016-07-11,2016-08-06,2016,23,57,NA,2016,"HE16SP6",374,NA,"Salix pulchra"
"332",NA,NA,NA,"Qikiqtaruk",NA,55,NA,"HE16SP7",NA,NA,NA,2016-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SP7","Qikiqtaruk",2016-07-11,2016-08-06,2016,21,50,NA,2016,"HE16SP7",375,NA,"Salix pulchra"
"333",NA,NA,NA,"Qikiqtaruk",NA,34,NA,"HE16SP8",NA,NA,NA,2016-07-11,184,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,177,"HE16SP8","Qikiqtaruk",2016-07-11,2016-08-06,2016,9,31,NA,2016,"HE16SP8",376,NA,"Salix pulchra"
"334",NA,NA,NA,"Qikiqtaruk",NA,53,NA,"HE16SP9",NA,NA,NA,2016-07-11,222,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,196,"HE16SP9","Qikiqtaruk",2016-07-11,2016-08-06,2016,11,41,NA,2016,"HE16SP9",377,NA,"Salix pulchra"
"335",NA,NA,NA,"Qikiqtaruk",NA,40,NA,"HE16SP10",NA,NA,NA,2016-07-11,232,227,NA,NA,NA,NA,NA,NA,NA,NA,NA,229.5,"HE16SP10","Qikiqtaruk",2016-07-11,2016-08-06,2016,25,59,NA,2016,"HE16SP10",378,NA,"Salix pulchra"
"336",NA,NA,NA,"Qikiqtaruk",NA,88,NA,"HE16SR1",NA,NA,NA,2016-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SR1","Qikiqtaruk",2016-07-11,2016-08-06,2016,20,57,NA,2016,"HE16SR1",379,NA,"Salix richardsonii"
"337",NA,NA,NA,"Qikiqtaruk",NA,52,NA,"HE16SR2",NA,NA,NA,2016-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SR2","Qikiqtaruk",2016-07-11,2016-08-06,2016,15,45,NA,2016,"HE16SR2",380,NA,"Salix richardsonii"
"338",NA,NA,NA,"Qikiqtaruk",NA,72,NA,"HE16SR3",NA,NA,NA,2016-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SR3","Qikiqtaruk",2016-07-11,2016-08-06,2016,18,55,NA,2016,"HE16SR3",381,NA,"Salix richardsonii"
"339",NA,NA,NA,"Qikiqtaruk",NA,52,NA,"HE16SR4",NA,NA,NA,2016-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SR4","Qikiqtaruk",2016-07-11,2016-08-06,2016,15,43,NA,2016,"HE16SR4",382,NA,"Salix richardsonii"
"340",NA,NA,NA,"Qikiqtaruk",NA,44,NA,"HE16SR5",NA,NA,NA,2016-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SR5","Qikiqtaruk",2016-07-11,2016-08-06,2016,20,35,NA,2016,"HE16SR5",383,NA,"Salix richardsonii"
"341",NA,NA,NA,"Qikiqtaruk",NA,60,NA,"HE16SR6",NA,NA,NA,2016-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SR6","Qikiqtaruk",2016-07-11,2016-08-06,2016,17,48,NA,2016,"HE16SR6",384,NA,"Salix richardsonii"
"342",NA,NA,NA,"Qikiqtaruk",NA,67,NA,"HE16SR7",NA,NA,NA,2016-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SR7","Qikiqtaruk",2016-07-11,2016-08-06,2016,29,46,NA,2016,"HE16SR7",385,NA,"Salix richardsonii"
"343",NA,NA,NA,"Qikiqtaruk",NA,68,NA,"HE16SR8",NA,NA,NA,2016-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SR8","Qikiqtaruk",2016-07-11,2016-08-06,2016,23,47,NA,2016,"HE16SR8",386,NA,"Salix richardsonii"
"344",NA,NA,NA,"Qikiqtaruk",NA,61,NA,"HE16SR9",NA,NA,NA,2016-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SR9","Qikiqtaruk",2016-07-11,2016-08-06,2016,20,49,NA,2016,"HE16SR9",387,NA,"Salix richardsonii"
"345",NA,NA,NA,"Qikiqtaruk",NA,45,NA,"HE16SR10",NA,NA,NA,2016-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SR10","Qikiqtaruk",2016-07-11,2016-08-06,2016,21,41,NA,2016,"HE16SR10",388,NA,"Salix richardsonii"
"346",NA,NA,NA,"Qikiqtaruk",NA,15,NA,"HE16SP11",NA,NA,NA,2016-07-23,90,44,68,56,NA,39,35,NA,NA,NA,NA,67,"HE16SP11","Qikiqtaruk",2016-07-24,2016-08-06,2016,7,26.6,5,2016,"HE16SP11",389,NA,"Salix pulchra"
"347",NA,NA,NA,"Qikiqtaruk",NA,17,NA,"HE16SP12",NA,NA,NA,2016-07-23,40,47,40,38,NA,38,42,NA,NA,NA,NA,43.5,"HE16SP12","Qikiqtaruk",2016-07-24,2016-08-06,2016,7,18.3,4.6,2016,"HE16SP12",390,NA,"Salix pulchra"
"348",NA,NA,NA,"Qikiqtaruk",NA,23,NA,"HE16SP13",NA,NA,NA,2016-07-23,100,59,30,21,NA,36,50,NA,NA,NA,NA,79.5,"HE16SP13","Qikiqtaruk",2016-07-24,2016-08-06,2016,7,25.1,7.1,2016,"HE16SP13",391,NA,"Salix pulchra"
"349",NA,NA,NA,"Qikiqtaruk",NA,19,NA,"HE16SP14",NA,NA,NA,2016-07-23,84,72,20,18,NA,35,38,NA,NA,NA,NA,78,"HE16SP14","Qikiqtaruk",2016-07-24,2016-08-06,2016,9,25.6,5.9,2016,"HE16SP14",392,NA,"Salix pulchra"
"350",NA,NA,NA,"Qikiqtaruk",NA,19,NA,"HE16SP15",NA,NA,NA,2016-07-23,111,72,35,15,NA,43,41,NA,NA,NA,NA,91.5,"HE16SP15","Qikiqtaruk",2016-07-24,2016-08-06,2016,7,19.9,6.6,2016,"HE16SP15",393,NA,"Salix pulchra"
"351",NA,NA,NA,"Qikiqtaruk",NA,21,NA,"HE16SP16",NA,NA,NA,2016-07-23,194,153,54,53,NA,42,41,NA,NA,NA,NA,173.5,"HE16SP16","Qikiqtaruk",2016-07-24,2016-08-06,2016,10.5,31.5,9,2016,"HE16SP16",394,NA,"Salix pulchra"
"352",NA,NA,NA,"Qikiqtaruk",NA,28.5,NA,"HE16SP17",NA,NA,NA,2016-07-23,188,155,40,42,NA,33,33,NA,NA,NA,NA,171.5,"HE16SP17","Qikiqtaruk",2016-07-24,2016-08-06,2016,7.3,30.4,7.4,2016,"HE16SP17",395,NA,"Salix pulchra"
"353",NA,NA,NA,"Qikiqtaruk",NA,39,NA,"HE16SP18",NA,NA,NA,2016-07-23,281,175,49,76,NA,47,48,NA,NA,NA,NA,228,"HE16SP18","Qikiqtaruk",2016-07-24,2016-08-06,2016,10.9,35,8.6,2016,"HE16SP18",396,NA,"Salix pulchra"
"354",NA,NA,NA,"Qikiqtaruk",NA,13,NA,"HE16SP19",NA,NA,NA,2016-07-23,59,46,105,57,NA,57,49,NA,NA,NA,NA,52.5,"HE16SP19","Qikiqtaruk",2016-07-24,2016-08-06,2016,10.6,31.4,7.1,2016,"HE16SP19",397,NA,"Salix pulchra"
"355",NA,NA,NA,"Qikiqtaruk",NA,26.5,NA,"HE16SP20",NA,NA,NA,2016-07-23,230,130,22,26,NA,46,46,NA,NA,NA,NA,180,"HE16SP20","Qikiqtaruk",2016-07-24,2016-08-06,2016,7.9,38.2,5.9,2016,"HE16SP20",398,NA,"Salix pulchra"
"356",NA,NA,NA,"Qikiqtaruk",NA,124,NA,"HE16SR11",NA,NA,NA,2016-07-23,NA,764,121,100,NA,61,61,NA,NA,NA,NA,NA,"HE16Sr11","Qikiqtaruk",2016-07-24,2016-08-09,2016,31.8,34,11,2016,"HE16SR11",404,NA,"Salix richardsonii"
"357",NA,NA,NA,"Qikiqtaruk",NA,68,NA,"HE16SR12",NA,NA,NA,2016-07-23,427,237,105,50,NA,47,43,NA,NA,NA,NA,332,"HE16Sr12","Qikiqtaruk",2016-07-24,2016-08-09,2016,24,39.2,8.8,2016,"HE16SR12",405,NA,"Salix richardsonii"
"358",NA,NA,NA,"Qikiqtaruk",NA,70,NA,"HE16SR13",NA,NA,NA,2016-07-23,491,284,60,71,NA,45,54,NA,NA,NA,NA,387.5,"HE16Sr13","Qikiqtaruk",2016-07-24,2016-08-09,2016,27,28.7,9.3,2016,"HE16SR13",406,NA,"Salix richardsonii"
"359",NA,NA,NA,"Qikiqtaruk",NA,34,NA,"HE16SR14",NA,NA,NA,2016-07-23,206,147,30,24,NA,44,40,NA,NA,NA,NA,176.5,"HE16Sr14","Qikiqtaruk",2016-07-24,2016-08-09,2016,16,28.2,8.7,2016,"HE16SR14",407,NA,"Salix richardsonii"
"360",NA,NA,NA,"Qikiqtaruk",NA,38,NA,"HE16SR15",NA,NA,NA,2016-07-23,232,150,24,25,NA,40,35,NA,NA,NA,NA,191,"HE16Sr15","Qikiqtaruk",2016-07-24,2016-08-09,2016,18,32.1,10.2,2016,"HE16SR15",408,NA,"Salix richardsonii"
"361",NA,NA,NA,"Qikiqtaruk",NA,67,NA,"HE16SR16",NA,NA,NA,2016-07-23,331,220,95,48,NA,47,46,NA,NA,NA,NA,275.5,"HE16SR16","Qikiqtaruk",2016-07-24,2016-08-09,2016,33,31.2,11.2,2016,"HE16SR16",409,NA,"Salix richardsonii"
"362",NA,NA,NA,"Qikiqtaruk",NA,65,NA,"HE16SR17",NA,NA,NA,2016-07-23,229,221,65,63,NA,104,89,NA,NA,NA,NA,225,"HE16SR17","Qikiqtaruk",2016-07-24,2016-08-09,2016,26.6,36.5,10.9,2016,"HE16SR17",410,NA,"Salix richardsonii"
"363",NA,NA,NA,"Qikiqtaruk",NA,59,NA,"HE16SR18",NA,NA,NA,2016-07-23,183,155,270,277,NA,82,81,NA,NA,NA,NA,169,"HE16SR18","Qikiqtaruk",2016-07-24,2016-08-09,2016,20.3,36.7,9.6,2016,"HE16SR18",411,NA,"Salix richardsonii"
"364",NA,NA,NA,"Qikiqtaruk",NA,62,NA,"HE16SR19",NA,NA,NA,2016-07-23,403,624,172,151,NA,58,62,NA,NA,NA,NA,513.5,"HE16SR19","Qikiqtaruk",2016-07-24,2016-08-09,2016,21.7,33.6,10,2016,"HE16SR19",412,NA,"Salix richardsonii"
"365",NA,NA,NA,"Qikiqtaruk",NA,33,NA,"HE16SR20",NA,NA,NA,2016-07-23,132,188,61,67,NA,50,48,NA,NA,NA,NA,160,"HE16SR20","Qikiqtaruk",2016-07-24,2016-08-09,2016,9,38,7.1,2016,"HE16SR20",413,NA,"Salix richardsonii"
"366",NA,NA,NA,"Qikiqtaruk",NA,39,NA,"HE16SP21",NA,NA,NA,2016-07-24,217,277,124,49,NA,48,52,NA,NA,NA,NA,247,"HE16SP21","Qikiqtaruk",2016-07-25,2016-08-06,2016,16.9,45.2,11.9,2016,"HE16SP21",419,NA,"Salix pulchra"
"367",NA,NA,NA,"Qikiqtaruk",NA,87,NA,"HE16SP22",NA,NA,NA,2016-07-24,98,151,90,105,NA,78,81,NA,NA,NA,NA,124.5,"HE16SP22","Qikiqtaruk",2016-07-25,2016-08-06,2016,11.3,49.5,10.2,2016,"HE16SP22",420,NA,"Salix pulchra"
"368",NA,NA,NA,"Qikiqtaruk",NA,55,NA,"HE16SP23",NA,NA,NA,2016-07-24,1005,462,112,103,NA,50,48,NA,NA,NA,NA,733.5,"HE16SP23","Qikiqtaruk",2016-07-25,2016-08-06,2016,12,46.4,9.3,2016,"HE16SP23",421,NA,"Salix pulchra"
"369",NA,NA,NA,"Qikiqtaruk",NA,77,NA,"HE16SP24",NA,NA,NA,2016-07-24,515,306,205,66,NA,62,46,NA,NA,NA,NA,410.5,"HE16SP24","Qikiqtaruk",2016-07-25,2016-08-06,2016,15.6,44.9,8.8,2016,"HE16SP24",422,NA,"Salix pulchra"
"370",NA,NA,NA,"Qikiqtaruk",NA,83,NA,"HE16SP25",NA,NA,NA,2016-07-24,238,283,81,137,NA,53,51,NA,NA,NA,NA,260.5,"HE16SP25","Qikiqtaruk",2016-07-25,2016-08-06,2016,14.9,47.2,13.6,2016,"HE16SP25",423,NA,"Salix pulchra"
"371",NA,NA,NA,"Qikiqtaruk",NA,91,NA,"HE16SP26",NA,NA,NA,2016-07-24,367,568,109,88,NA,66,67,NA,NA,NA,NA,467.5,"HE16SP26","Qikiqtaruk",2016-07-25,2016-08-06,2016,12.7,35.2,9.8,2016,"HE16SP26",424,NA,"Salix pulchra"
"372",NA,NA,NA,"Qikiqtaruk",NA,39,NA,"HE16SP27",NA,NA,NA,2016-07-24,141,89,31,38,NA,40,42,NA,NA,NA,NA,115,"HE16SP27","Qikiqtaruk",2016-07-25,2016-08-06,2016,12.9,36,11.5,2016,"HE16SP27",425,NA,"Salix pulchra"
"373",NA,NA,NA,"Qikiqtaruk",NA,35,NA,"HE16SP28",NA,NA,NA,2016-07-24,NA,NA,79,38,NA,54,49,NA,NA,NA,NA,NA,"HE16SP28","Qikiqtaruk",2016-07-25,2016-08-06,2016,8.1,20.5,8.8,2016,"HE16SP28",426,NA,"Salix pulchra"
"374",NA,NA,NA,"Qikiqtaruk",NA,53,NA,"HE16SP29",NA,NA,NA,2016-07-24,652,426,166,156,NA,51,55,NA,NA,NA,NA,539,"HE16SP29","Qikiqtaruk",2016-07-25,2016-08-06,2016,13,44.5,12.1,2016,"HE16SP29",427,NA,"Salix pulchra"
"375",NA,NA,NA,"Qikiqtaruk",NA,52,NA,"HE16SP30",NA,NA,NA,2016-07-24,428,402,181,260,NA,97,76,NA,NA,NA,NA,415,"HE16SP30","Qikiqtaruk",2016-07-25,2016-08-06,2016,15.6,46.5,12.9,2016,"HE16SP30",428,NA,"Salix pulchra"
"376",NA,NA,NA,"Qikiqtaruk",NA,69,NA,"HE16SR21",NA,NA,NA,2016-07-24,115,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,105,"HE16SR21","Qikiqtaruk",2016-07-25,2016-08-06,2016,20,35.6,8.5,2016,"HE16SR21",429,NA,"Salix richardsonii"
"377",NA,NA,NA,"Qikiqtaruk",NA,77,NA,"HE16SR22",NA,NA,NA,2016-07-24,120,109,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.5,"HE16SR22","Qikiqtaruk",2016-07-25,2016-08-06,2016,15,34.7,10.1,2016,"HE16SR22",430,NA,"Salix richardsonii"
"378",NA,NA,NA,"Qikiqtaruk",NA,62,NA,"HE16SR23",NA,NA,NA,2016-07-24,157,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,142.5,"HE16SR23","Qikiqtaruk",2016-07-25,2016-08-06,2016,24,39.1,8.5,2016,"HE16SR23",431,NA,"Salix richardsonii"
"379",NA,NA,NA,"Qikiqtaruk",NA,61,NA,"HE16SR24",NA,NA,NA,2016-07-24,75,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.5,"HE16SR24","Qikiqtaruk",2016-07-25,2016-08-06,2016,17,31.3,9.5,2016,"HE16SR24",432,NA,"Salix richardsonii"
"380",NA,NA,NA,"Qikiqtaruk",NA,29,NA,"HE16SR25",NA,NA,NA,2016-07-24,68,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,"HE16SR25","Qikiqtaruk",2016-07-25,2016-08-06,2016,25,22.5,7.4,2016,"HE16SR25",433,NA,"Salix richardsonii"
"381",NA,NA,NA,"Qikiqtaruk",NA,35,NA,"HE16SR26",NA,NA,NA,2016-07-24,110,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,"HE16Sr26","Qikiqtaruk",2016-07-25,2016-08-06,2016,10,25.2,8.8,2016,"HE16SR26",434,NA,"Salix richardsonii"
"382",NA,NA,NA,"Qikiqtaruk",NA,25,NA,"HE16SR27",NA,NA,NA,2016-07-24,127,161,NA,NA,NA,NA,NA,NA,NA,NA,NA,144,"HE16Sr27","Qikiqtaruk",2016-07-25,2016-08-06,2016,15,30.4,8.2,2016,"HE16SR27",435,NA,"Salix richardsonii"
"383",NA,NA,NA,"Qikiqtaruk",NA,30,NA,"HE16SR28",NA,NA,NA,2016-07-24,106,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,"HE16Sr28","Qikiqtaruk",2016-07-25,2016-08-06,2016,19,24,8,2016,"HE16SR28",436,NA,"Salix richardsonii"
"384",NA,NA,NA,"Qikiqtaruk",NA,38,NA,"HE16SR29",NA,NA,NA,2016-07-24,126,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.5,"HE16Sr29","Qikiqtaruk",2016-07-25,2016-08-06,2016,19,30.5,9.5,2016,"HE16SR29",437,NA,"Salix richardsonii"
"385",NA,NA,NA,"Qikiqtaruk",NA,31,NA,"HE16SR30",NA,NA,NA,2016-07-24,82,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,"HE16Sr30","Qikiqtaruk",2016-07-25,2016-08-06,2016,15,34.1,7.7,2016,"HE16SR30",438,NA,"Salix richardsonii"
"386",NA,NA,NA,"Kluane",NA,106,NA,"KP16SP41",NA,NA,NA,2016-08-07,179,73,151,145,NA,74,81,NA,NA,NA,NA,126,"KP16SP41","Kluane Plateau",NA,2016-08-08,2016,34,50.8,7.6,2016,"KP16SP41",449,NA,"Salix pulchra"
"387",NA,NA,NA,"Kluane",NA,99.5,NA,"KP16SP42",NA,NA,NA,2016-08-07,248,251,121,140,NA,52,55,NA,NA,NA,NA,249.5,"KP16SP42","Kluane Plateau",NA,2016-08-08,2016,25,42,9.8,2016,"KP16SP42",450,NA,"Salix pulchra"
"388",NA,NA,NA,"Kluane",NA,73,NA,"KP16SP43",NA,NA,NA,2016-08-07,251,162,87,263,NA,66,62,NA,NA,NA,NA,206.5,"KP16SP43","Kluane Plateau",NA,2016-08-08,2016,17,47.5,8.3,2016,"KP16SP43",451,NA,"Salix pulchra"
"389",NA,NA,NA,"Kluane",NA,127,NA,"KP16SP44",NA,NA,NA,2016-08-07,256,191,65,115,NA,86,87,NA,NA,NA,NA,223.5,"KP16SP44","Kluane Plateau",NA,2016-08-08,2016,34,41.9,7.4,2016,"KP16SP44",452,NA,"Salix pulchra"
"390",NA,NA,NA,"Kluane",NA,93,NA,"KP16SP45",NA,NA,NA,2016-08-07,185,154,135,141,NA,59,54,NA,NA,NA,NA,169.5,"KP16SP45","Kluane Plateau",NA,2016-08-08,2016,24,41.1,8.7,2016,"KP16SP45",453,NA,"Salix pulchra"
"391",NA,NA,NA,"Kluane",NA,140,NA,"KP16SP46",NA,NA,NA,2016-08-07,276,273,12.6,18.7,NA,9.4,8.7,NA,NA,NA,NA,274.5,"KP16SP46","Kluane Plateau",NA,2016-08-08,2016,37,42.9,10.3,2016,"KP16SP46",454,NA,"Salix pulchra"
"392",NA,NA,NA,"Kluane",NA,108,NA,"KP16SP47",NA,NA,NA,2016-08-07,279,190,13.3,13.2,NA,8.1,7.3,NA,NA,NA,NA,234.5,"KP16SP47","Kluane Plateau",NA,2016-08-08,2016,29.1,32.5,14.9,2016,"KP16SP47",455,NA,"Salix pulchra"
"393",NA,NA,NA,"Kluane",NA,52,NA,"KP16SP48",NA,NA,NA,2016-08-07,118,107,8,13.7,NA,3.1,4.3,NA,NA,NA,NA,112.5,"KP16SP48","Kluane Plateau",NA,2016-08-08,2016,19.5,36.2,11.6,2016,"KP16SP48",456,NA,"Salix pulchra"
"394",NA,NA,NA,"Kluane",NA,101,NA,"KP16SP49",NA,NA,NA,2016-08-07,310,226,12.3,7.4,NA,6.3,5.8,NA,NA,NA,NA,268,"KP16SP49","Kluane Plateau",NA,2016-08-08,2016,43.8,36.4,11,2016,"KP16SP49",457,NA,"Salix pulchra"
"395",NA,NA,NA,"Kluane",NA,58,NA,"KP16SP50",NA,NA,NA,2016-08-07,132,212,16.6,13.9,NA,6.8,7.1,NA,NA,NA,NA,172,"KP16SP50","Kluane Plateau",NA,2016-08-08,2016,22.7,41.5,13.4,2016,"KP16SP50",458,NA,"Salix pulchra"
"396",NA,NA,NA,"Kluane",NA,150,NA,"KP16SP51",NA,NA,NA,2016-08-07,146,121,121,85,NA,75,77,NA,NA,NA,NA,133.5,"KP16SP51","Kluane Plateau",NA,2016-08-09,2016,26,42.3,12.4,2016,"KP16SP51",459,NA,"Salix pulchra"
"397",NA,NA,NA,"Kluane",NA,37,NA,"KP16SP52",NA,NA,NA,2016-08-07,193,97,110,140,NA,61,72,NA,NA,NA,NA,145,"KP16SP52","Kluane Plateau",NA,2016-08-09,2016,19,35,8.1,2016,"KP16SP52",460,NA,"Salix pulchra"
"398",NA,NA,NA,"Kluane",NA,112,NA,"KP16SP53",NA,NA,NA,2016-08-07,264,257,136,148,NA,65,72,NA,NA,NA,NA,260.5,"KP16SP53","Kluane Plateau",NA,2016-08-09,2016,39,30.5,7,2016,"KP16SP53",461,NA,"Salix pulchra"
