"","Species","Latitude","Longitude","Elevation","Site","SampleDate","Canopy_Height_cm","SampleID","Width_cm","Width_2_cm","Stem_Elongation_1_mm","Stem_Elongation_2_mm","Stem_Elongation_3_mm","Length_1_mm","Length_2_mm","Length_3_mm","Stem_diameter","mean_stem_elong","mean_leaf_length","mean_width","Match","Date_propagated","Date_planted","Year_planted","Mother_LS","Cutting_length","Cutting_diameter","SampleYear"
"123","Salix pulchra",60.96206,-138.41288,1716,"Kluane",2017-08-07,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
"124","Salix pulchra",60.96206,-138.41288,1716,"Kluane",2017-08-07,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
"125","Salix pulchra",60.96206,-138.41288,1716,"Kluane",2017-08-07,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
"126","Salix pulchra",61.21222,-138.27775,1649,"Kluane",2017-08-13,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
"127","Salix pulchra",61.21222,-138.27775,1649,"Kluane",2017-08-13,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
"128","Salix pulchra",61.21222,-138.27775,1649,"Kluane",2017-08-13,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
"129","Salix pulchra",61.21222,-138.27775,1649,"Kluane",2017-08-13,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
"130","Salix pulchra",61.21222,-138.27775,1649,"Kluane",2017-08-13,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
"131","Salix richardsonii",61.10549,-138.6618,1693,"Kluane",2014-07-07,73.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014
"132","Salix richardsonii",61.10549,-138.6618,1693,"Kluane",2014-07-07,80.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014
"133","Salix richardsonii",61.10549,-138.6618,1693,"Kluane",2014-07-07,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014
"134","Salix richardsonii",61.10549,-138.6618,1693,"Kluane",2014-07-07,56.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014
"135","Salix richardsonii",61.10549,-138.6618,1693,"Kluane",2014-07-07,57.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014
"136","Salix richardsonii",61.1726,-138.3824,980,"Kluane",2014-07-08,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014
"137","Salix richardsonii",61.1726,-138.3824,980,"Kluane",2014-07-08,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014
"138","Salix richardsonii",61.1726,-138.3824,980,"Kluane",2014-07-08,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014
"139","Salix richardsonii",61.1726,-138.3824,980,"Kluane",2014-07-08,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014
"140","Salix richardsonii",61.1726,-138.3824,980,"Kluane",2014-07-08,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014
"141","Salix richardsonii",69.57645,-138.994435,49,"Qikiqtaruk",2015-07-22,32.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
"142","Salix richardsonii",69.57645,-138.994435,49,"Qikiqtaruk",2015-07-22,37.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
"143","Salix richardsonii",69.57677,138.90984,29,"Qikiqtaruk",2015-07-25,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
"144","Salix richardsonii",69.57677,138.90984,29,"Qikiqtaruk",2015-07-25,49.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
"145","Salix richardsonii",69.57677,138.90984,29,"Qikiqtaruk",2015-07-25,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
"146","Salix richardsonii",69.56985,138.89821,-4,"Qikiqtaruk",2015-07-25,41.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
"147","Salix richardsonii",69.56985,138.89821,-4,"Qikiqtaruk",2015-07-25,42.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
"148","Salix richardsonii",69.56985,138.89821,-4,"Qikiqtaruk",2015-07-25,43.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
"149","Salix richardsonii",69.56985,138.89821,-4,"Qikiqtaruk",2015-07-25,37.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
"150","Salix richardsonii",69.56985,138.89821,-4,"Qikiqtaruk",2015-07-25,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
"151","Salix richardsonii",69.57794,138.94218,40,"Qikiqtaruk",2015-07-26,49.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
"152","Salix richardsonii",69.57794,138.94218,40,"Qikiqtaruk",2015-07-26,54.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
"153","Salix richardsonii",69.57794,138.94218,40,"Qikiqtaruk",2015-07-26,35.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
"154","Salix richardsonii",69.57794,138.94218,40,"Qikiqtaruk",2015-07-26,26.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
"155","Salix richardsonii",69.57794,138.94218,40,"Qikiqtaruk",2015-07-26,41.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
"156","Salix richardsonii",69.58015,138.92355,74,"Qikiqtaruk",2015-08-01,25.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
"157","Salix richardsonii",69.58015,138.92355,74,"Qikiqtaruk",2015-08-01,42.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
"158","Salix richardsonii",69.58015,138.92355,74,"Qikiqtaruk",2015-08-01,31.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
"159","Salix richardsonii",69.58015,138.92355,74,"Qikiqtaruk",2015-08-01,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
"160","Salix richardsonii",69.58015,138.92355,74,"Qikiqtaruk",2015-08-01,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
"161","Salix richardsonii",69.57645,-138.994435,49,"Qikiqtaruk",2016-07-24,16.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
"162","Salix richardsonii",69.57645,-138.994435,49,"Qikiqtaruk",2016-07-24,20.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
"163","Salix richardsonii",69.57645,-138.994435,49,"Qikiqtaruk",2016-07-24,15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
"164","Salix richardsonii",69.57645,-138.994435,49,"Qikiqtaruk",2016-07-24,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
"165","Salix richardsonii",69.57645,-138.994435,49,"Qikiqtaruk",2016-07-24,18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
"166","Salix richardsonii",69.57794,138.94218,40,"Qikiqtaruk",2016-07-24,44.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
"167","Salix richardsonii",69.57794,138.94218,40,"Qikiqtaruk",2016-07-24,51.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
"168","Salix richardsonii",69.57794,138.94218,40,"Qikiqtaruk",2016-07-24,38.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
"169","Salix richardsonii",69.57794,138.94218,40,"Qikiqtaruk",2016-07-24,45.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
"170","Salix richardsonii",69.57794,138.94218,40,"Qikiqtaruk",2016-07-24,54.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
"171","Salix richardsonii",69.58015,138.92355,74,"Qikiqtaruk",2016-07-24,29.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
"172","Salix richardsonii",69.58015,138.92355,74,"Qikiqtaruk",2016-07-24,20.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
"173","Salix richardsonii",69.58015,138.92355,74,"Qikiqtaruk",2016-07-24,32.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
"174","Salix richardsonii",69.58015,138.92355,74,"Qikiqtaruk",2016-07-24,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
"175","Salix richardsonii",69.58015,138.92355,74,"Qikiqtaruk",2016-07-24,38.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
"176","Salix richardsonii",61.219,-138.28477,1577,"Kluane",2016-06-29,93.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
"177","Salix richardsonii",61.219,-138.28477,1577,"Kluane",2016-06-29,148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
"178","Salix richardsonii",61.219,-138.28477,1577,"Kluane",2016-06-29,124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
"179","Salix richardsonii",61.219,-138.28477,1577,"Kluane",2016-06-29,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
"180","Salix richardsonii",61.219,-138.28477,1577,"Kluane",2016-06-29,174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
"181","Salix richardsonii",60.96201,-138.41271,1734,"Kluane",2016-07-04,106.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
"182","Salix richardsonii",60.96201,-138.41271,1734,"Kluane",2016-07-04,71.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
"183","Salix richardsonii",60.96201,-138.41271,1734,"Kluane",2016-07-04,83.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
"184","Salix richardsonii",60.96201,-138.41271,1734,"Kluane",2016-07-04,86.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
"185","Salix richardsonii",60.96201,-138.41271,1734,"Kluane",2016-07-04,66.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
"186","Salix richardsonii",60.96727,-138.42202,1616,"Kluane",2016-07-05,135.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
"187","Salix richardsonii",60.96727,-138.42202,1616,"Kluane",2016-07-05,143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
"188","Salix richardsonii",60.96727,-138.42202,1616,"Kluane",2016-07-05,80.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
"189","Salix richardsonii",60.96727,-138.42202,1616,"Kluane",2016-07-05,181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
"190","Salix richardsonii",60.96727,-138.42202,1616,"Kluane",2016-07-05,144.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016
"191","Salix richardsonii",60.97682,138.41019,1472,"Kluane",2017-08-06,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
"192","Salix richardsonii",60.97682,138.41019,1472,"Kluane",2017-08-06,148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
"193","Salix richardsonii",60.97682,138.41019,1472,"Kluane",2017-08-06,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
"194","Salix richardsonii",60.97682,138.41019,1472,"Kluane",2017-08-06,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
"195","Salix richardsonii",60.97682,138.41019,1472,"Kluane",2017-08-06,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
"196","Salix richardsonii",60.96206,-138.41288,1716,"Kluane",2017-08-07,57.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
"197","Salix richardsonii",60.96206,-138.41288,1716,"Kluane",2017-08-07,104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
"198","Salix richardsonii",60.96206,-138.41288,1716,"Kluane",2017-08-07,53.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
"199","Salix richardsonii",60.96206,-138.41288,1716,"Kluane",2017-08-07,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
"200","Salix richardsonii",60.96206,-138.41288,1716,"Kluane",2017-08-07,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
"201","Salix richardsonii",61.21222,-138.27775,1649,"Kluane",2017-08-13,38.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
"202","Salix richardsonii",61.21222,-138.27775,1649,"Kluane",2017-08-13,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
"203","Salix richardsonii",61.21222,-138.27775,1649,"Kluane",2017-08-13,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
"204","Salix richardsonii",61.21222,-138.27775,1649,"Kluane",2017-08-13,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
"205","Salix richardsonii",61.21222,-138.27775,1649,"Kluane",2017-08-13,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
"206","Salix pulchra",NA,NA,NA,"Qikiqtaruk",2022-08-02,19.3,"HESP01",33.3,26.7,17,9,14,24,23,31,10,13.3333333333333,26,30,NA,NA,NA,NA,NA,NA,NA,2022
"207","Salix pulchra",NA,NA,NA,"Qikiqtaruk",2022-08-02,22.2,"HESP02",51.5,21.9,14,21,19,39,44,34,12,18,39,36.7,NA,NA,NA,NA,NA,NA,NA,2022
"208","Salix pulchra",NA,NA,NA,"Qikiqtaruk",2022-08-02,23.6,"HESP03",30.9,23.4,31,52,37,41,22,45,9,40,36,27.15,NA,NA,NA,NA,NA,NA,NA,2022
"209","Salix pulchra",NA,NA,NA,"Qikiqtaruk",2022-08-03,16.1,"HESP04",38,17.4,28,22,15,32,33,31,6,21.6666666666667,32,27.7,NA,NA,NA,NA,NA,NA,NA,2022
"210","Salix pulchra",NA,NA,NA,"Qikiqtaruk",2022-08-03,23.1,"HESP05",51,35.5,52,64,32,38,42,40,5,49.3333333333333,40,43.25,NA,NA,NA,NA,NA,NA,NA,2022
"211","Salix pulchra",NA,NA,NA,"Qikiqtaruk",2022-08-03,29.3,"HESP06",78.5,59.4,36,81,38,34,43,42,5,51.6666666666667,39.6666666666667,68.95,NA,NA,NA,NA,NA,NA,NA,2022
"212","Salix pulchra",NA,NA,NA,"Qikiqtaruk",2022-08-02,23.6,"HESP07",27.2,25.6,19,18,14,33,31,20,8,17,28,26.4,NA,NA,NA,NA,NA,NA,NA,2022
"213","Salix pulchra",NA,NA,NA,"Qikiqtaruk",2022-08-02,11.1,"HESP08",18,13.1,22,34,27,27,23,19,5,27.6666666666667,23,15.55,NA,NA,NA,NA,NA,NA,NA,2022
"214","Salix pulchra",NA,NA,NA,"Qikiqtaruk",2022-08-02,14.2,"HESP09",26.8,17.8,17,30,36,26,37,32,6,27.6666666666667,31.6666666666667,22.3,NA,NA,NA,NA,NA,NA,NA,2022
"215","Salix pulchra",NA,NA,NA,"Qikiqtaruk",2022-08-02,24.7,"HESP10",49.7,26.9,23,25,42,34,26,16,5,30,25.3333333333333,38.3,NA,NA,NA,NA,NA,NA,NA,2022
"216","Salix richardsonii",NA,NA,NA,"Qikiqtaruk",2022-08-02,29.6,"HESR01",90.8,71,75,42,34,41,31,30,14,50.3333333333333,34,80.9,NA,NA,NA,NA,NA,NA,NA,2022
"217","Salix richardsonii",NA,NA,NA,"Qikiqtaruk",2022-08-02,23.5,"HESR02",86.7,68.6,62,35,41,32,36,33,10,46,33.6666666666667,77.65,NA,NA,NA,NA,NA,NA,NA,2022
"218","Salix richardsonii",NA,NA,NA,"Qikiqtaruk",2022-08-02,24,"HESR03",5.4,49.2,34,51,36,35,32,39,9,40.3333333333333,35.3333333333333,27.3,NA,NA,NA,NA,NA,NA,NA,2022
"219","Salix richardsonii",NA,NA,NA,"Qikiqtaruk",2022-08-02,26.9,"HESR04",125,76,36,22,33,41,42,34,14,30.3333333333333,39,100.5,NA,NA,NA,NA,NA,NA,NA,2022
"220","Salix richardsonii",NA,NA,NA,"Qikiqtaruk",2022-08-02,28,"HESR05",65.2,62.9,19,22,25,31,43,33,18,22,35.6666666666667,64.05,NA,NA,NA,NA,NA,NA,NA,2022
"221","Salix richardsonii",NA,NA,NA,"Qikiqtaruk",2022-08-02,63.5,"HESR06",210,127.5,47,82,47,41,42,49,32,58.6666666666667,44,168.75,NA,NA,NA,NA,NA,NA,NA,2022
"222","Salix richardsonii",NA,NA,NA,"Qikiqtaruk",2022-08-03,34.5,"HESR07",252.6,147.1,51,34,37,42,55,47,18,40.6666666666667,48,199.85,NA,NA,NA,NA,NA,NA,NA,2022
"223","Salix richardsonii",NA,NA,NA,"Qikiqtaruk",2022-08-03,21.2,"HESR08",34,16.5,23,18,21,22,49,44,12,20.6666666666667,38.3333333333333,25.25,NA,NA,NA,NA,NA,NA,NA,2022
"224","Salix richardsonii",NA,NA,NA,"Qikiqtaruk",2022-08-03,22.8,"HESR09",90.1,68.5,22,31,19,36,32,38,13,24,35.3333333333333,79.3,NA,NA,NA,NA,NA,NA,NA,2022
"225","Salix richardsonii",NA,NA,NA,"Qikiqtaruk",2022-08-03,28.6,"HESR10",98.2,77.3,32,21,22,33,29,55,10,25,39,87.75,NA,NA,NA,NA,NA,NA,NA,2022
"226","Salix arctica",NA,NA,NA,"Qikiqtaruk",2022-08-02,5.5,"HESA01",5.8,3.1,11,17,9,39,34,41,3,12.3333333333333,38,4.45,NA,NA,NA,NA,NA,NA,NA,2022
"227","Salix arctica",NA,NA,NA,"Qikiqtaruk",2022-08-02,7.6,"HESA02",6.2,5.2,14,11,10,41,32,34,NA,11.6666666666667,35.6666666666667,5.7,NA,NA,NA,NA,NA,NA,NA,2022
"228","Salix arctica",NA,NA,NA,"Qikiqtaruk",2022-08-02,3.8,"HESA03",6,2.8,12,8,11,31,40,28,NA,10.3333333333333,33,4.4,NA,NA,NA,NA,NA,NA,NA,2022
"229","Salix arctica",NA,NA,NA,"Qikiqtaruk",2022-08-03,4.2,"HESA04",12.1,3.9,22,13,10,31,36,41,NA,15,36,8,NA,NA,NA,NA,NA,NA,NA,2022
"230","Salix arctica",NA,NA,NA,"Qikiqtaruk",2022-08-03,6.6,"HESA05",19.5,15.8,32,14,18,41,35,46,NA,21.3333333333333,40.6666666666667,17.65,NA,NA,NA,NA,NA,NA,NA,2022
"231","Salix arctica",NA,NA,NA,"Qikiqtaruk",2022-08-03,7.5,"HESA06",18.9,6.3,11,20,14,51,42,46,NA,15,46.3333333333333,12.6,NA,NA,NA,NA,NA,NA,NA,2022
"232","Salix arctica",NA,NA,NA,"Qikiqtaruk",2022-08-03,9.4,"HESA07",22,12.8,12,16,20,35,30,32,6,16,32.3333333333333,17.4,NA,NA,NA,NA,NA,NA,NA,2022
"233","Salix arctica",NA,NA,NA,"Qikiqtaruk",2022-08-03,4.2,"HESA08",46.1,9.4,24,26,29,56,31,44,8,26.3333333333333,43.6666666666667,27.75,NA,NA,NA,NA,NA,NA,NA,2022
"234","Salix arctica",NA,NA,NA,"Qikiqtaruk",2022-08-03,10.1,"HESA09",28.3,13.9,23,22,35,26,33,36,8,26.6666666666667,31.6666666666667,21.1,NA,NA,NA,NA,NA,NA,NA,2022
"235","Salix arctica",NA,NA,NA,"Qikiqtaruk",2022-08-03,8.4,"HESA10",22.1,8.5,19,23,18,34,41,45,7,20,40,15.3,NA,NA,NA,NA,NA,NA,NA,2022
"236","Salix pulchra",NA,NA,NA,"Qikiqtaruk",2022-08-10,14.5,"HESP01",29.5,19,7,8,9,30,29,43,5,8,34,24.25,NA,NA,NA,NA,NA,NA,NA,2022
"237","Salix pulchra",NA,NA,NA,"Qikiqtaruk",2022-08-10,14.1,"HESP02",18.5,13.2,7,9,42,43,36,34,7,19.3333333333333,37.6666666666667,15.85,NA,NA,NA,NA,NA,NA,NA,2022
"238","Salix pulchra",NA,NA,NA,"Qikiqtaruk",2022-08-10,18.5,"HESP03",19.4,16.5,33,21,18,42,37,49,5,24,42.6666666666667,17.95,NA,NA,NA,NA,NA,NA,NA,2022
"239","Salix pulchra",NA,NA,NA,"Qikiqtaruk",2022-08-08,16.4,"HESP04",39.6,19.2,12,19,21,36,25,34,8,17.3333333333333,31.6666666666667,29.4,NA,NA,NA,NA,NA,NA,NA,2022
"240","Salix pulchra",NA,NA,NA,"Qikiqtaruk",2022-08-08,18.9,"HESP05",43.5,17.4,44,27,31,34,27,31,6,34,30.6666666666667,30.45,NA,NA,NA,NA,NA,NA,NA,2022
"241","Salix pulchra",NA,NA,NA,"Qikiqtaruk",2022-08-08,29.4,"HESP06",23,9.7,19,25,14,46,44,38,9,19.3333333333333,42.6666666666667,16.35,NA,NA,NA,NA,NA,NA,NA,2022
"242","Salix pulchra",NA,NA,NA,"Qikiqtaruk",2022-08-10,11.5,"HESP07",14.5,6.5,15,13,28,33,32,34,4,18.6666666666667,33,10.5,NA,NA,NA,NA,NA,NA,NA,2022
"243","Salix pulchra",NA,NA,NA,"Qikiqtaruk",2022-08-10,12,"HESP08",14,12.1,15,15,10,33,30,37,2,13.3333333333333,33.3333333333333,13.05,NA,NA,NA,NA,NA,NA,NA,2022
"244","Salix pulchra",NA,NA,NA,"Qikiqtaruk",2022-08-10,8.4,"HESP09",26.8,17.2,25,12,25,26,37,33,6,20.6666666666667,32,22,NA,NA,NA,NA,NA,NA,NA,2022
"245","Salix pulchra",NA,NA,NA,"Qikiqtaruk",2022-08-10,8.5,"HESP10",33,10.5,15,15,11,22,32,25,5,13.6666666666667,26.3333333333333,21.75,NA,NA,NA,NA,NA,NA,NA,2022
"246","Salix richardsonii",NA,NA,NA,"Qikiqtaruk",2022-08-10,32.5,"HESR01",61,49.3,82,34,40,50,30,35,17,52,38.3333333333333,55.15,NA,NA,NA,NA,NA,NA,NA,2022
"247","Salix richardsonii",NA,NA,NA,"Qikiqtaruk",2022-08-10,23.5,"HESR02",56.3,44.2,25,20,18,36,32,27,17,21,31.6666666666667,50.25,NA,NA,NA,NA,NA,NA,NA,2022
"248","Salix richardsonii",NA,NA,NA,"Qikiqtaruk",2022-08-10,20.5,"HESR03",38.5,26,65,33,27,37,40,35,14,41.6666666666667,37.3333333333333,32.25,NA,NA,NA,NA,NA,NA,NA,2022
"249","Salix richardsonii",NA,NA,NA,"Qikiqtaruk",2022-08-10,32.5,"HESR04",84,84,15,28,40,38,34,32,38,27.6666666666667,34.6666666666667,84,NA,NA,NA,NA,NA,NA,NA,2022
"250","Salix richardsonii",NA,NA,NA,"Qikiqtaruk",2022-08-10,26.5,"HESR05",78.5,61,34,28,38,45,46,34,43,33.3333333333333,41.6666666666667,69.75,NA,NA,NA,NA,NA,NA,NA,2022
