"Date","mean_temp","month"
2023-06-17,0.797052556818182,"06"
2023-06-18,1.23573626893939,"06"
2023-06-19,1.70714962121212,"06"
2023-06-20,2.45419034090909,"06"
2023-06-21,2.8258759469697,"06"
2023-06-22,3.33321496212121,"06"
2023-06-23,3.78894412878788,"06"
2023-06-24,3.46934185606061,"06"
2023-06-25,2.68957149621212,"06"
2023-06-26,2.35523200757576,"06"
2023-06-27,2.57120028409091,"06"
2023-06-28,3.19489820075758,"06"
2023-06-29,2.94921875,"06"
2023-06-30,2.66163589015152,"06"
2023-07-01,2.32291666666667,"07"
2023-07-02,3.20407196969697,"07"
2023-07-03,3.91909327651515,"07"
2023-07-04,3.69655539772727,"07"
2023-07-05,3.72691761363636,"07"
2023-07-06,4.54048295454545,"07"
2023-07-07,5.29433001893939,"07"
2023-07-08,5.44318181818182,"07"
2023-07-09,5.07948626893939,"07"
