"","X","Bed","SampleID","Year_planted","Species","Site","Sample_Date","Month","Day","Year","Canopy_Height_cm","Width_cm","Width_2_cm","Stem_diameter","Length_1_mm","Length_2_mm","Length_3_mm","Stem_Elongation_1_mm","Stem_Elongation_2_mm","Stem_Elongation_3_mm","SampleID_standard","biovolume","Sample_age","mean_stem_elong","mean_leaf_length","mean_width","population"
"2820",2820,"AB","KP16Sp33",2016,"Salix pulchra","Kluane","2021-08-11",8,11,2021,42.2,58.4,38,34,36,37,28,22,9,5,"KP16SP33",93650.24,5,12,33.6666666666667,48.2,"Southern"
"2821",2821,"JG","KP16Sp39",2016,"Salix pulchra","Kluane","2021-08-11",8,11,2021,2,3.3,3.1,3,16,13,15,4,8,NA,"KP16SP39",20.46,5,NA,14.6666666666667,3.2,"Southern"
"2822",2822,"IMS","KP16Sp41",2016,"Salix pulchra","Kluane","2021-08-09",8,9,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP41",NA,5,NA,NA,NA,"Southern"
"2823",2823,"CF","KP16Sp43",2016,"Salix pulchra","Kluane","2021-08-11",8,11,2021,18.5,27,18,14,29,30,42,27,24,6,"KP16SP43",8991,5,19,33.6666666666667,22.5,"Southern"
"2824",2824,"CF","KP16Sp46",2016,"Salix pulchra","Kluane","2021-08-11",8,11,2021,22.2,18.5,22,12,42,35,32,48,12,29,"KP16SP46",9035.4,5,29.6666666666667,36.3333333333333,20.25,"Southern"
"2825",2825,"MG","KP16Sp47",2016,"Salix pulchra","Kluane","2021-08-11",8,11,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP47",NA,5,NA,NA,NA,"Southern"
"2826",2826,"CF","KP16Sp51",2016,"Salix pulchra","Kluane","2021-08-11",8,11,2021,13.6,8.3,6.5,9,23,20,26,20,18,4,"KP16SP51",733.72,5,14,23,7.4,"Southern"
"2827",2827,"CF","KP16Sp52",2016,"Salix pulchra","Kluane","2021-08-11",8,11,2021,16.5,25.5,17.3,12,42,38,33,12,14,17,"KP16SP52",7278.975,5,14.3333333333333,37.6666666666667,21.4,"Southern"
"2828",2828,"CF","KP16Sp55",2016,"Salix pulchra","Kluane","2021-08-11",8,11,2021,26,10,7,8,21,23,22,9,8,11,"KP16SP55",1820,5,9.33333333333333,22,8.5,"Southern"
"2829",2829,"JG","KP16Sp56",2016,"Salix pulchra","Kluane","2021-08-11",8,11,2021,23,42.5,29,12,29,27,35,27,29,19,"KP16SP56",28347.5,5,25,30.3333333333333,35.75,"Southern"
"2830",2830,"JG","KP16Sp59",2016,"Salix pulchra","Kluane","2021-08-11",8,11,2021,17,55,27.5,14,30,26,27,19,13,17,"KP16SP59",25712.5,5,16.3333333333333,27.6666666666667,41.25,"Southern"
"2831",2831,"JG","KP16Sp60",2016,"Salix pulchra","Kluane","2021-08-11",8,11,2021,17.2,25,23,20,45,37,33,39,11,14,"KP16SP60",9890,5,21.3333333333333,38.3333333333333,24,"Southern"
"2832",2832,"IR","KP16Sr26",2016,"Salix richardsonii","Kluane","2021-08-11",8,11,2021,31.2,11.7,12.1,17,25,26,27,17,21,32,"KP16SR26",4416.984,5,23.3333333333333,26,11.9,"Southern"
"2833",2833,"IR","KP16Sr27",2016,"Salix richardsonii","Kluane","2021-08-11",8,11,2021,35.6,28.8,17.5,24,43,42,46,52,44,34,"KP16SR27",17942.4,5,43.3333333333333,43.6666666666667,23.15,"Southern"
"2834",2834,"GD","KP16Sr36",2016,"Salix richardsonii","Kluane","2021-08-09",8,9,2021,33,27,23,20,36,39,42,69,107,57,"KP16SR36",20493,5,77.6666666666667,39,25,"Southern"
"2835",2835,"GD","KP16Sr37",2016,"Salix richardsonii","Kluane","2021-08-09",8,9,2021,73,46,49,32,42,44,47,405,115,70,"KP16SR37",164542,5,196.666666666667,44.3333333333333,47.5,"Southern"
"2836",2836,"LB","KP16Sr41",2016,"Salix richardsonii","Kluane","2021-08-09",8,9,2021,28,27.5,16.5,16,40,33,35,39,29,63,"KP16SR41",12705,5,43.6666666666667,36,22,"Southern"
"2837",2837,"GD","KP16Sr51",2016,"Salix richardsonii","Kluane","2021-08-09",8,9,2021,20.5,26,22,14,43,40,35,57,19,42,"KP16SR51",11726,5,39.3333333333333,39.3333333333333,24,"Southern"
"2838",2838,"GD","KP16Sr52",2016,"Salix richardsonii","Kluane","2021-08-09",8,9,2021,44,53,36,16,42,49,41,40,52,38,"KP16SR52",83952,5,43.3333333333333,44,44.5,"Southern"
"2839",2839,"GD","KP16Sr53",2016,"Salix richardsonii","Kluane","2021-08-09",8,9,2021,14.5,26.5,25,12,37,36,32,36,19,32,"KP16SR53",9606.25,5,29,35,25.75,"Southern"
"2840",2840,"EW","KP16Sr57",2016,"Salix richardsonii","Kluane","2021-08-11",8,11,2021,56.5,37.4,51.9,21,36,42,40,45,57,178,"KP16SR57",109669.89,5,93.3333333333333,39.3333333333333,44.65,"Southern"
"2841",2841,"EW","KP16Sr58",2016,"Salix richardsonii","Kluane","2021-08-11",8,11,2021,26.4,40.5,23.7,19,41,44,42,68,88,115,"KP16SR58",25340.04,5,90.3333333333333,42.3333333333333,32.1,"Southern"
"2842",2842,"EW","KP16Sr60",2016,"Salix richardsonii","Kluane","2021-08-11",8,11,2021,37.8,26,22.5,14,51,48,45,82,55,14,"KP16SR60",22113,5,50.3333333333333,48,24.25,"Southern"
"2843",2843,"JA","KP17Sa2",2017,"Salix arctica","Kluane","2021-08-11",8,11,2021,4.8,13.5,9.5,7,29,37,32,7,5,4,"KP17SA2",615.6,4,5.33333333333333,32.6666666666667,11.5,"Southern"
"2844",2844,"JA","KP17Sa4",2017,"Salix arctica","Kluane","2021-08-11",8,11,2021,2.4,6,6.7,7,23,28,19,6,3,3,"KP17SA4",96.48,4,4,23.3333333333333,6.35,"Southern"
"2845",2845,"SAB","KP17Sa6",2017,"Salix arctica","Kluane","2021-08-11",8,11,2021,5.2,12.8,11.2,6,30,40,47,13,10,5,"KP17SA6",745.472,4,9.33333333333333,39,12,"Southern"
"2846",2846,"JB","KP17Sa9",2017,"Salix arctica","Kluane","2021-08-11",8,11,2021,2.5,14.4,5,8,22,23,21,7,4,5,"KP17SA9",180,4,5.33333333333333,22,9.7,"Southern"
"2847",2847,"IMS","KP17Sp1",2017,"Salix pulchra","Kluane","2021-08-09",8,9,2021,19.9,15.4,8.8,11,26,25,29,22,8,11,"KP17SP1",2696.848,4,13.6666666666667,26.6666666666667,12.1,"Southern"
"2848",2848,"AB","KP17Sp12",2017,"Salix pulchra","Kluane","2021-08-11",8,11,2021,30.4,22.2,14.1,8,39,39,37,110,47,23,"KP17SP12",9515.808,4,60,38.3333333333333,18.15,"Southern"
"2849",2849,"IMS","KP17Sp2",2017,"Salix pulchra","Kluane","2021-08-09",8,9,2021,21.5,20.5,14.5,12,25,25,32,10,8,7,"KP17SP2",6390.875,4,8.33333333333333,27.3333333333333,17.5,"Southern"
"2850",2850,"SL","KP17Sp5",2017,"Salix pulchra","Kluane","2021-08-09",8,9,2021,35,43,28,11,38,32,47,54,90,39,"KP17SP5",42140,4,61,39,35.5,"Southern"
"2851",2851,"AB","KP17Sp9",2017,"Salix pulchra","Kluane","2021-08-11",8,11,2021,14.8,22.8,11.8,9,29,28,21,11,20,14,"KP17SP9",3981.792,4,15,26,17.3,"Southern"
"2852",2852,"LB","KP17Sr1",2017,"Salix richardsonii","Kluane","2021-08-09",8,9,2021,22.5,33,18,27,42,44,40,37,17,35,"KP17SR1",13365,4,29.6666666666667,42,25.5,"Southern"
"2853",2853,"LB","KP17Sr2",2017,"Salix richardsonii","Kluane","2021-08-09",8,9,2021,26,27.5,17.5,14,31,35,34,40,25,62,"KP17SR2",12512.5,4,42.3333333333333,33.3333333333333,22.5,"Southern"
"2854",2854,"LB","KP17Sr3",2017,"Salix richardsonii","Kluane","2021-08-09",8,9,2021,38,40,29,11,43,42,41,70,30,45,"KP17SR3",44080,4,48.3333333333333,42,34.5,"Southern"
"2855",2855,"LB","KP17Sr4",2017,"Salix richardsonii","Kluane","2021-08-09",8,9,2021,27,39,19,16,32,35,33,27,36,32,"KP17SR4",20007,4,31.6666666666667,33.3333333333333,29,"Southern"
"2856",2856,"EW","KP18Sa10",2018,"Salix arctica","Kluane","2021-08-11",8,11,2021,4.3,10.4,7.2,4,34,31,29,6,7,5,"KP18SA10",321.984,3,6,31.3333333333333,8.8,"Southern"
"2857",2857,"JA","KP18Sa2",2018,"Salix arctica","Kluane","2021-08-11",8,11,2021,3.2,11.5,9.8,9,27,35,29,8,5,7,"KP18SA2",360.64,3,6.66666666666667,30.3333333333333,10.65,"Southern"
"2858",2858,"JA","KP18Sa4",2018,"Salix arctica","Kluane","2021-08-11",8,11,2021,3.8,11.5,6.8,6,48,38,31,6,3,4,"KP18SA4",297.16,3,4.33333333333333,39,9.15,"Southern"
"2859",2859,"EW","KP18Sa5",2018,"Salix arctica","Kluane","2021-08-11",8,11,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP18SA5",NA,3,NA,NA,NA,"Southern"
"2860",2860,"EW","KP18Sa8",2018,"Salix arctica","Kluane","2021-08-11",8,11,2021,7,22.1,10.4,5,21,20,23,16,17,18,"KP18SA8",1608.88,3,17,21.3333333333333,16.25,"Southern"
"2861",2861,"EW","KP18Sa9",2018,"Salix arctica","Kluane","2021-08-11",8,11,2021,2.1,8.4,5.7,6,31,30,26,8,3,2,"KP18SA9",100.548,3,4.33333333333333,29,7.05,"Southern"
"2862",2862,"JG","KP18Sp1",2018,"Salix pulchra","Kluane","2021-08-11",8,11,2021,25,31,27,9,28,30,23,24,13,7,"KP18SP1",20925,3,14.6666666666667,27,29,"Southern"
"2863",2863,"JG","KP18Sp2",2018,"Salix pulchra","Kluane","2021-08-11",8,11,2021,32.5,31,21,17,27,32,27,26,21,12,"KP18SP2",21157.5,3,19.6666666666667,28.6666666666667,26,"Southern"
"2864",2864,"JG","KP18Sp3",2018,"Salix pulchra","Kluane","2021-08-11",8,11,2021,23,7,8,11,24,23,19,6,8,5,"KP18SP3",1288,3,6.33333333333333,22,7.5,"Southern"
"2865",2865,"JG","KP18Sp4",2018,"Salix pulchra","Kluane","2021-08-11",8,11,2021,24.5,16,11,9,27,25,28,21,16,11,"KP18SP4",4312,3,16,26.6666666666667,13.5,"Southern"
"2866",2866,"MG","KP18Sp5",2018,"Salix pulchra","Kluane","2021-08-11",8,11,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP18SP5",NA,3,NA,NA,NA,"Southern"
"2867",2867,"MG","KP18Sp6",2018,"Salix pulchra","Kluane","2021-08-11",8,11,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP18SP6",NA,3,NA,NA,NA,"Southern"
"2868",2868,"CF","KPSr5",2013,"Salix richardsonii","Kluane","2021-08-11",8,11,2021,54,89,49,36,42,44,48,54,42,66,"KPSR5",235494,8,54,44.6666666666667,69,"Southern"
"2869",2869,"JA","PC16CESa2",2016,"Salix arctica","Kluane","2021-08-11",8,11,2021,9.1,26.5,22,10,49,66,59,21,10,12,"PC16CESA2",5305.3,5,14.3333333333333,58,24.25,"Southern"
"2870",2870,"AB","PC16CESp7",2016,"Salix pulchra","Kluane","2021-08-11",8,11,2021,22.5,47.3,32.8,23,18,23,25,9,14,9,"PC16CESP7",34907.4,5,10.6666666666667,22,40.05,"Southern"
"2871",2871,"SL","PC16CWSp7",2016,"Salix pulchra","Kluane","2021-08-09",8,9,2021,19.5,17,12,11,36,32,34,24,21,16,"PC16CWSP7",3978,5,20.3333333333333,34,14.5,"Southern"
"2872",2872,"SL","PC16CWSp9",2016,"Salix pulchra","Kluane","2021-08-09",8,9,2021,10.5,33,18,11,27,29,28,24,19,16,"PC16CWSP9",6237,5,19.6666666666667,28,25.5,"Southern"
"2873",2873,"JA","PC17Sa1",2017,"Salix arctica","Kluane","2021-08-11",8,11,2021,5.8,16,18,12,38,48,43,11,13,7,"PC17SA1",1670.4,4,10.3333333333333,43,17,"Southern"
"2874",2874,"JA","PC17Sa6",2017,"Salix arctica","Kluane","2021-08-11",8,11,2021,3.6,10,7.8,7,24,28,23,4,3,3,"PC17SA6",280.8,4,3.33333333333333,25,8.9,"Southern"
"2875",2875,"JA","PC17Sa7",2017,"Salix arctica","Kluane","2021-08-11",8,11,2021,6.6,20,16.5,9,33,39,40,15,13,9,"PC17SA7",2178,4,12.3333333333333,37.3333333333333,18.25,"Southern"
"2876",2876,"JA","PC17Sa9",2017,"Salix arctica","Kluane","2021-08-11",8,11,2021,2.9,5,3.8,3,28,30,24,4,5,NA,"PC17SA9",55.1,4,NA,27.3333333333333,4.4,"Southern"
"2877",2877,"SL","PC17Sp1",2017,"Salix pulchra","Kluane","2021-08-09",8,9,2021,23.6,30.5,24.5,9,29,29,28,7,39,29,"PC17SP1",17635.1,4,25,28.6666666666667,27.5,"Southern"
"2878",2878,"JG","PC17Sp10",2017,"Salix pulchra","Kluane","2021-08-11",8,11,2021,8.5,16.6,7.5,8,31,32,36,13,21,17,"PC17SP10",1058.25,4,17,33,12.05,"Southern"
"2879",2879,"SL","PC17Sp3",2017,"Salix pulchra","Kluane","2021-08-09",8,9,2021,4,9,8.5,10,22,20,19,7,12,10,"PC17SP3",306,4,9.66666666666667,20.3333333333333,8.75,"Southern"
"2880",2880,"SL","PC17Sp4",2017,"Salix pulchra","Kluane","2021-08-09",8,9,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC17SP4",NA,4,NA,NA,NA,"Southern"
"2881",2881,"CF","PC17Sp5",2017,"Salix pulchra","Kluane","2021-08-11",8,11,2021,8.5,28.5,21,13,26,31,36,13,26,13,"PC17SP5",5087.25,4,17.3333333333333,31,24.75,"Southern"
"2882",2882,"CF","PC17Sp6",2017,"Salix pulchra","Kluane","2021-08-11",8,11,2021,5,14.5,15,11,16,18,17,9,5,6,"PC17SP6",1087.5,4,6.66666666666667,17,14.75,"Southern"
"2883",2883,"JG","PC17Sp7",2017,"Salix pulchra","Kluane","2021-08-11",8,11,2021,14,10,39,5,38,27,25,37,51,38,"PC17SP7",5460,4,42,30,24.5,"Southern"
"2884",2884,"JG","PC17Sp8",2017,"Salix pulchra","Kluane","2021-08-11",8,11,2021,9.6,19.5,14,11,29,31,30,31,22,7,"PC17SP8",2620.8,4,20,30,16.75,"Southern"
"2885",2885,"JG","PC17Sp9",2017,"Salix pulchra","Kluane","2021-08-11",8,11,2021,16,17.5,16.5,12,28,27,31,11,14,19,"PC17SP9",4620,4,14.6666666666667,28.6666666666667,17,"Southern"
"2886",2886,"LB","PC17Sr1",2017,"Salix richardsonii","Kluane","2021-08-09",8,9,2021,16,25,18,13,35,36,30,94,42,25,"PC17SR1",7200,4,53.6666666666667,33.6666666666667,21.5,"Southern"
"2887",2887,"SW","PC17Sr10",2017,"Salix richardsonii","Kluane","2021-08-11",8,11,2021,31,33,19.5,12,36,41,33,47,75,52,"PC17SR10",19948.5,4,58,36.6666666666667,26.25,"Southern"
"2888",2888,"IR","PC17Sr12",2017,"Salix richardsonii","Kluane","2021-08-11",8,11,2021,10.2,9.9,5.5,9,29,31,28,25,23,NA,"PC17SR12",555.39,4,NA,29.3333333333333,7.7,"Southern"
"2889",2889,"IR","PC17Sr13",2017,"Salix richardsonii","Kluane","2021-08-11",8,11,2021,13.4,18.1,12.5,13,31,29,26,12,9,33,"PC17SR13",3031.75,4,18,28.6666666666667,15.3,"Southern"
"2890",2890,"LB","PC17Sr2",2017,"Salix richardsonii","Kluane","2021-08-09",8,9,2021,31.8,19.5,21,12,35,38,41,25,28,27,"PC17SR2",13022.1,4,26.6666666666667,38,20.25,"Southern"
"2891",2891,"GD","PC17Sr4",2017,"Salix richardsonii","Kluane","2021-08-09",8,9,2021,64,34,23.5,12,39,43,39,47,83,42,"PC17SR4",51136,4,57.3333333333333,40.3333333333333,28.75,"Southern"
"2892",2892,"GD","PC17Sr5",2017,"Salix richardsonii","Kluane","2021-08-09",8,9,2021,93,44,32,21,51,46,47,72,112,21,"PC17SR5",130944,4,68.3333333333333,48,38,"Southern"
"2893",2893,"GD","PC17Sr6",2017,"Salix richardsonii","Kluane","2021-08-09",8,9,2021,39,38,37,13,36,38,39,86,46,50,"PC17SR6",54834,4,60.6666666666667,37.6666666666667,37.5,"Southern"
"2894",2894,"SW","PC17Sr9",2017,"Salix richardsonii","Kluane","2021-08-11",8,11,2021,18,14,9.5,12,36,35,39,51,64,10,"PC17SR9",2394,4,41.6666666666667,36.6666666666667,11.75,"Southern"
"2895",2895,"JA","PP16MSa1",2016,"Salix arctica","Kluane","2021-08-11",8,11,2021,2.5,5.4,4,6,21,26,19,4,3,NA,"PP16MSA1",54,5,NA,22,4.7,"Southern"
"2896",2896,"JA","PP16MSa5",2016,"Salix arctica","Kluane","2021-08-11",8,11,2021,3,11.4,9,5,22,24,23,7,6,9,"PP16MSA5",307.8,5,7.33333333333333,23,10.2,"Southern"
"2897",2897,"AB","PP17Sp12",2017,"Salix pulchra","Kluane","2021-08-11",8,11,2021,11.8,13.1,13,13,34,33,33,30,34,24,"PP17SP12",2009.54,4,29.3333333333333,33.3333333333333,13.05,"Southern"
"2898",2898,"AB","PP17Sp13",2017,"Salix pulchra","Kluane","2021-08-11",8,11,2021,15.2,14.1,12.2,13,24,23,26,26,19,22,"PP17SP13",2614.704,4,22.3333333333333,24.3333333333333,13.15,"Southern"
"2899",2899,"AB","PP17Sp15",2017,"Salix pulchra","Kluane","2021-08-11",8,11,2021,15.3,17.2,14.1,12,20,24,17,10,8,8,"PP17SP15",3710.556,4,8.66666666666667,20.3333333333333,15.65,"Southern"
"2900",2900,"EW","PP17Sr16",2017,"Salix richardsonii","Kluane","2021-08-11",8,11,2021,41.6,33.5,35.8,12,42,40,42,147,78,36,"PP17SR16",49890.88,4,87,41.3333333333333,34.65,"Southern"
"2901",2901,"EW","PP17Sr19",2017,"Salix richardsonii","Kluane","2021-08-11",8,11,2021,31.8,21.5,23,10,41,39,42,94,47,56,"PP17SR19",15725.1,4,65.6666666666667,40.6666666666667,22.25,"Southern"
"2902",2902,"EW","PP17Sr20",2017,"Salix richardsonii","Kluane","2021-08-11",8,11,2021,36.4,51.2,39.5,9,36,39,44,231,59,55,"PP17SR20",73615.36,4,115,39.6666666666667,45.35,"Southern"
"2903",2903,"IMS","H15Sp1",2015,"Salix pulchra","Qikiqtaruk","2022-07-22",7,23,2022,5.3,3,4.5,8,17,16,13,14,6,7,"H15SP1",71.55,7,9,15.3333333333333,3.75,"Northern"
"2904",2904,"IMS","H15Sp2",2015,"Salix pulchra","Qikiqtaruk","2022-08-16",8,17,2022,4,7,7.5,7,13,10,15,4,5,3,"H15SP2",210,7,4,12.6666666666667,7.25,"Northern"
"2905",2905,"IMS","H15Sp5",2015,"Salix pulchra","Qikiqtaruk","2022-08-16",8,17,2022,7,18,14,12,21,19,26,11,12,12,"H15SP5",1764,7,11.6666666666667,22,16,"Northern"
"2906",2906,"IMS","H15Sp6",2015,"Salix pulchra","Qikiqtaruk","2022-08-16",8,17,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H15SP6",NA,7,NA,NA,NA,"Northern"
"2907",2907,"IMS","H15Sp8",2015,"Salix pulchra","Qikiqtaruk","2022-07-22",7,23,2022,7.9,14.5,12,9,21,15,19,13,14,12,"H15SP8",1374.6,7,13,18.3333333333333,13.25,"Northern"
"2908",2908,"IMS","HESp24",2013,"Salix pulchra","Qikiqtaruk","2022-08-16",8,17,2022,8.5,26,23,10,31,29,28,41,28,31,"HESP24",5083,9,33.3333333333333,29.3333333333333,24.5,"Northern"
"2909",2909,"IMS","HESp3",2013,"Salix pulchra","Qikiqtaruk","2022-08-16",8,17,2022,14,29,30,24,21,24,24,23,15,25,"HESP3",12180,9,21,23,29.5,"Northern"
"2910",2910,"IMS","HESp4",2013,"Salix pulchra","Qikiqtaruk","2022-08-16",8,17,2022,7,8.5,5.5,9,17,20,22,36,35,24,"HESP4",327.25,9,31.6666666666667,19.6666666666667,7,"Northern"
"2911",2911,"IMS","HESp4",2013,"Salix pulchra","Qikiqtaruk","2022-08-16",8,17,2022,7,8.5,5.5,9,17,20,22,36,35,24,"HESP4",327.25,9,31.6666666666667,19.6666666666667,7,"Northern"
"2912",2912,"IMS","HESp2",2013,"Salix pulchra","Qikiqtaruk","2022-08-16",8,17,2022,2.5,9,9.5,10,26,19,25,20,21,NA,"HESP2",213.75,9,NA,23.3333333333333,9.25,"Northern"
"2913",2913,"IMS","HESp4",2013,"Salix pulchra","Qikiqtaruk","2022-07-22",7,23,2022,7.5,9.2,6.1,7,17,21,18,18,18,10,"HESP4",420.9,9,15.3333333333333,18.6666666666667,7.65,"Northern"
"2914",2914,"IMS","HESp4",2013,"Salix pulchra","Qikiqtaruk","2022-07-22",7,23,2022,11,12,11.5,9,18,12,10,5.5,5,4,"HESP4",1518,9,4.83333333333333,13.3333333333333,11.75,"Northern"
"2915",2915,"IMS","KLSpC1",2013,"Salix pulchra","Kluane","2022-08-16",8,17,2022,9.8,8,7.5,22,34,31,30,69,41,25,"KLSPC1",588,9,45,31.6666666666667,7.75,"Southern"
"2916",2916,"IMS","KLSpC2",2013,"Salix pulchra","Kluane","2022-08-16",8,17,2022,9,15,5,10,25,23,15,14,8,37,"KLSPC2",675,9,19.6666666666667,21,10,"Southern"
"2917",2917,"IMS","KLSpC3",2013,"Salix pulchra","Kluane","2022-08-16",8,17,2022,20,49,40,18,35,34,45,17,21,33,"KLSPC3",39200,9,23.6666666666667,38,44.5,"Southern"
"2918",2918,"IMS","KLSpE1",2013,"Salix pulchra","Kluane","2022-08-16",8,17,2022,25.1,23.5,18,36,33,27,24,112,210,120,"KLSPE1",10617.3,9,147.333333333333,28,20.75,"Southern"
"2919",2919,"IMS","KLSpE2",2013,"Salix pulchra","Kluane","2022-08-16",8,17,2022,31.5,135,92,51,30,29,45,91,43,35,"KLSPE2",391230,9,56.3333333333333,34.6666666666667,113.5,"Southern"
"2920",2920,"IMS","KLSpE3",2013,"Salix pulchra","Kluane","2022-08-16",8,17,2022,10,9,10,11,28,25,21,10,9,8,"KLSPE3",900,9,9,24.6666666666667,9.5,"Southern"
"2921",2921,"IMS","KLSpE4",2013,"Salix pulchra","Kluane","2022-08-16",8,17,2022,45,74,89,45,33,28,31,15,13,23,"KLSPE4",296370,9,17,30.6666666666667,81.5,"Southern"
"2922",2922,"IMS","KLSpE5",2013,"Salix pulchra","Kluane","2022-08-16",8,17,2022,21.5,45,40.5,22,45,43,26,130,36,27,"KLSPE5",39183.75,9,64.3333333333333,38,42.75,"Southern"
"2923",2923,"IMS","H17Sp3",2017,"Salix pulchra","Qikiqtaruk","2022-08-16",8,17,2022,6.5,5,6.5,11,20,16,21,11,5,4,"H17SP3",211.25,5,6.66666666666667,19,5.75,"Northern"
"2924",2924,"IMS","H17Sp6",2017,"Salix pulchra","Qikiqtaruk","2022-08-16",8,17,2022,4,4.5,9,9,19,21,15,12,3,NA,"H17SP6",162,5,NA,18.3333333333333,6.75,"Northern"
"2925",2925,"IMS","H17Sp7",2017,"Salix pulchra","Qikiqtaruk","2022-08-16",8,17,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H17SP7",NA,5,NA,NA,NA,"Northern"
"2926",2926,"IMS","KP17Sp1",2017,"Salix pulchra","Kluane","2022-08-16",8,17,2022,16,19,18,11,33,27,20,14,35,14,"KP17SP1",5472,5,21,26.6666666666667,18.5,"Southern"
"2927",2927,"IMS","KP17Sp2",2017,"Salix pulchra","Kluane","2022-08-16",8,17,2022,16,25,16.5,18,22,18,50,46,19,13,"KP17SP2",6600,5,26,30,20.75,"Southern"
"2928",2928,"IMS","H18Sp5",2018,"Salix pulchra","Qikiqtaruk","2022-08-16",8,17,2022,4.5,6,5,6,29,32,17,32,21,NA,"H18SP5",135,4,NA,26,5.5,"Northern"
"2929",2929,"IMS","H18Sp4",2018,"Salix pulchra","Qikiqtaruk","2022-08-16",8,17,2022,3.5,3,3.5,4,16,17,14,2,NA,NA,"H18SP4",36.75,4,NA,15.6666666666667,3.25,"Northern"
"2930",2930,"IMS","H18Sp2",2018,"Salix pulchra","Qikiqtaruk","2022-08-16",8,17,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H18SP2",NA,4,NA,NA,NA,"Northern"
"2931",2931,"IMS","KP16Sp41",2016,"Salix pulchra","Kluane","2022-08-16",8,17,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP41",NA,6,NA,NA,NA,"Southern"
"2932",2932,"IMS","H18Sp1",2018,"Salix pulchra","Qikiqtaruk","2022-08-16",8,17,2022,4.5,5,3.2,5,22,11,14,7,8,3,"H18SP1",72,4,6,15.6666666666667,4.1,"Northern"
"2933",2933,"LB","KP16Sr41",2016,"Salix richardsonii","Kluane","2022-08-16",8,17,2022,29,31,34,12,33,30,37,110,90,120,"KP16SR41",30566,6,106.666666666667,33.3333333333333,32.5,"Southern"
"2934",2934,"LB","KLSrE4",2013,"Salix richardsonii","Kluane","2022-08-16",8,17,2022,113,245,235,120,48,45,34,60,60,100,"KLSRE4",6505975,9,73.3333333333333,42.3333333333333,240,"Southern"
"2935",2935,"LB","KLSrC2",2013,"Salix richardsonii","Kluane","2022-08-16",8,17,2022,127,140,110,60,52,40,45,90,80,80,"KLSRC2",1955800,9,83.3333333333333,45.6666666666667,125,"Southern"
"2936",2936,"LB","HESr3",2013,"Salix richardsonii","Qikiqtaruk","2022-08-16",8,17,2022,15,21,22,10,21,13,29,17,12,12,"HESR3",6930,9,13.6666666666667,21,21.5,"Northern"
"2937",2937,"LB","HESr2",2013,"Salix richardsonii","Qikiqtaruk","2022-07-22",7,23,2022,12,23,12,15,17,23,25,29,15,23,"HESR2",3312,9,22.3333333333333,21.6666666666667,17.5,"Northern"
"2938",2938,"LB","HESr4",2013,"Salix richardsonii","Qikiqtaruk","2022-08-16",8,17,2022,8,18,14,15,24,22,16,NA,NA,NA,"HESR4",2016,9,NA,20.6666666666667,16,"Northern"
"2939",2939,"LB","H15Sr5",2015,"Salix richardsonii","Qikiqtaruk","2022-08-16",8,17,2022,18,17,14,12,30,22,15,17,10,NA,"H15SR5",4284,7,NA,22.3333333333333,15.5,"Northern"
"2940",2940,"LB","KP17Sr1",2017,"Salix richardsonii","Kluane","2022-08-16",8,17,2022,27,36,42,23,45,46,41,90,50,85,"KP17SR1",40824,5,75,44,39,"Southern"
"2941",2941,"LB","KP17Sr2",2017,"Salix richardsonii","Kluane","2022-08-16",8,17,2022,34.5,25,34,16,20,17,17,40,25,49,"KP17SR2",29325,5,38,18,29.5,"Southern"
"2942",2942,"LB","KP17Sr3",2017,"Salix richardsonii","Kluane","2022-08-16",8,17,2022,34.5,40,45,17,31,29,29,45,23,21,"KP17SR3",62100,5,29.6666666666667,29.6666666666667,42.5,"Southern"
"2943",2943,"LB","KP17Sr4",2017,"Salix richardsonii","Kluane","2022-08-16",8,17,2022,27,28,36,20,24,23,24,26,32,18,"KP17SR4",27216,5,25.3333333333333,23.6666666666667,32,"Southern"
"2944",2944,"LB","K17Sr6",2017,"Salix richardsonii","Kluane","2022-08-16",8,17,2022,13,31,11.5,12,35,22,30,25,16,9,"K17SR6",4634.5,5,16.6666666666667,29,21.25,"Southern"
"2945",2945,"LB","H17Sr1",2017,"Salix richardsonii","Qikiqtaruk","2022-08-16",8,17,2022,4,10.5,10,11,25,24,23,6,10,5,"H17SR1",420,5,7,24,10.25,"Northern"
"2946",2946,"LB","H17Sr4",2017,"Salix richardsonii","Qikiqtaruk","2022-07-22",7,23,2022,5.5,16,6,13,22,19,28,9,7,7,"H17SR4",528,5,7.66666666666667,23,11,"Northern"
