"","Species","plant_tag_id","sample_id","date_sampled","site_id","total_leaf_dry_mass_g","SLA","leaf_mass_per_area_g_m2","actual_leaf_dry_matter_content_perc","equivalent_water_thickness_cm","total_rehydrated_leaf_mass_g","LA","leaf_fresh_mass_g","number_leaves","Site","leaf_status","year","month","DOY","total_leaf_dry_mass_mg","LDMC_g_g","population","X","Sample_Date","Dry_mass","Wood_density_mg_mm3","Lat","Lon","Elevation_m","date","MONTH"
"398","Salix arctica",NA,NA,NA,"HE15PTS3",NA,NA,NA,NA,NA,NA,NA,0.223,NA,"Qikiqtaruk",NA,2016,NA,"208",NA,NA,"source_north",335,NA,NA,NA,69.56985,138.89821,-4,"26/07/2016",7
"399","Salix arctica",NA,NA,NA,"HE15PTS3",NA,NA,NA,NA,NA,NA,NA,0.159,NA,"Qikiqtaruk",NA,2016,NA,"208",NA,NA,"source_north",336,NA,NA,NA,69.56985,138.89821,-4,"26/07/2016",7
"400","Salix arctica",NA,NA,NA,"HE15PTS3",NA,NA,NA,NA,NA,NA,NA,0.136,NA,"Qikiqtaruk",NA,2016,NA,"208",NA,NA,"source_north",337,NA,NA,NA,69.56985,138.89821,-4,"26/07/2016",7
"401","Salix arctica",NA,NA,NA,"HE15PTS3",NA,NA,NA,NA,NA,NA,NA,0.164,NA,"Qikiqtaruk",NA,2016,NA,"208",NA,NA,"source_north",338,NA,NA,NA,69.56985,138.89821,-4,"26/07/2016",7
"402","Salix arctica",NA,NA,NA,"HE16PCTraits1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2016,NA,"180",NA,NA,"source_south",339,NA,NA,NA,61.21649,-138.28606,1631,"28/06/2016",6
"403","Salix arctica",NA,NA,NA,"HE16PCTraits1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2016,NA,"180",NA,NA,"source_south",340,NA,NA,NA,61.21649,-138.28606,1631,"28/06/2016",6
"404","Salix arctica",NA,NA,NA,"HE16PCTraits1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2016,NA,"180",NA,NA,"source_south",341,NA,NA,NA,61.21649,-138.28606,1631,"28/06/2016",6
"405","Salix arctica",NA,NA,NA,"HE16PCTraits1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2016,NA,"180",NA,NA,"source_south",342,NA,NA,NA,61.21649,-138.28606,1631,"28/06/2016",6
"406","Salix arctica",NA,NA,NA,"HE16PCTraits1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2016,NA,"180",NA,NA,"source_south",343,NA,NA,NA,61.21649,-138.28606,1631,"28/06/2016",6
"407","Salix arctica",NA,NA,NA,"HE16PCTraits4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2016,NA,"181",NA,NA,"source_south",344,NA,NA,NA,61.219,-138.28477,1577,"29/06/2016",6
"408","Salix arctica",NA,NA,NA,"HE16PCTraits4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2016,NA,"181",NA,NA,"source_south",345,NA,NA,NA,61.219,-138.28477,1577,"29/06/2016",6
"409","Salix arctica",NA,NA,NA,"HE16PCTraits4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2016,NA,"181",NA,NA,"source_south",346,NA,NA,NA,61.219,-138.28477,1577,"29/06/2016",6
"410","Salix arctica",NA,NA,NA,"HE16PCTraits4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2016,NA,"181",NA,NA,"source_south",347,NA,NA,NA,61.219,-138.28477,1577,"29/06/2016",6
"411","Salix arctica",NA,NA,NA,"HE16PCTraits4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2016,NA,"181",NA,NA,"source_south",348,NA,NA,NA,61.219,-138.28477,1577,"29/06/2016",6
"412","Salix arctica",NA,NA,NA,"HE16KPTraits3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2016,NA,"190",NA,NA,"source_south",349,NA,NA,NA,60.95528,-138.41401,1875,"08/07/2016",7
"413","Salix arctica",NA,NA,NA,"HE16KPTraits3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2016,NA,"190",NA,NA,"source_south",350,NA,NA,NA,60.95528,-138.41401,1875,"08/07/2016",7
"414","Salix arctica",NA,NA,NA,"HE16KPTraits3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2016,NA,"190",NA,NA,"source_south",351,NA,NA,NA,60.95528,-138.41401,1875,"08/07/2016",7
"415","Salix arctica",NA,NA,NA,"HE16KPTraits3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2016,NA,"190",NA,NA,"source_south",352,NA,NA,NA,60.95528,-138.41401,1875,"08/07/2016",7
"416","Salix arctica",NA,NA,NA,"HE16KPTraits3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2016,NA,"190",NA,NA,"source_south",353,NA,NA,NA,60.95528,-138.41401,1875,"08/07/2016",7
"417","Salix arctica",NA,NA,NA,"KP17Traits2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2017,NA,"219",NA,NA,"source_south",354,NA,NA,NA,60.96206,-138.41288,1716,"07/08/2017",8
"418","Salix arctica",NA,NA,NA,"KP17Traits2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2017,NA,"219",NA,NA,"source_south",355,NA,NA,NA,60.96206,-138.41288,1716,"07/08/2017",8
"419","Salix arctica",NA,NA,NA,"KP17Traits2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2017,NA,"219",NA,NA,"source_south",356,NA,NA,NA,60.96206,-138.41288,1716,"07/08/2017",8
"420","Salix arctica",NA,NA,NA,"KP17Traits2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2017,NA,"219",NA,NA,"source_south",357,NA,NA,NA,60.96206,-138.41288,1716,"07/08/2017",8
"421","Salix arctica",NA,NA,NA,"KP17Traits2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2017,NA,"219",NA,NA,"source_south",358,NA,NA,NA,60.96206,-138.41288,1716,"07/08/2017",8
"422","Salix arctica",NA,NA,NA,"PCTRAITSS1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2017,NA,"225",NA,NA,"source_south",359,NA,NA,NA,61.21222,-138.27775,1649,"13/08/2017",8
"423","Salix arctica",NA,NA,NA,"PCTRAITSS1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2017,NA,"225",NA,NA,"source_south",360,NA,NA,NA,61.21222,-138.27775,1649,"13/08/2017",8
"424","Salix arctica",NA,NA,NA,"PCTRAITSS1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2017,NA,"225",NA,NA,"source_south",361,NA,NA,NA,61.21222,-138.27775,1649,"13/08/2017",8
"425","Salix arctica",NA,NA,NA,"PCTRAITSS1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2017,NA,"225",NA,NA,"source_south",362,NA,NA,NA,61.21222,-138.27775,1649,"13/08/2017",8
"426","Salix arctica",NA,NA,NA,"PCTRAITSS1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2017,NA,"225",NA,NA,"source_south",363,NA,NA,NA,61.21222,-138.27775,1649,"13/08/2017",8
"427","Salix arctica",NA,NA,NA,"PCTRAITSS2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2017,NA,"226",NA,NA,"source_south",364,NA,NA,NA,61.2143,-138.28691,1652,"14/08/2017",8
"428","Salix arctica",NA,NA,NA,"PCTRAITSS2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2017,NA,"226",NA,NA,"source_south",365,NA,NA,NA,61.2143,-138.28691,1652,"14/08/2017",8
"429","Salix arctica",NA,NA,NA,"PCTRAITSS2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2017,NA,"226",NA,NA,"source_south",366,NA,NA,NA,61.2143,-138.28691,1652,"14/08/2017",8
"430","Salix arctica",NA,NA,NA,"PCTRAITSS2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2017,NA,"226",NA,NA,"source_south",367,NA,NA,NA,61.2143,-138.28691,1652,"14/08/2017",8
"431","Salix arctica",NA,NA,NA,"PCTRAITSS2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2017,NA,"226",NA,NA,"source_south",368,NA,NA,NA,61.2143,-138.28691,1652,"14/08/2017",8
"432","Salix pulchra",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2014,NA,"188",5,NA,"source_south",369,NA,NA,NA,61.10549,-138.6618,1693,"07-Jul",7
"433","Salix pulchra",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2014,NA,"188",5,NA,"source_south",370,NA,NA,NA,61.10549,-138.6618,1693,"07-Jul",7
"434","Salix pulchra",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2014,NA,"188",10,NA,"source_south",371,NA,NA,NA,61.10549,-138.6618,1693,"07-Jul",7
"435","Salix pulchra",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2014,NA,"188",15,NA,"source_south",372,NA,NA,NA,61.10549,-138.6618,1693,"07-Jul",7
"436","Salix pulchra",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2014,NA,"188",5,NA,"source_south",373,NA,NA,NA,61.10549,-138.6618,1693,"07-Jul",7
"437","Salix pulchra",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2014,NA,"188",5,NA,"source_south",374,NA,NA,NA,61.10549,-138.6618,1693,"07-Jul",7
"438","Salix pulchra",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2014,NA,"188",5,NA,"source_south",375,NA,NA,NA,61.10549,-138.6618,1693,"07-Jul",7
"439","Salix pulchra",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2014,NA,"188",5,NA,"source_south",376,NA,NA,NA,61.10549,-138.6618,1693,"07-Jul",7
"440","Salix pulchra",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2014,NA,"188",10,NA,"source_south",377,NA,NA,NA,61.10549,-138.6618,1693,"07-Jul",7
"441","Salix pulchra",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2014,NA,"188",NA,NA,"source_south",378,NA,NA,NA,61.10549,-138.6618,1693,"07-Jul",7
"442","Salix pulchra",NA,NA,NA,"",NA,17.38,NA,NA,NA,NA,246,NA,NA,"Kluane",NA,2014,NA,"July",13,NA,"source_south",379,NA,NA,NA,61.10549,-138.6618,1693,"Jul",7
"443","Salix pulchra",NA,NA,NA,"",NA,15.78,NA,NA,NA,NA,132,NA,NA,"Kluane",NA,2014,NA,"July",9,NA,"source_south",380,NA,NA,NA,61.10549,-138.6618,1693,"Jul",7
"444","Salix pulchra",NA,NA,NA,"",NA,12.88,NA,NA,NA,NA,301,NA,NA,"Kluane",NA,2014,NA,"July",17,NA,"source_south",381,NA,NA,NA,61.10549,-138.6618,1693,"Jul",7
"445","Salix pulchra",NA,NA,NA,"",NA,12.03,NA,NA,NA,NA,230,NA,NA,"Kluane",NA,2014,NA,"July",19,NA,"source_south",382,NA,NA,NA,61.10549,-138.6618,1693,"Jul",7
"446","Salix pulchra",NA,NA,NA,"",NA,12.56,NA,NA,NA,NA,127,NA,NA,"Kluane",NA,2014,NA,"July",12.5,NA,"source_south",383,NA,NA,NA,61.10549,-138.6618,1693,"Jul",7
"447","Salix pulchra",NA,NA,NA,"",NA,19.97,NA,NA,NA,NA,273,NA,NA,"Kluane",NA,2014,NA,"July",16,NA,"source_south",384,NA,NA,NA,61.10549,-138.6618,1693,"Jul",7
"448","Salix pulchra",NA,NA,NA,"",NA,17.89,NA,NA,NA,NA,150,NA,NA,"Kluane",NA,2014,NA,"July",9,NA,"source_south",385,NA,NA,NA,61.10549,-138.6618,1693,"Jul",7
"449","Salix pulchra",NA,NA,NA,"",NA,13.17,NA,NA,NA,NA,222,NA,NA,"Kluane",NA,2014,NA,"July",18,NA,"source_south",386,NA,NA,NA,61.10549,-138.6618,1693,"Jul",7
"450","Salix pulchra",NA,NA,NA,"",NA,25.41,NA,NA,NA,NA,218,NA,NA,"Kluane",NA,2014,NA,"July",8.5,NA,"source_south",387,NA,NA,NA,61.10549,-138.6618,1693,"Jul",7
"451","Salix pulchra",NA,NA,NA,"",NA,10.24,NA,NA,NA,NA,198,NA,NA,"Qikiqtaruk",NA,2014,NA,"July",18.5,NA,"source_north",388,NA,NA,NA,69.5749,-138.8631,76,"Jul",7
"452","Salix pulchra",NA,NA,NA,"",NA,8.21,NA,NA,NA,NA,288,NA,NA,"Qikiqtaruk",NA,2014,NA,"July",31,NA,"source_north",389,NA,NA,NA,69.5749,-138.8631,76,"Jul",7
"453","Salix pulchra",NA,NA,NA,"",NA,9.16,NA,NA,NA,NA,323,NA,NA,"Qikiqtaruk",NA,2014,NA,"July",37.5,NA,"source_north",390,NA,NA,NA,69.5749,-138.8631,76,"Jul",7
"454","Salix pulchra",NA,NA,NA,"",NA,10.91,NA,NA,NA,NA,585,NA,NA,"Qikiqtaruk",NA,2014,NA,"July",52,NA,"source_north",391,NA,NA,NA,69.5749,-138.8631,76,"Jul",7
"455","Salix pulchra",NA,NA,NA,"",NA,9.58,NA,NA,NA,NA,325,NA,NA,"Qikiqtaruk",NA,2014,NA,"July",30,NA,"source_north",392,NA,NA,NA,69.5749,-138.8631,76,"Jul",7
"456","Salix pulchra",NA,NA,NA,"",NA,11.61,NA,NA,NA,NA,420,NA,NA,"Qikiqtaruk",NA,2014,NA,"July",38.5,NA,"source_north",393,NA,NA,NA,69.5749,-138.8631,76,"Jul",7
"457","Salix pulchra",NA,NA,NA,"",NA,9.97,NA,NA,NA,NA,614,NA,NA,"Qikiqtaruk",NA,2014,NA,"July",57,NA,"source_north",394,NA,NA,NA,69.5749,-138.8631,76,"Jul",7
"458","Salix pulchra",NA,NA,NA,"",NA,9.33,NA,NA,NA,NA,406,NA,NA,"Qikiqtaruk",NA,2014,NA,"July",42.5,NA,"source_north",395,NA,NA,NA,69.5749,-138.8631,76,"Jul",7
"459","Salix pulchra",NA,NA,NA,"",NA,8.83,NA,NA,NA,NA,316,NA,NA,"Qikiqtaruk",NA,2014,NA,"July",38.5,NA,"source_north",396,NA,NA,NA,69.5749,-138.8631,76,"Jul",7
"460","Salix pulchra",NA,NA,NA,"",NA,9.04,NA,NA,NA,NA,483,NA,NA,"Qikiqtaruk",NA,2014,NA,"July",51.5,NA,"source_north",397,NA,NA,NA,69.5749,-138.8631,76,"Jul",7
"461","Salix pulchra",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,206,NA,NA,"Kluane",NA,2014,NA,"July",NA,NA,"source_south",398,NA,NA,NA,61.10549,-138.6618,1693,"Jul",7
"462","Salix pulchra",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,152,NA,NA,"Kluane",NA,2014,NA,"July",NA,NA,"source_south",399,NA,NA,NA,61.10549,-138.6618,1693,"Jul",7
"463","Salix pulchra",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,137,NA,NA,"Kluane",NA,2014,NA,"July",NA,NA,"source_south",400,NA,NA,NA,61.10549,-138.6618,1693,"Jul",7
"464","Salix pulchra",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,227,NA,NA,"Kluane",NA,2014,NA,"July",NA,NA,"source_south",401,NA,NA,NA,61.10549,-138.6618,1693,"Jul",7
"465","Salix pulchra",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,187,NA,NA,"Kluane",NA,2014,NA,"July",NA,NA,"source_south",402,NA,NA,NA,61.10549,-138.6618,1693,"Jul",7
"466","Salix pulchra",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,366,NA,NA,"Kluane",NA,2014,NA,"July",NA,NA,"source_south",403,NA,NA,NA,61.10549,-138.6618,1693,"Jul",7
"467","Salix pulchra",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,172,NA,NA,"Kluane",NA,2014,NA,"July",NA,NA,"source_south",404,NA,NA,NA,61.10549,-138.6618,1693,"Jul",7
"468","Salix pulchra",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,197,NA,NA,"Kluane",NA,2014,NA,"July",NA,NA,"source_south",405,NA,NA,NA,61.10549,-138.6618,1693,"Jul",7
"469","Salix pulchra",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,252,NA,NA,"Kluane",NA,2014,NA,"July",NA,NA,"source_south",406,NA,NA,NA,61.10549,-138.6618,1693,"Jul",7
"470","Salix pulchra",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,214,NA,NA,"Kluane",NA,2014,NA,"July",NA,NA,"source_south",407,NA,NA,NA,61.10549,-138.6618,1693,"Jul",7
"471","Salix pulchra",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,181,NA,NA,"Qikiqtaruk",NA,2014,NA,"July",NA,NA,"source_north",408,NA,NA,NA,69.5749,-138.8631,76,"Jul",7
"472","Salix pulchra",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,221,NA,NA,"Qikiqtaruk",NA,2014,NA,"July",NA,NA,"source_north",409,NA,NA,NA,69.5749,-138.8631,76,"Jul",7
"473","Salix pulchra",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,364,NA,NA,"Qikiqtaruk",NA,2014,NA,"July",NA,NA,"source_north",410,NA,NA,NA,69.5749,-138.8631,76,"Jul",7
"474","Salix pulchra",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,550,NA,NA,"Qikiqtaruk",NA,2014,NA,"July",NA,NA,"source_north",411,NA,NA,NA,69.5749,-138.8631,76,"Jul",7
"475","Salix pulchra",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,250,NA,NA,"Qikiqtaruk",NA,2014,NA,"July",NA,NA,"source_north",412,NA,NA,NA,69.5749,-138.8631,76,"Jul",7
"476","Salix pulchra",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,474,NA,NA,"Qikiqtaruk",NA,2014,NA,"July",NA,NA,"source_north",413,NA,NA,NA,69.5749,-138.8631,76,"Jul",7
"477","Salix pulchra",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,523,NA,NA,"Qikiqtaruk",NA,2014,NA,"July",NA,NA,"source_north",414,NA,NA,NA,69.5749,-138.8631,76,"Jul",7
"478","Salix pulchra",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,387,NA,NA,"Qikiqtaruk",NA,2014,NA,"July",NA,NA,"source_north",415,NA,NA,NA,69.5749,-138.8631,76,"Jul",7
"479","Salix pulchra",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,364,NA,NA,"Qikiqtaruk",NA,2014,NA,"July",NA,NA,"source_north",416,NA,NA,NA,69.5749,-138.8631,76,"Jul",7
"480","Salix pulchra",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,448,NA,NA,"Qikiqtaruk",NA,2014,NA,"July",NA,NA,"source_north",417,NA,NA,NA,69.5749,-138.8631,76,"Jul",7
"481","Salix pulchra",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qikiqtaruk",NA,2014,NA,"July",NA,NA,"source_north",418,NA,NA,0.742819843,69.5749,-138.8631,76,"Jul",7
"482","Salix pulchra",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qikiqtaruk",NA,2014,NA,"July",NA,NA,"source_north",419,NA,NA,0.624430956,69.5749,-138.8631,76,"Jul",7
"483","Salix pulchra",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qikiqtaruk",NA,2014,NA,"July",NA,NA,"source_north",420,NA,NA,0.7015625,69.5749,-138.8631,76,"Jul",7
"484","Salix pulchra",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qikiqtaruk",NA,2014,NA,"July",NA,NA,"source_north",421,NA,NA,0.602391629,69.5749,-138.8631,76,"Jul",7
"485","Salix pulchra",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qikiqtaruk",NA,2014,NA,"July",NA,NA,"source_north",422,NA,NA,0.712230216,69.5749,-138.8631,76,"Jul",7
"486","Salix pulchra",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qikiqtaruk",NA,2014,NA,"July",NA,NA,"source_north",423,NA,NA,0.68852459,69.5749,-138.8631,76,"Jul",7
"487","Salix pulchra",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qikiqtaruk",NA,2014,NA,"July",NA,NA,"source_north",424,NA,NA,0.723577236,69.5749,-138.8631,76,"Jul",7
"488","Salix pulchra",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qikiqtaruk",NA,2014,NA,"July",NA,NA,"source_north",425,NA,NA,0.74556213,69.5749,-138.8631,76,"Jul",7
"489","Salix pulchra",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qikiqtaruk",NA,2014,NA,"July",NA,NA,"source_north",426,NA,NA,0.700447094,69.5749,-138.8631,76,"Jul",7
"490","Salix pulchra",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qikiqtaruk",NA,2014,NA,"July",NA,NA,"source_north",427,NA,NA,0.782352941,69.5749,-138.8631,76,"Jul",7
"491","Salix pulchra",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2014,NA,"July",NA,NA,"source_south",428,NA,NA,0.500633714,61.10549,-138.6618,1693,"Jul",7
"492","Salix pulchra",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2014,NA,"July",NA,NA,"source_south",429,NA,NA,0.592369478,61.10549,-138.6618,1693,"Jul",7
"493","Salix pulchra",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2014,NA,"July",NA,NA,"source_south",430,NA,NA,0.620839363,61.10549,-138.6618,1693,"Jul",7
"494","Salix pulchra",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2014,NA,"July",NA,NA,"source_south",431,NA,NA,0.560869565,61.10549,-138.6618,1693,"Jul",7
"495","Salix pulchra",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2014,NA,"July",NA,NA,"source_south",432,NA,NA,0.644366197,61.10549,-138.6618,1693,"Jul",7
"496","Salix pulchra",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2014,NA,"July",NA,NA,"source_south",433,NA,NA,0.52173913,61.10549,-138.6618,1693,"Jul",7
"497","Salix pulchra",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2014,NA,"July",NA,NA,"source_south",434,NA,NA,0.606557377,61.10549,-138.6618,1693,"Jul",7
"498","Salix pulchra",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2014,NA,"July",NA,NA,"source_south",435,NA,NA,0.643695015,61.10549,-138.6618,1693,"Jul",7
"499","Salix pulchra",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2014,NA,"July",NA,NA,"source_south",436,NA,NA,0.606714628,61.10549,-138.6618,1693,"Jul",7
"500","Salix pulchra",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2014,NA,"July",NA,NA,"source_south",437,NA,NA,0.541341654,61.10549,-138.6618,1693,"Jul",7
"501","Salix pulchra",NA,NA,NA,"HE15PTS4",NA,9.916461916,NA,NA,NA,NA,423.8,0.065,NA,"Qikiqtaruk",NA,2015,NA,"207",40.7,0.626153846,"source_north",438,NA,NA,0.593180016,69.57751,138.91127,67,"26/07/2015",7
"502","Salix pulchra",NA,NA,NA,"HE15PTS4",NA,7.536470588,NA,NA,NA,NA,161.9,0.075,NA,"Qikiqtaruk",NA,2015,NA,"207",42.5,0.566666667,"source_north",439,NA,NA,0.655487805,69.57751,138.91127,67,"26/07/2015",7
"503","Salix pulchra",NA,NA,NA,"HE15PTS4",NA,9.581491713,NA,NA,NA,NA,331,0.05,NA,"Qikiqtaruk",NA,2015,NA,"207",36.2,0.724,"source_north",440,NA,NA,0.542508711,69.57751,138.91127,67,"26/07/2015",7
"504","Salix pulchra",NA,NA,NA,"HE15PTS4",NA,10.42857143,NA,NA,NA,NA,250.4,0.03,NA,"Qikiqtaruk",NA,2015,NA,"207",19.95,0.665,"source_north",441,NA,NA,0.646373057,69.57751,138.91127,67,"26/07/2015",7
"505","Salix pulchra",NA,NA,NA,"HE15PTS4",NA,8.513657056,NA,NA,NA,NA,513,0.125,NA,"Qikiqtaruk",NA,2015,NA,"207",65.9,0.5272,"source_north",442,NA,NA,0.585654596,69.57751,138.91127,67,"26/07/2015",7
"506","Salix pulchra",NA,NA,NA,"HE15PTS5",NA,11.07738815,NA,NA,NA,NA,606.5,0.09,NA,"Qikiqtaruk",NA,2015,NA,"207",41.35,0.459444444,"source_north",443,NA,NA,0.619765494,69.57794,138.94218,40,"26/07/2015",7
"507","Salix pulchra",NA,NA,NA,"HE15PTS5",NA,11.55797101,NA,NA,NA,NA,179.5,0.035,NA,"Qikiqtaruk",NA,2015,NA,"207",20.7,0.591428571,"source_north",444,NA,NA,0.649321267,69.57794,138.94218,40,"26/07/2015",7
"508","Salix pulchra",NA,NA,NA,"HE15PTS5",NA,11.12051121,NA,NA,NA,NA,557.9,0.13,NA,"Qikiqtaruk",NA,2015,NA,"207",55.555,0.427346154,"source_north",445,NA,NA,0.57195122,69.57794,138.94218,40,"26/07/2015",7
"509","Salix pulchra",NA,NA,NA,"HE15PTS5",NA,11.44375,NA,NA,NA,NA,1268,0.195,NA,"Qikiqtaruk",NA,2015,NA,"207",88,0.451282051,"source_north",446,NA,NA,0.571743929,69.57794,138.94218,40,"26/07/2015",7
"510","Salix pulchra",NA,NA,NA,"HE15PTS5",NA,10.79466119,NA,NA,NA,NA,235.2,0.05,NA,"Qikiqtaruk",NA,2015,NA,"207",24.35,0.487,"source_north",447,NA,NA,0.502902903,69.57794,138.94218,40,"26/07/2015",7
"511","Salix pulchra",NA,NA,NA,"HE15PTS6",NA,10.31221719,NA,NA,NA,NA,216.4,0.03,NA,"Qikiqtaruk",NA,2015,NA,"207",22.1,0.736666667,"source_north",448,NA,NA,0.653266332,69.57891,138.94557,56,"26/07/2015",7
"512","Salix pulchra",NA,NA,NA,"HE15PTS6",NA,9.24584323,NA,NA,NA,NA,314.1,0.08,NA,"Qikiqtaruk",NA,2015,NA,"207",42.1,0.52625,"source_north",449,NA,NA,0.567630058,69.57891,138.94557,56,"26/07/2015",7
"513","Salix pulchra",NA,NA,NA,"HE15PTS6",NA,9.053977273,NA,NA,NA,NA,346.4,0.065,NA,"Qikiqtaruk",NA,2015,NA,"207",35.2,0.541538462,"source_north",450,NA,NA,0.566120219,69.57891,138.94557,56,"26/07/2015",7
"514","Salix pulchra",NA,NA,NA,"HE15PTS6",NA,10.60450563,NA,NA,NA,NA,384.6,0.08,NA,"Qikiqtaruk",NA,2015,NA,"207",39.95,0.499375,"source_north",451,NA,NA,0.592173913,69.57891,138.94557,56,"26/07/2015",7
