"","...1","X.x","Bed","Year_planted","Species","Site","Sample_Date","Month","Day","Year","Canopy_Height_cm","Width_cm","Width_2_cm","Stem_diameter","Length_1_mm","Length_2_mm","Length_3_mm","Stem_Elongation_1_mm","Stem_Elongation_2_mm","Stem_Elongation_3_mm","SampleID_standard","biovolume","Sample_age","mean_stem_elong","mean_leaf_length","mean_width","population","X.y","Latitude","Longitude","Elevation","Date_propagated","Date_planted","Mother_LS","Cutting_length","Cutting_diameter"
"401",969,969,"AC",2016,"Salix richardsonii","Common_garden",NA,8,18,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SR10",NA,"2",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"402",970,970,"EW",2016,"Salix richardsonii","Common_garden",NA,8,18,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SR11",NA,"2",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"403",971,971,"EW",2016,"Salix richardsonii","Common_garden",NA,8,18,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SR13",NA,"2",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"404",972,972,"EW",2016,"Salix richardsonii","Common_garden",NA,8,18,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SR15",NA,"2",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"405",973,973,"GD",2016,"Salix richardsonii","Common_garden",NA,8,18,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SR17",NA,"2",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"406",974,974,"GD",2016,"Salix richardsonii","Common_garden",NA,8,18,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SR18",NA,"2",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"407",975,975,"GD",2016,"Salix richardsonii","Common_garden",NA,8,18,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SR19",NA,"2",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"408",976,976,"IR",2016,"Salix richardsonii","Common_garden",NA,8,18,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SR2",NA,"2",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"409",977,977,"GD",2016,"Salix richardsonii","Common_garden",NA,8,18,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SR20",NA,"2",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"410",978,978,"GD",2016,"Salix richardsonii","Common_garden",NA,8,18,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SR21",NA,"2",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"411",979,979,"GD",2016,"Salix richardsonii","Common_garden",NA,8,18,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SR22",NA,"2",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"412",980,980,"GD",2016,"Salix richardsonii","Common_garden",NA,8,18,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SR23",NA,"2",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"413",981,981,"GD",2016,"Salix richardsonii","Common_garden",NA,8,18,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SR25",NA,"2",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"414",982,982,"EW",2016,"Salix richardsonii","Common_garden",NA,8,18,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SR26",NA,"2",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"415",983,983,"EW",2016,"Salix richardsonii","Common_garden",NA,8,18,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SR27",NA,"2",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"416",984,984,"EW",2016,"Salix richardsonii","Common_garden",NA,8,18,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SR27",NA,"2",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"417",985,985,"IR",2016,"Salix richardsonii","Common_garden",NA,8,18,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SR4",NA,"2",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"418",986,986,"IR",2016,"Salix richardsonii","Common_garden",NA,8,18,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SR5",NA,"2",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"419",987,987,"AC",2016,"Salix richardsonii","Common_garden",NA,8,18,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SR6",NA,"2",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"420",988,988,"AC",2016,"Salix richardsonii","Common_garden",NA,8,18,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SR7",NA,"2",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"421",989,989,"AC",2016,"Salix richardsonii","Common_garden",NA,8,18,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SR9",NA,"2",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"422",1008,1008,"SW",2013,"Salix richardsonii","Common_garden",NA,8,18,"2018",12.5,NA,NA,NA,19.93,18.76,19.35,16.93,17.79,13.15,"HESR13",NA,"5",15.9566666666667,19.3466666666667,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"423",1009,1009,"IR",2013,"Salix richardsonii","Common_garden",NA,8,18,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HESR17",NA,"5",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"424",1010,1010,"LB",2013,"Salix richardsonii","Common_garden",NA,8,18,"2018",5.4,NA,NA,NA,20.25,24.95,18.97,29.3,32.88,22.86,"HESR2",NA,"5",28.3466666666667,21.39,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"425",1011,1011,"AC",2013,"Salix richardsonii","Common_garden",NA,8,18,"2018",8.3,NA,NA,NA,19.52,17.17,15.16,18.02,20.62,15.08,"HESR21",NA,"5",17.9066666666667,17.2833333333333,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"426",1012,1012,"AC",2013,"Salix richardsonii","Common_garden",NA,8,18,"2018",3.8,NA,NA,NA,16.9,9.3,12.17,8,6.25,4.55,"HESR23",NA,"5",6.26666666666667,12.79,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"427",1013,1013,"AC",2013,"Salix richardsonii","Common_garden",NA,8,18,"2018",NA,NA,NA,NA,21.57,26.59,25.56,19.82,11.65,17.14,"HESR26",NA,"5",16.2033333333333,24.5733333333333,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"428",1014,1014,"AC",2013,"Salix richardsonii","Common_garden",NA,8,18,"2018",8.8,NA,NA,NA,8.62,7.31,5.64,13.21,4.81,5.68,"HESR27",NA,"5",7.9,7.19,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"429",1015,1015,"LB",2013,"Salix richardsonii","Common_garden",NA,8,18,"2018",10.3,NA,NA,NA,21.47,23.11,20.86,16.34,11.95,16.62,"HESR3",NA,"5",14.97,21.8133333333333,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"430",1016,1016,"LB",2013,"Salix richardsonii","Common_garden",NA,8,18,"2018",7.4,NA,NA,NA,25.68,22.33,20.01,14.59,11.21,10.45,"HESR4",NA,"5",12.0833333333333,22.6733333333333,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"431",1017,1017,"LB",2013,"Salix richardsonii","Common_garden",NA,8,18,"2018",3.1,NA,NA,NA,16.16,NA,NA,9.44,2.36,8.4,"HESR4B_CLONE",NA,"5",6.73333333333333,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"432",1018,1018,"SW",2013,"Salix richardsonii","Common_garden",NA,8,18,"2018",13.4,NA,NA,NA,18.74,21.44,19.95,17.11,13.22,16.16,"HESR6",NA,"5",15.4966666666667,20.0433333333333,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"433",1019,1019,"SW",2013,"Salix richardsonii","Common_garden",NA,8,18,"2018",10.9,NA,NA,NA,22.94,26.92,25.66,17.9,12.09,32,"HESR7",NA,"5",20.6633333333333,25.1733333333333,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"434",1020,1020,"SW",2013,"Salix richardsonii","Common_garden",NA,8,18,"2018",12.5,NA,NA,NA,15.7,11.42,14.56,21.62,13.13,16.8,"HESR8",NA,"5",17.1833333333333,13.8933333333333,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"435",1021,1021,"LB",2015,"Salix richardsonii","Common_garden",NA,8,18,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15CSR2",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"436",1022,1022,"LB",2015,"Salix richardsonii","Common_garden",NA,8,18,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15CSR3",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"437",1023,1023,"SW",2015,"Salix richardsonii","Common_garden",NA,8,18,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15CSR5",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"438",1043,1043,"IR",2015,"Salix richardsonii","Common_garden",NA,8,18,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15PSR10",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"439",1044,1044,"IR",2015,"Salix richardsonii","Common_garden",NA,8,18,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15PSR11",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"440",1045,1045,"IR",2015,"Salix richardsonii","Common_garden",NA,8,18,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15PSR12",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"441",1046,1046,"AC",2015,"Salix richardsonii","Common_garden",NA,8,18,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15PSR15",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"442",1047,1047,"IR",2015,"Salix richardsonii","Common_garden",NA,8,18,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15PSR6",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"443",1048,1048,"IR",2015,"Salix richardsonii","Common_garden",NA,8,18,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15PSR7",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"444",1049,1049,"IR",2015,"Salix richardsonii","Common_garden",NA,8,18,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15PSR9",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"445",1050,1050,"SW",2015,"Salix richardsonii","Common_garden",NA,8,18,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15SSR5",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"446",1051,1051,"SW",2015,"Salix richardsonii","Common_garden",NA,8,18,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15SSR7",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"447",1052,1052,"SW",2015,"Salix richardsonii","Common_garden",NA,8,18,"2018",9.8,NA,NA,NA,33.97,31.52,30.34,40.48,22.02,24.79,"K15SSR8",NA,"3",29.0966666666667,31.9433333333333,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"448",1053,1053,"SW",2015,"Salix richardsonii","Common_garden",NA,8,18,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15SSR9",NA,"3",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"449",1058,1058,"SW",2017,"Salix richardsonii","Common_garden",NA,8,18,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K17SR10",NA,"1",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"450",1059,1059,"SW",2017,"Salix richardsonii","Common_garden",NA,8,18,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K17SR11",NA,"1",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"451",1060,1060,"IR",2017,"Salix richardsonii","Common_garden",NA,8,18,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K17SR12",NA,"1",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"452",1061,1061,"IR",2017,"Salix richardsonii","Common_garden",NA,8,18,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K17SR13",NA,"1",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"453",1062,1062,"IR",2017,"Salix richardsonii","Common_garden",NA,8,18,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K17SR14",NA,"1",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"454",1063,1063,"IR",2017,"Salix richardsonii","Common_garden",NA,8,18,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K17SR15",NA,"1",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"455",1064,1064,"LB",2017,"Salix richardsonii","Common_garden",NA,8,18,"2018",7.3,NA,NA,NA,40.29,45.24,37.36,28.23,50.25,NA,"K17SR6",NA,"1",NA,40.9633333333333,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"456",1065,1065,"LB",2017,"Salix richardsonii","Common_garden",NA,8,18,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K17SR7",NA,"1",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"457",1066,1066,"LB",2017,"Salix richardsonii","Common_garden",NA,8,18,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K17SR8",NA,"1",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"458",1067,1067,"LB",2017,"Salix richardsonii","Common_garden",NA,8,18,"2018",5.7,NA,NA,NA,15.64,18.99,17.91,2.85,NA,NA,"K17SR9",NA,"1",NA,17.5133333333333,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"459",1089,1089,"IR",2013,"Salix richardsonii","Common_garden",NA,8,18,"2018",95.9,NA,NA,NA,46.29,47.26,43.85,194,158,187,"KLSRC10",NA,"5",179.666666666667,45.8,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"460",1090,1090,"AC",2013,"Salix richardsonii","Common_garden",NA,8,18,"2018",41.6,NA,NA,NA,40.45,35.87,36.11,31.54,106.01,83.64,"KLSRC11",NA,"5",73.73,37.4766666666667,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"461",1091,1091,"AC",2013,"Salix richardsonii","Common_garden",NA,8,18,"2018",69.3,NA,NA,NA,56.48,55.94,45.05,17.8,18.4,21.2,"KLSRC13",NA,"5",19.1333333333333,52.49,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"462",1092,1092,"LB",2013,"Salix richardsonii","Common_garden",NA,8,18,"2018",103.2,NA,NA,NA,80.12,74.76,66.29,615,432,304,"KLSRC2",NA,"5",450.333333333333,73.7233333333333,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"463",1093,1093,"IR",2013,"Salix richardsonii","Common_garden",NA,8,18,"2018",80.2,NA,NA,NA,32.61,36.73,42.24,272,196,168,"KLSRC6",NA,"5",212,37.1933333333333,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"464",1094,1094,"IR",2013,"Salix richardsonii","Common_garden",NA,8,18,"2018",76.7,NA,NA,NA,48.37,42.59,41.23,152,173,166,"KLSRC7",NA,"5",163.666666666667,44.0633333333333,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"465",1095,1095,"SW",2013,"Salix richardsonii","Common_garden",NA,8,18,"2018",109.3,NA,NA,NA,58.31,67.52,63.61,254,257,352,"KLSRE10",NA,"5",287.666666666667,63.1466666666667,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"466",1096,1096,"IR",2013,"Salix richardsonii","Common_garden",NA,8,18,"2018",88.2,NA,NA,NA,40.76,47.99,53.6,205,194,254,"KLSRE11",NA,"5",217.666666666667,47.45,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"467",1097,1097,"IR",2013,"Salix richardsonii","Common_garden",NA,8,18,"2018",78.2,NA,NA,NA,31.11,38.33,46.63,356,87,162,"KLSRE13",NA,"5",201.666666666667,38.69,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"468",1098,1098,"IR",2013,"Salix richardsonii","Common_garden",NA,8,18,"2018",54.2,NA,NA,NA,54.82,47.26,41.13,69,62,54,"KLSRE14",NA,"5",61.6666666666667,47.7366666666667,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"469",1099,1099,"IR",2013,"Salix richardsonii","Common_garden",NA,8,18,"2018",104.2,NA,NA,NA,52.54,38.07,44.53,284,212,127,"KLSRE15",NA,"5",207.666666666667,45.0466666666667,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"470",1100,1100,"LB",2013,"Salix richardsonii","Common_garden",NA,8,18,"2018",99.5,NA,NA,NA,51.51,53.06,55.38,274,359,492,"KLSRE4",NA,"5",375,53.3166666666667,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"471",1101,1101,"SW",2013,"Salix richardsonii","Common_garden",NA,8,18,"2018",75,NA,NA,NA,52.68,48.93,47.14,198,152,168,"KLSRE6",NA,"5",172.666666666667,49.5833333333333,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"472",1102,1102,"SW",2013,"Salix richardsonii","Common_garden",NA,8,18,"2018",57.1,NA,NA,NA,37.39,40.09,32.71,247,279,218,"KLSRE7",NA,"5",248,36.73,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"473",1103,1103,"SW",2013,"Salix richardsonii","Common_garden",NA,8,18,"2018",76.4,NA,NA,NA,47.98,49.31,56.04,274,248,278,"KLSRE9",NA,"5",266.666666666667,51.11,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"474",1166,1166,"LB",2016,"Salix richardsonii","Common_garden",NA,8,18,"2018",7,NA,NA,NA,26.96,26.32,27.78,7.46,15.37,17.16,"KP16SR1",NA,"2",13.33,27.02,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"475",1167,1167,"EW",2016,"Salix richardsonii","Common_garden",NA,8,18,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SR11",NA,"2",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"476",1168,1168,"EW",2016,"Salix richardsonii","Common_garden",NA,8,18,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SR12",NA,"2",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"477",1169,1169,"EW",2016,"Salix richardsonii","Common_garden",NA,8,18,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SR12",NA,"2",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"478",1170,1170,"EW",2016,"Salix richardsonii","Common_garden",NA,8,18,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SR13",NA,"2",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"479",1171,1171,"EW",2016,"Salix richardsonii","Common_garden",NA,8,18,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SR16",NA,"2",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"480",1172,1172,"EW",2016,"Salix richardsonii","Common_garden",NA,8,18,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SR17",NA,"2",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"481",1173,1173,"EW",2016,"Salix richardsonii","Common_garden",NA,8,18,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SR18",NA,"2",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"482",1174,1174,"EW",2016,"Salix richardsonii","Common_garden",NA,8,18,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SR19",NA,"2",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"483",1175,1175,"EW",2016,"Salix richardsonii","Common_garden",NA,8,18,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SR20",NA,"2",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"484",1176,1176,"LB",2016,"Salix richardsonii","Common_garden",NA,8,18,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SR21",NA,"2",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"485",1177,1177,"LB",2016,"Salix richardsonii","Common_garden",NA,8,18,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SR22",NA,"2",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"486",1178,1178,"LB",2016,"Salix richardsonii","Common_garden",NA,8,18,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SR23",NA,"2",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"487",1179,1179,"LB",2016,"Salix richardsonii","Common_garden",NA,8,18,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SR24",NA,"2",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"488",1180,1180,"LB",2016,"Salix richardsonii","Common_garden",NA,8,18,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SR25",NA,"2",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"489",1181,1181,"IR",2016,"Salix richardsonii","Common_garden",NA,8,18,"2018",24.6,NA,NA,NA,27.23,30.46,24.52,25.39,8.51,17.02,"KP16SR26",NA,"2",16.9733333333333,27.4033333333333,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"490",1182,1182,"IR",2016,"Salix richardsonii","Common_garden",NA,8,18,"2018",16.5,NA,NA,NA,49.41,54.18,55.1,49.68,76.81,21.08,"KP16SR27",NA,"2",49.19,52.8966666666667,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"491",1183,1183,"IR",2016,"Salix richardsonii","Common_garden",NA,8,18,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SR28",NA,"2",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"492",1184,1184,"IR",2016,"Salix richardsonii","Common_garden",NA,8,18,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SR29",NA,"2",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"493",1185,1185,"IR",2016,"Salix richardsonii","Common_garden",NA,8,18,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SR30",NA,"2",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"494",1186,1186,"AC",2016,"Salix richardsonii","Common_garden",NA,8,18,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SR31",NA,"2",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"495",1187,1187,"AC",2016,"Salix richardsonii","Common_garden",NA,8,18,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SR32",NA,"2",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"496",1188,1188,"AC",2016,"Salix richardsonii","Common_garden",NA,8,18,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SR33",NA,"2",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"497",1189,1189,"AC",2016,"Salix richardsonii","Common_garden",NA,8,18,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SR34",NA,"2",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"498",1190,1190,"AC",2016,"Salix richardsonii","Common_garden",NA,8,18,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SR35",NA,"2",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"499",1191,1191,"GD",2016,"Salix richardsonii","Common_garden",NA,8,18,"2018",6.2,NA,NA,NA,37.98,26,20.48,20.03,2.94,3.27,"KP16SR36",NA,"2",8.74666666666667,28.1533333333333,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"500",1192,1192,"GD",2016,"Salix richardsonii","Common_garden",NA,8,18,"2018",35.6,NA,NA,NA,48.41,36.74,46.11,189,82,184,"KP16SR37",NA,"2",151.666666666667,43.7533333333333,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"501",1193,1193,"GD",2016,"Salix richardsonii","Common_garden",NA,8,18,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SR38",NA,"2",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"502",1194,1194,"GD",2016,"Salix richardsonii","Common_garden",NA,8,18,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SR39",NA,"2",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
