"","Species","plant_tag_id","sample_id","date_sampled","site_id","SLA","leaf_mass_per_area_g_m2","actual_leaf_dry_matter_content_perc","equivalent_water_thickness_cm","total_rehydrated_leaf_mass_g","LA","leaf_fresh_mass_g","number_leaves","Site","year","DOY","total_leaf_dry_mass_mg","LDMC_g_g","Plant_height_veg_m","Plant_height_repro_m","Seed_mass_dry_mg","Wood_density_mg_mm3","Species_sex","Lat","Lon","Elevation_m","date","Data_contributor","Data_coPIs","ValueKindName","MONTH"
"360","Salix pulchra",NA,NA,NA,"HE16PCTraits4",NA,NA,NA,NA,NA,NA,NA,NA,"Kluane","2016","181",NA,NA,0.266,0,NA,NA,"",61.219,-138.28477,1577,"29/06/2016","Haydn Thomas","Sandra Angers-Blondin, John Godlee, Eleanor Walker","Single","6"
"361","Salix pulchra",NA,NA,NA,"HE16PCTraits4",NA,NA,NA,NA,NA,NA,NA,NA,"Kluane","2016","181",NA,NA,1.028,0.925,NA,NA,"",61.219,-138.28477,1577,"29/06/2016","Haydn Thomas","Sandra Angers-Blondin, John Godlee, Eleanor Walker","Single","6"
"362","Salix pulchra",NA,NA,NA,"HE16PCTraits4",NA,NA,NA,NA,NA,NA,NA,NA,"Kluane","2016","181",NA,NA,2.82,2.44,NA,NA,"",61.219,-138.28477,1577,"29/06/2016","Haydn Thomas","Sandra Angers-Blondin, John Godlee, Eleanor Walker","Single","6"
"363","Salix pulchra",NA,NA,NA,"HE16PCTraits4",NA,NA,NA,NA,NA,NA,NA,NA,"Kluane","2016","181",NA,NA,0.408,0,NA,NA,"",61.219,-138.28477,1577,"29/06/2016","Haydn Thomas","Sandra Angers-Blondin, John Godlee, Eleanor Walker","Single","6"
"364","Salix pulchra",NA,NA,NA,"KP17Traits1",NA,NA,NA,NA,NA,NA,NA,NA,"Kluane","2017","218",NA,NA,1.07,0.98,NA,NA,"",60.97682,138.41019,1472,"06/08/2017","Haydn Thomas","Izzy Rich, Cameron Cosgrove, Matt Little","Single","8"
"365","Salix pulchra",NA,NA,NA,"KP17Traits1",NA,NA,NA,NA,NA,NA,NA,NA,"Kluane","2017","218",NA,NA,1.46,1.27,NA,NA,"",60.97682,138.41019,1472,"06/08/2017","Haydn Thomas","Izzy Rich, Cameron Cosgrove, Matt Little","Single","8"
"366","Salix pulchra",NA,NA,NA,"KP17Traits1",NA,NA,NA,NA,NA,NA,NA,NA,"Kluane","2017","218",NA,NA,1.06,0.9,NA,NA,"",60.97682,138.41019,1472,"06/08/2017","Haydn Thomas","Izzy Rich, Cameron Cosgrove, Matt Little","Single","8"
"367","Salix pulchra",NA,NA,NA,"KP17Traits1",NA,NA,NA,NA,NA,NA,NA,NA,"Kluane","2017","218",NA,NA,1.83,NA,NA,NA,"",60.97682,138.41019,1472,"06/08/2017","Haydn Thomas","Izzy Rich, Cameron Cosgrove, Matt Little","Single","8"
"368","Salix pulchra",NA,NA,NA,"KP17Traits1",NA,NA,NA,NA,NA,NA,NA,NA,"Kluane","2017","218",NA,NA,1.26,1.18,NA,NA,"",60.97682,138.41019,1472,"06/08/2017","Haydn Thomas","Izzy Rich, Cameron Cosgrove, Matt Little","Single","8"
"369","Salix pulchra",NA,NA,NA,"KP17Traits2",NA,NA,NA,NA,NA,NA,NA,NA,"Kluane","2017","219",NA,NA,0.84,0.73,NA,NA,"",60.96206,-138.41288,1716,"07/08/2017","Haydn Thomas","Izzy Rich, Cameron Cosgrove, Matt Little","Single","8"
"370","Salix pulchra",NA,NA,NA,"KP17Traits2",NA,NA,NA,NA,NA,NA,NA,NA,"Kluane","2017","219",NA,NA,0.62,0.555,NA,NA,"",60.96206,-138.41288,1716,"07/08/2017","Haydn Thomas","Izzy Rich, Cameron Cosgrove, Matt Little","Single","8"
"371","Salix pulchra",NA,NA,NA,"KP17Traits2",NA,NA,NA,NA,NA,NA,NA,NA,"Kluane","2017","219",NA,NA,0.49,0,NA,NA,"",60.96206,-138.41288,1716,"07/08/2017","Haydn Thomas","Izzy Rich, Cameron Cosgrove, Matt Little","Single","8"
"372","Salix pulchra",NA,NA,NA,"KP17Traits2",NA,NA,NA,NA,NA,NA,NA,NA,"Kluane","2017","219",NA,NA,0.84,0.39,NA,NA,"",60.96206,-138.41288,1716,"07/08/2017","Haydn Thomas","Izzy Rich, Cameron Cosgrove, Matt Little","Single","8"
"373","Salix pulchra",NA,NA,NA,"KP17Traits2",NA,NA,NA,NA,NA,NA,NA,NA,"Kluane","2017","219",NA,NA,0.68,0,NA,NA,"",60.96206,-138.41288,1716,"07/08/2017","Haydn Thomas","Izzy Rich, Cameron Cosgrove, Matt Little","Single","8"
"374","Salix pulchra",NA,NA,NA,"PCTRAITSS1",NA,NA,NA,NA,NA,NA,NA,NA,"Kluane","2017","225",NA,NA,0.81,NA,NA,NA,"",61.21222,-138.27775,1649,"13/08/2017","Haydn Thomas","Izzy Rich, Cameron Cosgrove, Matt Little","Single","8"
"375","Salix pulchra",NA,NA,NA,"PCTRAITSS1",NA,NA,NA,NA,NA,NA,NA,NA,"Kluane","2017","225",NA,NA,0.28,NA,NA,NA,"",61.21222,-138.27775,1649,"13/08/2017","Haydn Thomas","Izzy Rich, Cameron Cosgrove, Matt Little","Single","8"
"376","Salix pulchra",NA,NA,NA,"PCTRAITSS1",NA,NA,NA,NA,NA,NA,NA,NA,"Kluane","2017","225",NA,NA,0.4,NA,NA,NA,"",61.21222,-138.27775,1649,"13/08/2017","Haydn Thomas","Izzy Rich, Cameron Cosgrove, Matt Little","Single","8"
"377","Salix pulchra",NA,NA,NA,"PCTRAITSS1",NA,NA,NA,NA,NA,NA,NA,NA,"Kluane","2017","225",NA,NA,0.89,NA,NA,NA,"",61.21222,-138.27775,1649,"13/08/2017","Haydn Thomas","Izzy Rich, Cameron Cosgrove, Matt Little","Single","8"
"378","Salix pulchra",NA,NA,NA,"PCTRAITSS1",NA,NA,NA,NA,NA,NA,NA,NA,"Kluane","2017","225",NA,NA,0.33,NA,NA,NA,"",61.21222,-138.27775,1649,"13/08/2017","Haydn Thomas","Izzy Rich, Cameron Cosgrove, Matt Little","Single","8"
"379","Salix richardsonii",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Kluane","2014","188",20,NA,0.731,0.714,NA,NA,"m",61.10549,-138.6618,1693,"07-Jul","Isla Myers-Smith","","Individual Mean","7"
"380","Salix richardsonii",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Kluane","2014","188",20,NA,0.803,0.781,NA,NA,"f",61.10549,-138.6618,1693,"07-Jul","Isla Myers-Smith","","Individual Mean","7"
"381","Salix richardsonii",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Kluane","2014","188",20,NA,0.61,0.55,NA,NA,"f",61.10549,-138.6618,1693,"07-Jul","Isla Myers-Smith","","Individual Mean","7"
"382","Salix richardsonii",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Kluane","2014","188",40,NA,0.566,0.531,NA,NA,"f",61.10549,-138.6618,1693,"07-Jul","Isla Myers-Smith","","Individual Mean","7"
"383","Salix richardsonii",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Kluane","2014","188",15,NA,0.575,0.137,NA,NA,"f",61.10549,-138.6618,1693,"07-Jul","Isla Myers-Smith","","Individual Mean","7"
"384","Salix richardsonii",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Kluane","2014","189",50,NA,0.69,0.47,NA,NA,"unk",61.1726,-138.3824,980,"08-Jul","Isla Myers-Smith","","Individual Mean","7"
"385","Salix richardsonii",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Kluane","2014","189",40,NA,0.69,0.62,NA,NA,"f",61.1726,-138.3824,980,"08-Jul","Isla Myers-Smith","","Individual Mean","7"
"386","Salix richardsonii",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Kluane","2014","189",35,NA,0.72,NA,NA,NA,"",61.1726,-138.3824,980,"08-Jul","Isla Myers-Smith","","Individual Mean","7"
"387","Salix richardsonii",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Kluane","2014","189",45,NA,0.61,NA,NA,NA,"",61.1726,-138.3824,980,"08-Jul","Isla Myers-Smith","","Individual Mean","7"
"388","Salix richardsonii",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Kluane","2014","189",15,NA,0.74,0.69,NA,NA,"unk",61.1726,-138.3824,980,"08-Jul","Isla Myers-Smith","","Individual Mean","7"
"389","Salix richardsonii",NA,NA,NA,"",17.30952381,NA,NA,NA,NA,340,NA,NA,"Kluane","2014","July",21,NA,NA,NA,NA,NA,"",61.10549,-138.6618,1693,"Jul","Isla Myers-Smith","Haydn Thomas; Jennifer Lowe","Individual Mean","7"
"390","Salix richardsonii",NA,NA,NA,"",17.4375,NA,NA,NA,NA,504,NA,NA,"Kluane","2014","July",24,NA,NA,NA,NA,NA,"",61.10549,-138.6618,1693,"Jul","Isla Myers-Smith","Haydn Thomas; Jennifer Lowe","Individual Mean","7"
"391","Salix richardsonii",NA,NA,NA,"",18.56315789,NA,NA,NA,NA,372.7,NA,NA,"Kluane","2014","July",19,NA,NA,NA,NA,NA,"",61.10549,-138.6618,1693,"Jul","Isla Myers-Smith","Haydn Thomas; Jennifer Lowe","Individual Mean","7"
"392","Salix richardsonii",NA,NA,NA,"",20.94210526,NA,NA,NA,NA,742.6,NA,NA,"Kluane","2014","July",38,NA,NA,NA,NA,NA,"",61.10549,-138.6618,1693,"Jul","Isla Myers-Smith","Haydn Thomas; Jennifer Lowe","Individual Mean","7"
"393","Salix richardsonii",NA,NA,NA,"",15.17631579,NA,NA,NA,NA,233.4,NA,NA,"Kluane","2014","July",19,NA,NA,NA,NA,NA,"",61.10549,-138.6618,1693,"Jul","Isla Myers-Smith","Haydn Thomas; Jennifer Lowe","Individual Mean","7"
"394","Salix richardsonii",NA,NA,NA,"",12.55897436,NA,NA,NA,NA,490.8,NA,NA,"Kluane","2014","July",39,NA,NA,NA,NA,NA,"",61.1726,-138.3824,980,"Jul","Isla Myers-Smith","Haydn Thomas; Jennifer Lowe","Individual Mean","7"
"395","Salix richardsonii",NA,NA,NA,"",13.66455696,NA,NA,NA,NA,523.2,NA,NA,"Kluane","2014","July",39.5,NA,NA,NA,NA,NA,"",61.1726,-138.3824,980,"Jul","Isla Myers-Smith","Haydn Thomas; Jennifer Lowe","Individual Mean","7"
"396","Salix richardsonii",NA,NA,NA,"",13.52555556,NA,NA,NA,NA,646.4,NA,NA,"Kluane","2014","July",45,NA,NA,NA,NA,NA,"",61.1726,-138.3824,980,"Jul","Isla Myers-Smith","Haydn Thomas; Jennifer Lowe","Individual Mean","7"
"397","Salix richardsonii",NA,NA,NA,"",10.29009901,NA,NA,NA,NA,509,NA,NA,"Kluane","2014","July",50.5,NA,NA,NA,NA,NA,"",61.1726,-138.3824,980,"Jul","Isla Myers-Smith","Haydn Thomas; Jennifer Lowe","Individual Mean","7"
"398","Salix richardsonii",NA,NA,NA,"",15.74666667,NA,NA,NA,NA,378,NA,NA,"Kluane","2014","July",22.5,NA,NA,NA,NA,NA,"",61.1726,-138.3824,980,"Jul","Isla Myers-Smith","Haydn Thomas; Jennifer Lowe","Individual Mean","7"
"399","Salix richardsonii",NA,NA,NA,"",12.10483871,NA,NA,NA,NA,899,NA,NA,"Qikiqtaruk","2014","July",62,NA,NA,NA,NA,NA,"",69.5749,-138.8631,76,"Jul","Isla Myers-Smith","Haydn Thomas; Jennifer Lowe","Individual Mean","7"
"400","Salix richardsonii",NA,NA,NA,"",12.39325843,NA,NA,NA,NA,1179,NA,NA,"Qikiqtaruk","2014","July",89,NA,NA,NA,NA,NA,"",69.5749,-138.8631,76,"Jul","Isla Myers-Smith","Haydn Thomas; Jennifer Lowe","Individual Mean","7"
"401","Salix richardsonii",NA,NA,NA,"",11.17532468,NA,NA,NA,NA,820,NA,NA,"Qikiqtaruk","2014","July",77,NA,NA,NA,NA,NA,"",69.5749,-138.8631,76,"Jul","Isla Myers-Smith","Haydn Thomas; Jennifer Lowe","Individual Mean","7"
"402","Salix richardsonii",NA,NA,NA,"",9.970760234,NA,NA,NA,NA,1083,NA,NA,"Qikiqtaruk","2014","July",85.5,NA,NA,NA,NA,NA,"",69.5749,-138.8631,76,"Jul","Isla Myers-Smith","Haydn Thomas; Jennifer Lowe","Individual Mean","7"
"403","Salix richardsonii",NA,NA,NA,"",10.23664122,NA,NA,NA,NA,622,NA,NA,"Qikiqtaruk","2014","July",65.5,NA,NA,NA,NA,NA,"",69.5749,-138.8631,76,"Jul","Isla Myers-Smith","Haydn Thomas; Jennifer Lowe","Individual Mean","7"
"404","Salix richardsonii",NA,NA,NA,"",10.76875,NA,NA,NA,NA,761,NA,NA,"Qikiqtaruk","2014","July",80,NA,NA,NA,NA,NA,"",69.5749,-138.8631,76,"Jul","Isla Myers-Smith","Haydn Thomas; Jennifer Lowe","Individual Mean","7"
"405","Salix richardsonii",NA,NA,NA,"",12.68306011,NA,NA,NA,NA,1114,NA,NA,"Qikiqtaruk","2014","July",91.5,NA,NA,NA,NA,NA,"",69.5749,-138.8631,76,"Jul","Isla Myers-Smith","Haydn Thomas; Jennifer Lowe","Individual Mean","7"
"406","Salix richardsonii",NA,NA,NA,"",14.32258065,NA,NA,NA,NA,718,NA,NA,"Qikiqtaruk","2014","July",62,NA,NA,NA,NA,NA,"",69.5749,-138.8631,76,"Jul","Isla Myers-Smith","Haydn Thomas; Jennifer Lowe","Individual Mean","7"
"407","Salix richardsonii",NA,NA,NA,"",9.990654206,NA,NA,NA,NA,1158,NA,NA,"Qikiqtaruk","2014","July",107,NA,NA,NA,NA,NA,"",69.5749,-138.8631,76,"Jul","Isla Myers-Smith","Haydn Thomas; Jennifer Lowe","Individual Mean","7"
"408","Salix richardsonii",NA,NA,NA,"",NA,NA,NA,NA,NA,387,NA,NA,"Kluane","2014","July",NA,NA,NA,NA,NA,NA,"",61.10549,-138.6618,1693,"Jul","Isla Myers-Smith","Haydn Thomas; Jennifer Lowe","Individual Mean","7"
"409","Salix richardsonii",NA,NA,NA,"",NA,NA,NA,NA,NA,333,NA,NA,"Kluane","2014","July",NA,NA,NA,NA,NA,NA,"",61.10549,-138.6618,1693,"Jul","Isla Myers-Smith","Haydn Thomas; Jennifer Lowe","Individual Mean","7"
"410","Salix richardsonii",NA,NA,NA,"",NA,NA,NA,NA,NA,332.7,NA,NA,"Kluane","2014","July",NA,NA,NA,NA,NA,NA,"",61.10549,-138.6618,1693,"Jul","Isla Myers-Smith","Haydn Thomas; Jennifer Lowe","Individual Mean","7"
"411","Salix richardsonii",NA,NA,NA,"",NA,NA,NA,NA,NA,849,NA,NA,"Kluane","2014","July",NA,NA,NA,NA,NA,NA,"",61.10549,-138.6618,1693,"Jul","Isla Myers-Smith","Haydn Thomas; Jennifer Lowe","Individual Mean","7"
"412","Salix richardsonii",NA,NA,NA,"",NA,NA,NA,NA,NA,343.3,NA,NA,"Kluane","2014","July",NA,NA,NA,NA,NA,NA,"",61.10549,-138.6618,1693,"Jul","Isla Myers-Smith","Haydn Thomas; Jennifer Lowe","Individual Mean","7"
"413","Salix richardsonii",NA,NA,NA,"",NA,NA,NA,NA,NA,488.8,NA,NA,"Kluane","2014","July",NA,NA,NA,NA,NA,NA,"",61.1726,-138.3824,980,"Jul","Isla Myers-Smith","Haydn Thomas; Jennifer Lowe","Individual Mean","7"
"414","Salix richardsonii",NA,NA,NA,"",NA,NA,NA,NA,NA,556.3,NA,NA,"Kluane","2014","July",NA,NA,NA,NA,NA,NA,"",61.1726,-138.3824,980,"Jul","Isla Myers-Smith","Haydn Thomas; Jennifer Lowe","Individual Mean","7"
"415","Salix richardsonii",NA,NA,NA,"",NA,NA,NA,NA,NA,570.9,NA,NA,"Kluane","2014","July",NA,NA,NA,NA,NA,NA,"",61.1726,-138.3824,980,"Jul","Isla Myers-Smith","Haydn Thomas; Jennifer Lowe","Individual Mean","7"
"416","Salix richardsonii",NA,NA,NA,"",NA,NA,NA,NA,NA,530.3,NA,NA,"Kluane","2014","July",NA,NA,NA,NA,NA,NA,"",61.1726,-138.3824,980,"Jul","Isla Myers-Smith","Haydn Thomas; Jennifer Lowe","Individual Mean","7"
"417","Salix richardsonii",NA,NA,NA,"",NA,NA,NA,NA,NA,330.6,NA,NA,"Kluane","2014","July",NA,NA,NA,NA,NA,NA,"",61.1726,-138.3824,980,"Jul","Isla Myers-Smith","Haydn Thomas; Jennifer Lowe","Individual Mean","7"
"418","Salix richardsonii",NA,NA,NA,"",NA,NA,NA,NA,NA,602,NA,NA,"Qikiqtaruk","2014","July",NA,NA,NA,NA,NA,NA,"",69.5749,-138.8631,76,"Jul","Isla Myers-Smith","Haydn Thomas; Jennifer Lowe","Individual Mean","7"
"419","Salix richardsonii",NA,NA,NA,"",NA,NA,NA,NA,NA,1027,NA,NA,"Qikiqtaruk","2014","July",NA,NA,NA,NA,NA,NA,"",69.5749,-138.8631,76,"Jul","Isla Myers-Smith","Haydn Thomas; Jennifer Lowe","Individual Mean","7"
"420","Salix richardsonii",NA,NA,NA,"",NA,NA,NA,NA,NA,901,NA,NA,"Qikiqtaruk","2014","July",NA,NA,NA,NA,NA,NA,"",69.5749,-138.8631,76,"Jul","Isla Myers-Smith","Haydn Thomas; Jennifer Lowe","Individual Mean","7"
"421","Salix richardsonii",NA,NA,NA,"",NA,NA,NA,NA,NA,622,NA,NA,"Qikiqtaruk","2014","July",NA,NA,NA,NA,NA,NA,"",69.5749,-138.8631,76,"Jul","Isla Myers-Smith","Haydn Thomas; Jennifer Lowe","Individual Mean","7"
"422","Salix richardsonii",NA,NA,NA,"",NA,NA,NA,NA,NA,719,NA,NA,"Qikiqtaruk","2014","July",NA,NA,NA,NA,NA,NA,"",69.5749,-138.8631,76,"Jul","Isla Myers-Smith","Haydn Thomas; Jennifer Lowe","Individual Mean","7"
"423","Salix richardsonii",NA,NA,NA,"",NA,NA,NA,NA,NA,962,NA,NA,"Qikiqtaruk","2014","July",NA,NA,NA,NA,NA,NA,"",69.5749,-138.8631,76,"Jul","Isla Myers-Smith","Haydn Thomas; Jennifer Lowe","Individual Mean","7"
"424","Salix richardsonii",NA,NA,NA,"",NA,NA,NA,NA,NA,1207,NA,NA,"Qikiqtaruk","2014","July",NA,NA,NA,NA,NA,NA,"",69.5749,-138.8631,76,"Jul","Isla Myers-Smith","Haydn Thomas; Jennifer Lowe","Individual Mean","7"
"425","Salix richardsonii",NA,NA,NA,"",NA,NA,NA,NA,NA,1058,NA,NA,"Qikiqtaruk","2014","July",NA,NA,NA,NA,NA,NA,"",69.5749,-138.8631,76,"Jul","Isla Myers-Smith","Haydn Thomas; Jennifer Lowe","Individual Mean","7"
"426","Salix richardsonii",NA,NA,NA,"",NA,NA,NA,NA,NA,980,NA,NA,"Qikiqtaruk","2014","July",NA,NA,NA,NA,NA,NA,"",69.5749,-138.8631,76,"Jul","Isla Myers-Smith","Haydn Thomas; Jennifer Lowe","Individual Mean","7"
"427","Salix richardsonii",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Qikiqtaruk","2014","July",NA,NA,NA,NA,NA,0.744760479,"",69.5749,-138.8631,76,"Jul","Isla Myers-Smith","Haydn Thomas","Single","7"
"428","Salix richardsonii",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Qikiqtaruk","2014","July",NA,NA,NA,NA,NA,0.803592814,"",69.5749,-138.8631,76,"Jul","Isla Myers-Smith","Haydn Thomas","Single","7"
"429","Salix richardsonii",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Qikiqtaruk","2014","July",NA,NA,NA,NA,NA,0.657327586,"",69.5749,-138.8631,76,"Jul","Isla Myers-Smith","Haydn Thomas","Single","7"
"430","Salix richardsonii",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Qikiqtaruk","2014","July",NA,NA,NA,NA,NA,0.70095518,"",69.5749,-138.8631,76,"Jul","Isla Myers-Smith","Haydn Thomas","Single","7"
"431","Salix richardsonii",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Qikiqtaruk","2014","July",NA,NA,NA,NA,NA,0.748654467,"",69.5749,-138.8631,76,"Jul","Isla Myers-Smith","Haydn Thomas","Single","7"
"432","Salix richardsonii",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Kluane","2014","July",NA,NA,NA,NA,NA,0.659192825,"",61.10549,-138.6618,1693,"Jul","Isla Myers-Smith","Haydn Thomas","Single","7"
"433","Salix richardsonii",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Kluane","2014","July",NA,NA,NA,NA,NA,0.538229982,"",61.10549,-138.6618,1693,"Jul","Isla Myers-Smith","Haydn Thomas","Single","7"
"434","Salix richardsonii",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Kluane","2014","July",NA,NA,NA,NA,NA,0.544132918,"",61.10549,-138.6618,1693,"Jul","Isla Myers-Smith","Haydn Thomas","Single","7"
"435","Salix richardsonii",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Kluane","2014","July",NA,NA,NA,NA,NA,0.614583333,"",61.10549,-138.6618,1693,"Jul","Isla Myers-Smith","Haydn Thomas","Single","7"
"436","Salix richardsonii",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Kluane","2014","July",NA,NA,NA,NA,NA,0.572864322,"",61.10549,-138.6618,1693,"Jul","Isla Myers-Smith","Haydn Thomas","Single","7"
"437","Salix richardsonii",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Kluane","2014","July",NA,NA,NA,NA,NA,0.554140127,"",61.1726,-138.3824,980,"Jul","Isla Myers-Smith","Haydn Thomas","Single","7"
"438","Salix richardsonii",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Kluane","2014","July",NA,NA,NA,NA,NA,0.534847051,"",61.1726,-138.3824,980,"Jul","Isla Myers-Smith","Haydn Thomas","Single","7"
"439","Salix richardsonii",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Kluane","2014","July",NA,NA,NA,NA,NA,0.641657335,"",61.1726,-138.3824,980,"Jul","Isla Myers-Smith","Haydn Thomas","Single","7"
"440","Salix richardsonii",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Kluane","2014","July",NA,NA,NA,NA,NA,0.699870634,"",61.1726,-138.3824,980,"Jul","Isla Myers-Smith","Haydn Thomas","Single","7"
"441","Salix richardsonii",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Kluane","2014","July",NA,NA,NA,NA,NA,0.548472076,"",61.1726,-138.3824,980,"Jul","Isla Myers-Smith","Haydn Thomas","Single","7"
"442","Salix richardsonii",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Qikiqtaruk","2014","July",NA,NA,NA,NA,NA,0.65290222,"",69.5749,-138.8631,76,"Jul","Isla Myers-Smith","Haydn Thomas","Single","7"
"443","Salix richardsonii",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Qikiqtaruk","2014","July",NA,NA,NA,NA,NA,0.703477444,"",69.5749,-138.8631,76,"Jul","Isla Myers-Smith","Haydn Thomas","Single","7"
"444","Salix richardsonii",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Qikiqtaruk","2014","July",NA,NA,NA,NA,NA,0.74516129,"",69.5749,-138.8631,76,"Jul","Isla Myers-Smith","Haydn Thomas","Single","7"
"445","Salix richardsonii",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Qikiqtaruk","2014","July",NA,NA,NA,NA,NA,0.726870079,"",69.5749,-138.8631,76,"Jul","Isla Myers-Smith","Haydn Thomas","Single","7"
"446","Salix richardsonii",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Qikiqtaruk","2014","July",NA,NA,NA,NA,NA,0.718028696,"",69.5749,-138.8631,76,"Jul","Isla Myers-Smith","Haydn Thomas","Single","7"
"447","Salix richardsonii",NA,NA,NA,"HE15PTS1",9.566791511,NA,NA,NA,NA,428.7,0.09,NA,"Qikiqtaruk","2015","203",40.05,0.445,0.321,0.269,NA,0.715343915,"Male",69.57645,-138.994435,49,"22/07/2015","Haydn Thomas, Isla Myers-Smith","Jakob Assmann, Joe Boyle, Santeri Lehtonen, Isabell Eischeid","Single","7"
"448","Salix richardsonii",NA,NA,NA,"HE15PTS1",10.19388464,NA,NA,NA,NA,609.6,0.195,NA,"Qikiqtaruk","2015","203",71.95,0.368974359,0.374,0.228,NA,0.69339207,"Female",69.57645,-138.994435,49,"22/07/2015","Haydn Thomas, Isla Myers-Smith","Jakob Assmann, Joe Boyle, Santeri Lehtonen, Isabell Eischeid","Single","7"
"449","Salix richardsonii",NA,NA,NA,"HE15PTS2",10.6117837,NA,NA,NA,NA,468.1,0.145,NA,"Qikiqtaruk","2015","206",61.95,0.427241379,0.35,0.28,NA,0.717326733,"Female",69.57677,138.90984,29,"25/07/2015","Haydn Thomas, Isla Myers-Smith","Jakob Assmann, Joe Boyle, Santeri Lehtonen, Isabell Eischeid","Single","7"
"450","Salix richardsonii",NA,NA,NA,"HE15PTS2",11.48864418,NA,NA,NA,NA,784.7,0.225,NA,"Qikiqtaruk","2015","206",72.65,0.322888889,0.495,0.471,NA,0.65778781,"Female",69.57677,138.90984,29,"25/07/2015","Haydn Thomas, Isla Myers-Smith","Jakob Assmann, Joe Boyle, Santeri Lehtonen, Isabell Eischeid","Single","7"
"451","Salix richardsonii",NA,NA,NA,"HE15PTS2",12.30016051,NA,NA,NA,NA,440.7,0.085,NA,"Qikiqtaruk","2015","206",31.15,0.366470588,0.31,0.189,NA,0.653741497,"Female",69.57677,138.90984,29,"25/07/2015","Haydn Thomas, Isla Myers-Smith","Jakob Assmann, Joe Boyle, Santeri Lehtonen, Isabell Eischeid","Single","7"
"452","Salix richardsonii",NA,NA,NA,"HE15PTS3",11.6475827,NA,NA,NA,NA,531.3,0.1,NA,"Qikiqtaruk","2015","206",39.3,0.393,0.412,0.395,NA,0.731313131,"Male",69.56985,138.89821,-4,"25/07/2015","Haydn Thomas, Isla Myers-Smith","Jakob Assmann, Joe Boyle, Santeri Lehtonen, Isabell Eischeid","Single","7"
"453","Salix richardsonii",NA,NA,NA,"HE15PTS3",11.61092715,NA,NA,NA,NA,348.3,0.085,NA,"Qikiqtaruk","2015","206",30.2,0.355294118,0.423,NA,NA,0.717312349,"",69.56985,138.89821,-4,"25/07/2015","Haydn Thomas, Isla Myers-Smith","Jakob Assmann, Joe Boyle, Santeri Lehtonen, Isabell Eischeid","Single","7"
"454","Salix richardsonii",NA,NA,NA,"HE15PTS3",9.796788141,NA,NA,NA,NA,856.1,0.205,NA,"Qikiqtaruk","2015","206",80.95,0.394878049,0.431,0.3,NA,0.720276498,"",69.56985,138.89821,-4,"25/07/2015","Haydn Thomas, Isla Myers-Smith","Jakob Assmann, Joe Boyle, Santeri Lehtonen, Isabell Eischeid","Single","7"
"455","Salix richardsonii",NA,NA,NA,"HE15PTS3",20.20352997,NA,NA,NA,NA,723.9,0.165,NA,"Qikiqtaruk","2015","206",31.445,0.190575758,0.372,0.35,NA,0.662912309,"Female",69.56985,138.89821,-4,"25/07/2015","Haydn Thomas, Isla Myers-Smith","Jakob Assmann, Joe Boyle, Santeri Lehtonen, Isabell Eischeid","Single","7"
