"Date","mean_moist","month"
2023-08-05,39.2278043593833,"08"
2023-08-06,38.5350775822453,"08"
2023-08-07,38.0221708611539,"08"
2023-08-08,40.4249903134827,"08"
2023-08-09,41.5867247407167,"08"
2023-08-10,40.3073723407131,"08"
2023-08-11,39.8189634975986,"08"
2023-08-12,39.1017388424837,"08"
2023-08-13,38.659397273358,"08"
2023-08-14,38.5993633930744,"08"
2023-08-15,38.8960974598798,"08"
2023-08-16,38.2812288811397,"08"
2023-08-17,40.587690013426,"08"
2023-08-18,40.6026703250164,"08"
2023-08-19,39.7779365916074,"08"
2023-08-20,39.4472433973995,"08"
2023-08-21,38.8749504410744,"08"
2023-08-22,38.7535428358495,"08"
